1.001665 0.002644
1.002235 0.003319
1.001285 0.001577
0.998305 0.003377
0.998242 0.002089
0.998272 0.003680
0.995662 0.003412
0.993601 0.004939
0.991934 0.005488
0.988597 0.005671
0.985761 0.007308
0.983061 0.007836
0.979854 0.009500
0.974894 0.009149
0.972955 0.010791
0.966980 0.012819
0.963925 0.013716
0.958131 0.014508
0.953863 0.014252
0.948859 0.017491
0.942827 0.017931
0.935479 0.019425
0.929925 0.020418
0.923163 0.021861
0.916165 0.024144
0.908828 0.025748
0.903433 0.027243
0.894081 0.028280
0.886995 0.029299
0.879629 0.031506
0.871352 0.033008
0.862661 0.034112
0.855149 0.035682
0.846707 0.037824
0.836254 0.039672
0.827508 0.040075
0.818405 0.042127
0.809679 0.043550
0.798613 0.043752
0.788972 0.045729
0.778463 0.047071
0.768731 0.048591
0.758065 0.050435
0.747757 0.051099
0.737987 0.052384
0.727003 0.052436
0.715501 0.055330
0.704205 0.055796
0.693541 0.056529
0.681430 0.057429
0.670635 0.058011
0.657794 0.058832
0.646758 0.060260
0.635264 0.060585
0.623131 0.061614
0.611194 0.061597
0.599784 0.062226
0.585665 0.062551
0.574624 0.063467
0.562536 0.064753
0.549588 0.063730
0.536999 0.065753
0.526848 0.065940
0.513152 0.065939
0.501017 0.065738
0.488240 0.066508
0.477205 0.066411
0.463892 0.066363
0.453785 0.066835
0.439874 0.067124
0.426748 0.065712
0.415569 0.066412
0.403723 0.066762
0.391964 0.066853
0.380037 0.065663
0.367474 0.064255
0.356813 0.066228
0.344606 0.064836
0.332853 0.065106
0.320750 0.065939
0.310442 0.065952
0.299138 0.064769
0.286699 0.064103
0.277393 0.064182
0.264115 0.063499
0.254422 0.062804
0.244388 0.061544
0.233346 0.060012
0.222472 0.060740
0.213437 0.060613
0.203158 0.059258
0.193685 0.058671
0.183999 0.057543
0.172820 0.056396
0.164432 0.054989
0.156420 0.054556
0.146878 0.053019
0.138962 0.052315
0.128362 0.051986
0.121730 0.050402
0.114879 0.050098
0.106777 0.048970
0.099623 0.047087
0.092123 0.045555
0.085056 0.045481
0.077806 0.043361
0.071514 0.042384
0.066054 0.040693
0.059197 0.039798
0.053189 0.038142
0.047677 0.035939
0.043525 0.034730
0.037779 0.032113
0.033215 0.030528
0.029126 0.028643
0.025337 0.026714
0.022161 0.024490
0.017939 0.022281
0.014833 0.021561
0.012455 0.019074
0.010167 0.015928
0.006964 0.014701
0.006318 0.013235
0.003364 0.010027
0.002101 0.008772
0.001608 0.006979
0.001081 0.004930
0.000057 0.001014
0.000632 0.000651
0.001586 -0.000182
0.000746 -0.002201
0.001937 -0.004965
0.001659 -0.006418
0.003590 -0.006786
0.005988 -0.008288
0.008432 -0.009691
0.009485 -0.011130
0.013047 -0.012251
0.014888 -0.013172
0.018028 -0.013309
0.021648 -0.015838
0.024511 -0.016100
0.028790 -0.017171
0.034318 -0.017645
0.038968 -0.019610
0.042434 -0.020488
0.047955 -0.021378
0.053599 -0.021854
0.058595 -0.023309
0.065713 -0.024414
0.070667 -0.025005
0.078604 -0.026167
0.083623 -0.027095
0.092962 -0.028505
0.097765 -0.030124
0.106539 -0.030473
0.114129 -0.032749
0.122633 -0.034389
0.130171 -0.035067
0.136730 -0.036882
0.147202 -0.038810
0.155759 -0.039294
0.164661 -0.039910
0.174120 -0.040970
0.183509 -0.042708
0.192032 -0.042928
0.203775 -0.043602
0.213886 -0.046198
0.224089 -0.046885
0.233059 -0.048992
0.243995 -0.050100
0.254193 -0.050384
0.264149 -0.051715
0.276163 -0.052909
0.287638 -0.053612
0.298767 -0.054301
0.310052 -0.054730
0.321410 -0.055351
0.332401 -0.055902
0.343535 -0.055571
0.355832 -0.056678
0.368015 -0.055357
0.380229 -0.057014
0.391067 -0.055278
0.404484 -0.054530
0.416522 -0.054604
0.427712 -0.054940
0.439973 -0.053099
0.451952 -0.052668
0.464471 -0.052899
0.476928 -0.051414
0.489042 -0.050787
0.501777 -0.049214
0.513789 -0.047710
0.525981 -0.046261
0.538088 -0.044425
0.549220 -0.044018
0.563496 -0.042091
0.574521 -0.041367
0.586143 -0.038333
0.599206 -0.036938
0.610284 -0.036217
0.622769 -0.032785
0.634871 -0.030908
0.647222 -0.029632
0.658652 -0.027778
0.668888 -0.025118
0.681211 -0.022830
0.692968 -0.021166
0.703297 -0.017977
0.714565 -0.016378
0.726436 -0.013755
0.737699 -0.012041
0.748472 -0.009519
0.758950 -0.007563
0.767686 -0.005865
0.779588 -0.003926
0.788637 -0.001619
0.798965 0.000325
0.808457 0.001511
0.818299 0.003046
0.827653 0.004934
0.837337 0.005432
0.846358 0.007001
0.855708 0.008300
0.864322 0.009031
0.871017 0.009538
0.880892 0.009542
0.887144 0.010375
0.896215 0.009283
0.902323 0.010731
0.911182 0.010180
0.916794 0.009592
0.924221 0.009038
0.928302 0.008903
0.935918 0.007780
0.942194 0.008113
0.948373 0.007691
0.953291 0.006943
0.957503 0.006177
0.963474 0.005724
0.967848 0.004440
0.970822 0.004349
0.974838 0.003414
0.979832 0.002225
0.981656 0.001716
0.986351 0.000877
0.988645 0.000997
0.990425 0.001856
0.994130 -0.000063
0.995072 -0.000557
0.997138 -0.001176
0.997566 -0.000579
0.999664 -0.001531
1.000368 -0.001267
1.001247 -0.002325
1.001397 -0.002471
