137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018295
0.9975920 0.0000000 0.0027452
0.9945880 0.0000000 0.0041997
0.9903930 0.0000000 0.0060970
0.9850160 0.0000000 0.0083236
0.9784700 0.0000000 0.0107624
0.9707720 0.0000000 0.0133084
0.9619400 0.0000000 0.0158812
0.9519950 0.0000000 0.0184308
0.9409610 0.0000000 0.0209390
0.9288640 0.0000000 0.0234151
0.9157350 0.0000000 0.0258872
0.9016040 0.0000000 0.0283919
0.8865050 0.0000000 0.0309629
0.8704760 0.0000000 0.0336217
0.8535530 0.0000000 0.0363718
0.8357790 0.0000000 0.0391952
0.8171970 0.0000000 0.0420545
0.7978500 0.0000000 0.0448975
0.7777850 0.0000000 0.0476629
0.7570510 0.0000000 0.0502880
0.7356980 0.0000000 0.0527164
0.7137780 0.0000000 0.0549033
0.6913420 0.0000000 0.0568203
0.6684450 0.0000000 0.0584556
0.6451420 0.0000000 0.0598148
0.6214900 0.0000000 0.0609175
0.5975450 0.0000000 0.0617934
0.5733650 0.0000000 0.0624772
0.5490090 0.0000000 0.0630038
0.5245340 0.0000000 0.0634032
0.5000000 0.0000000 0.0636975
0.4754660 0.0000000 0.0638986
0.4509910 0.0000000 0.0640080
0.4266350 0.0000000 0.0640183
0.4024550 0.0000000 0.0639154
0.3785100 0.0000000 0.0636821
0.3548580 0.0000000 0.0633008
0.3315550 0.0000000 0.0627565
0.3086580 0.0000000 0.0620382
0.2862220 0.0000000 0.0611402
0.2643020 0.0000000 0.0600610
0.2429490 0.0000000 0.0588024
0.2222150 0.0000000 0.0573686
0.2021500 0.0000000 0.0557650
0.1828030 0.0000000 0.0539976
0.1642210 0.0000000 0.0520730
0.1464470 0.0000000 0.0499985
0.1295240 0.0000000 0.0477827
0.1134950 0.0000000 0.0454357
0.0983960 0.0000000 0.0429672
0.0842650 0.0000000 0.0403869
0.0711360 0.0000000 0.0377011
0.0590390 0.0000000 0.0349115
0.0480050 0.0000000 0.0320152
0.0380600 0.0000000 0.0290029
0.0292280 0.0000000 0.0258621
0.0215300 0.0000000 0.0225791
0.0149840 0.0000000 0.0191435
0.0096070 0.0000000 0.0155532
0.0054120 0.0000000 0.0118170
0.0036000 0.0000000 0.0096911
0.0024080 0.0000000 0.0079553
0.0018000 0.0000000 0.0068911
0.0012000 0.0000000 0.0056372
0.0006020 0.0000000 0.0040002
0.0003000 0.0000000 0.0028265
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025047
0.0006020 0.0000000 -0.0035438
0.0012000 0.0000000 -0.0049914
0.0018000 0.0000000 -0.0060985
0.0024080 0.0000000 -0.0070367
0.0036000 0.0000000 -0.0085635
0.0054120 0.0000000 -0.0104270
0.0096070 0.0000000 -0.0136814
0.0149840 0.0000000 -0.0167824
0.0215300 0.0000000 -0.0197283
0.0292280 0.0000000 -0.0225315
0.0380600 0.0000000 -0.0252152
0.0480050 0.0000000 -0.0278062
0.0590390 0.0000000 -0.0303288
0.0711360 0.0000000 -0.0328009
0.0842650 0.0000000 -0.0352300
0.0983960 0.0000000 -0.0376140
0.1134950 0.0000000 -0.0399421
0.1295240 0.0000000 -0.0421974
0.1464470 0.0000000 -0.0443619
0.1642210 0.0000000 -0.0464179
0.1828030 0.0000000 -0.0483514
0.2021500 0.0000000 -0.0501521
0.2222150 0.0000000 -0.0518126
0.2429490 0.0000000 -0.0533257
0.2643020 0.0000000 -0.0546829
0.2862220 0.0000000 -0.0558710
0.3086580 0.0000000 -0.0568719
0.3315550 0.0000000 -0.0576617
0.3548580 0.0000000 -0.0582122
0.3785100 0.0000000 -0.0584931
0.4024550 0.0000000 -0.0584745
0.4266350 0.0000000 -0.0581299
0.4509910 0.0000000 -0.0574381
0.4754660 0.0000000 -0.0563839
0.5000000 0.0000000 -0.0549599
0.5245340 0.0000000 -0.0531649
0.5490090 0.0000000 -0.0510048
0.5733650 0.0000000 -0.0484918
0.5975450 0.0000000 -0.0456440
0.6214900 0.0000000 -0.0424872
0.6451420 0.0000000 -0.0390547
0.6684450 0.0000000 -0.0353880
0.6913420 0.0000000 -0.0315376
0.7137780 0.0000000 -0.0275621
0.7356980 0.0000000 -0.0235267
0.7570510 0.0000000 -0.0195007
0.7777850 0.0000000 -0.0155552
0.7978500 0.0000000 -0.0117600
0.8171970 0.0000000 -0.0081810
0.8357790 0.0000000 -0.0048790
0.8535530 0.0000000 -0.0019076
0.8704760 0.0000000 0.0006860
0.8865050 0.0000000 0.0028613
0.9016040 0.0000000 0.0045861
0.9157350 0.0000000 0.0058370
0.9288640 0.0000000 0.0066026
0.9409610 0.0000000 0.0068870
0.9519950 0.0000000 0.0067135
0.9619400 0.0000000 0.0061286
0.9707720 0.0000000 0.0052033
0.9784700 0.0000000 0.0040324
0.9850160 0.0000000 0.0027303
0.9903930 0.0000000 0.0014237
0.9945880 0.0000000 0.0002408
0.9975920 0.0000000 -0.0007012
0.9993980 0.0000000 -0.0013078
1.0000000 0.0000000 -0.0015170
