137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018206
0.9975920 0.0000000 0.0027099
0.9945880 0.0000000 0.0041203
0.9903930 0.0000000 0.0059562
0.9850160 0.0000000 0.0081042
0.9784700 0.0000000 0.0104474
0.9707720 0.0000000 0.0128810
0.9619400 0.0000000 0.0153249
0.9519950 0.0000000 0.0177293
0.9409610 0.0000000 0.0200767
0.9288640 0.0000000 0.0223773
0.9157350 0.0000000 0.0246608
0.9016040 0.0000000 0.0269668
0.8865050 0.0000000 0.0293328
0.8704760 0.0000000 0.0317857
0.8535530 0.0000000 0.0343359
0.8357790 0.0000000 0.0369729
0.8171970 0.0000000 0.0396676
0.7978500 0.0000000 0.0423754
0.7777850 0.0000000 0.0450415
0.7570510 0.0000000 0.0476078
0.7356980 0.0000000 0.0500196
0.7137780 0.0000000 0.0522308
0.6913420 0.0000000 0.0542085
0.6684450 0.0000000 0.0559338
0.6451420 0.0000000 0.0574030
0.6214900 0.0000000 0.0586249
0.5975450 0.0000000 0.0596179
0.5733650 0.0000000 0.0604056
0.5490090 0.0000000 0.0610125
0.5245340 0.0000000 0.0614595
0.5000000 0.0000000 0.0617612
0.4754660 0.0000000 0.0619239
0.4509910 0.0000000 0.0619458
0.4266350 0.0000000 0.0618186
0.4024550 0.0000000 0.0615303
0.3785100 0.0000000 0.0610685
0.3548580 0.0000000 0.0604242
0.3315550 0.0000000 0.0595935
0.3086580 0.0000000 0.0585795
0.2862220 0.0000000 0.0573917
0.2643020 0.0000000 0.0560445
0.2429490 0.0000000 0.0545546
0.2222150 0.0000000 0.0529389
0.2021500 0.0000000 0.0512123
0.1828030 0.0000000 0.0493860
0.1642210 0.0000000 0.0474678
0.1464470 0.0000000 0.0454624
0.1295240 0.0000000 0.0433726
0.1134950 0.0000000 0.0412007
0.0983960 0.0000000 0.0389478
0.0842650 0.0000000 0.0366147
0.0711360 0.0000000 0.0342002
0.0590390 0.0000000 0.0316995
0.0480050 0.0000000 0.0291044
0.0380600 0.0000000 0.0264022
0.0292280 0.0000000 0.0235777
0.0215300 0.0000000 0.0206155
0.0149840 0.0000000 0.0175038
0.0096070 0.0000000 0.0142396
0.0054120 0.0000000 0.0108308
0.0036000 0.0000000 0.0088867
0.0024080 0.0000000 0.0072974
0.0018000 0.0000000 0.0063223
0.0012000 0.0000000 0.0051728
0.0006020 0.0000000 0.0036713
0.0003000 0.0000000 0.0025943
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024528
0.0006020 0.0000000 -0.0034703
0.0012000 0.0000000 -0.0048876
0.0018000 0.0000000 -0.0059714
0.0024080 0.0000000 -0.0068896
0.0036000 0.0000000 -0.0083839
0.0054120 0.0000000 -0.0102069
0.0096070 0.0000000 -0.0133893
0.0149840 0.0000000 -0.0164204
0.0215300 0.0000000 -0.0193001
0.0292280 0.0000000 -0.0220435
0.0380600 0.0000000 -0.0246763
0.0480050 0.0000000 -0.0272287
0.0590390 0.0000000 -0.0297282
0.0711360 0.0000000 -0.0321952
0.0842650 0.0000000 -0.0346392
0.0983960 0.0000000 -0.0370582
0.1134950 0.0000000 -0.0394397
0.1295240 0.0000000 -0.0417631
0.1464470 0.0000000 -0.0440042
0.1642210 0.0000000 -0.0461372
0.1828030 0.0000000 -0.0481384
0.2021500 0.0000000 -0.0499871
0.2222150 0.0000000 -0.0516647
0.2429490 0.0000000 -0.0531542
0.2643020 0.0000000 -0.0544380
0.2862220 0.0000000 -0.0554969
0.3086580 0.0000000 -0.0563092
0.3315550 0.0000000 -0.0568512
0.3548580 0.0000000 -0.0570987
0.3785100 0.0000000 -0.0570294
0.4024550 0.0000000 -0.0566253
0.4266350 0.0000000 -0.0558749
0.4509910 0.0000000 -0.0547741
0.4754660 0.0000000 -0.0533269
0.5000000 0.0000000 -0.0515440
0.5245340 0.0000000 -0.0494415
0.5490090 0.0000000 -0.0470390
0.5733650 0.0000000 -0.0443586
0.5975450 0.0000000 -0.0414231
0.6214900 0.0000000 -0.0382579
0.6451420 0.0000000 -0.0348909
0.6684450 0.0000000 -0.0313542
0.6913420 0.0000000 -0.0276862
0.7137780 0.0000000 -0.0239317
0.7356980 0.0000000 -0.0201425
0.7570510 0.0000000 -0.0163755
0.7777850 0.0000000 -0.0126920
0.7978500 0.0000000 -0.0091542
0.8171970 0.0000000 -0.0058236
0.8357790 0.0000000 -0.0027582
0.8535530 0.0000000 -0.0000111
0.8704760 0.0000000 0.0023702
0.8865050 0.0000000 0.0043445
0.9016040 0.0000000 0.0058792
0.9157350 0.0000000 0.0069505
0.9288640 0.0000000 0.0075473
0.9409610 0.0000000 0.0076742
0.9519950 0.0000000 0.0073556
0.9619400 0.0000000 0.0066388
0.9707720 0.0000000 0.0055956
0.9784700 0.0000000 0.0043216
0.9850160 0.0000000 0.0029316
0.9903930 0.0000000 0.0015528
0.9945880 0.0000000 0.0003136
0.9975920 0.0000000 -0.0006689
0.9993980 0.0000000 -0.0012998
1.0000000 0.0000000 -0.0015170
