137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018275
0.9975920 0.0000000 0.0027373
0.9945880 0.0000000 0.0041818
0.9903930 0.0000000 0.0060653
0.9850160 0.0000000 0.0082742
0.9784700 0.0000000 0.0106916
0.9707720 0.0000000 0.0132124
0.9619400 0.0000000 0.0157564
0.9519950 0.0000000 0.0182740
0.9409610 0.0000000 0.0207476
0.9288640 0.0000000 0.0231872
0.9157350 0.0000000 0.0256217
0.9016040 0.0000000 0.0280888
0.8865050 0.0000000 0.0306232
0.8704760 0.0000000 0.0332469
0.8535530 0.0000000 0.0359644
0.8357790 0.0000000 0.0387583
0.8171970 0.0000000 0.0415923
0.7978500 0.0000000 0.0444153
0.7777850 0.0000000 0.0471681
0.7570510 0.0000000 0.0497906
0.7356980 0.0000000 0.0522290
0.7137780 0.0000000 0.0544414
0.6913420 0.0000000 0.0564007
0.6684450 0.0000000 0.0580953
0.6451420 0.0000000 0.0595279
0.6214900 0.0000000 0.0607125
0.5975450 0.0000000 0.0616702
0.5733650 0.0000000 0.0624250
0.5490090 0.0000000 0.0629992
0.5245340 0.0000000 0.0634108
0.5000000 0.0000000 0.0636718
0.4754660 0.0000000 0.0637874
0.4509910 0.0000000 0.0637571
0.4266350 0.0000000 0.0635766
0.4024550 0.0000000 0.0632400
0.3785100 0.0000000 0.0627421
0.3548580 0.0000000 0.0620801
0.3315550 0.0000000 0.0612544
0.3086580 0.0000000 0.0602689
0.2862220 0.0000000 0.0591297
0.2643020 0.0000000 0.0578443
0.2429490 0.0000000 0.0564198
0.2222150 0.0000000 0.0548625
0.2021500 0.0000000 0.0531766
0.1828030 0.0000000 0.0513657
0.1642210 0.0000000 0.0494328
0.1464470 0.0000000 0.0473814
0.1295240 0.0000000 0.0452169
0.1134950 0.0000000 0.0429463
0.0983960 0.0000000 0.0405771
0.0842650 0.0000000 0.0381167
0.0711360 0.0000000 0.0355696
0.0590390 0.0000000 0.0329353
0.0480050 0.0000000 0.0302084
0.0380600 0.0000000 0.0273773
0.0292280 0.0000000 0.0244269
0.0215300 0.0000000 0.0213411
0.0149840 0.0000000 0.0181075
0.0096070 0.0000000 0.0147223
0.0054120 0.0000000 0.0111928
0.0036000 0.0000000 0.0091819
0.0024080 0.0000000 0.0075387
0.0018000 0.0000000 0.0065310
0.0012000 0.0000000 0.0053431
0.0006020 0.0000000 0.0037920
0.0003000 0.0000000 0.0026795
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025041
0.0006020 0.0000000 -0.0035430
0.0012000 0.0000000 -0.0049902
0.0018000 0.0000000 -0.0060971
0.0024080 0.0000000 -0.0070350
0.0036000 0.0000000 -0.0085615
0.0054120 0.0000000 -0.0104245
0.0096070 0.0000000 -0.0136784
0.0149840 0.0000000 -0.0167796
0.0215300 0.0000000 -0.0197266
0.0292280 0.0000000 -0.0225325
0.0380600 0.0000000 -0.0252205
0.0480050 0.0000000 -0.0278173
0.0590390 0.0000000 -0.0303474
0.0711360 0.0000000 -0.0328280
0.0842650 0.0000000 -0.0352667
0.0983960 0.0000000 -0.0376609
0.1134950 0.0000000 -0.0399991
0.1295240 0.0000000 -0.0422631
0.1464470 0.0000000 -0.0444318
0.1642210 0.0000000 -0.0464825
0.1828030 0.0000000 -0.0483934
0.2021500 0.0000000 -0.0501443
0.2222150 0.0000000 -0.0517150
0.2429490 0.0000000 -0.0530851
0.2643020 0.0000000 -0.0542328
0.2862220 0.0000000 -0.0551353
0.3086580 0.0000000 -0.0557687
0.3315550 0.0000000 -0.0561104
0.3548580 0.0000000 -0.0561405
0.3785100 0.0000000 -0.0558445
0.4024550 0.0000000 -0.0552146
0.4266350 0.0000000 -0.0542504
0.4509910 0.0000000 -0.0529583
0.4754660 0.0000000 -0.0513497
0.5000000 0.0000000 -0.0494395
0.5245340 0.0000000 -0.0472434
0.5490090 0.0000000 -0.0447770
0.5733650 0.0000000 -0.0420558
0.5975450 0.0000000 -0.0390953
0.6214900 0.0000000 -0.0359144
0.6451420 0.0000000 -0.0325366
0.6684450 0.0000000 -0.0289931
0.6913420 0.0000000 -0.0253242
0.7137780 0.0000000 -0.0215794
0.7356980 0.0000000 -0.0178162
0.7570510 0.0000000 -0.0140972
0.7777850 0.0000000 -0.0104874
0.7978500 0.0000000 -0.0070508
0.8171970 0.0000000 -0.0038474
0.8357790 0.0000000 -0.0009314
0.8535530 0.0000000 0.0016501
0.8704760 0.0000000 0.0038564
0.8865050 0.0000000 0.0056531
0.9016040 0.0000000 0.0070137
0.9157350 0.0000000 0.0079190
0.9288640 0.0000000 0.0083610
0.9409610 0.0000000 0.0083462
0.9519950 0.0000000 0.0078996
0.9619400 0.0000000 0.0070687
0.9707720 0.0000000 0.0059251
0.9784700 0.0000000 0.0045640
0.9850160 0.0000000 0.0031003
0.9903930 0.0000000 0.0016609
0.9945880 0.0000000 0.0003745
0.9975920 0.0000000 -0.0006417
0.9993980 0.0000000 -0.0012930
1.0000000 0.0000000 -0.0015170
