137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018177
0.9975920 0.0000000 0.0026981
0.9945880 0.0000000 0.0040937
0.9903930 0.0000000 0.0059091
0.9850160 0.0000000 0.0080305
0.9784700 0.0000000 0.0103413
0.9707720 0.0000000 0.0127367
0.9619400 0.0000000 0.0151366
0.9519950 0.0000000 0.0174918
0.9409610 0.0000000 0.0197854
0.9288640 0.0000000 0.0220286
0.9157350 0.0000000 0.0242522
0.9016040 0.0000000 0.0264968
0.8865050 0.0000000 0.0288012
0.8704760 0.0000000 0.0311927
0.8535530 0.0000000 0.0336824
0.8357790 0.0000000 0.0362603
0.8171970 0.0000000 0.0388982
0.7978500 0.0000000 0.0415533
0.7777850 0.0000000 0.0441741
0.7570510 0.0000000 0.0467073
0.7356980 0.0000000 0.0491046
0.7137780 0.0000000 0.0513275
0.6913420 0.0000000 0.0533510
0.6684450 0.0000000 0.0551634
0.6451420 0.0000000 0.0567662
0.6214900 0.0000000 0.0581706
0.5975450 0.0000000 0.0593940
0.5733650 0.0000000 0.0604557
0.5490090 0.0000000 0.0613725
0.5245340 0.0000000 0.0621560
0.5000000 0.0000000 0.0628105
0.4754660 0.0000000 0.0633326
0.4509910 0.0000000 0.0637121
0.4266350 0.0000000 0.0639341
0.4024550 0.0000000 0.0639814
0.3785100 0.0000000 0.0638380
0.3548580 0.0000000 0.0634906
0.3315550 0.0000000 0.0629313
0.3086580 0.0000000 0.0621576
0.2862220 0.0000000 0.0611721
0.2643020 0.0000000 0.0599820
0.2429490 0.0000000 0.0585968
0.2222150 0.0000000 0.0570276
0.2021500 0.0000000 0.0552860
0.1828030 0.0000000 0.0533838
0.1642210 0.0000000 0.0513328
0.1464470 0.0000000 0.0491453
0.1295240 0.0000000 0.0468344
0.1134950 0.0000000 0.0444141
0.0983960 0.0000000 0.0418973
0.0842650 0.0000000 0.0392951
0.0711360 0.0000000 0.0366145
0.0590390 0.0000000 0.0338562
0.0480050 0.0000000 0.0310148
0.0380600 0.0000000 0.0280780
0.0292280 0.0000000 0.0250293
0.0215300 0.0000000 0.0218511
0.0149840 0.0000000 0.0185291
0.0096070 0.0000000 0.0150581
0.0054120 0.0000000 0.0114442
0.0036000 0.0000000 0.0093868
0.0024080 0.0000000 0.0077063
0.0018000 0.0000000 0.0066759
0.0012000 0.0000000 0.0054614
0.0006020 0.0000000 0.0038757
0.0003000 0.0000000 0.0027386
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024631
0.0006020 0.0000000 -0.0034849
0.0012000 0.0000000 -0.0049082
0.0018000 0.0000000 -0.0059967
0.0024080 0.0000000 -0.0069188
0.0036000 0.0000000 -0.0084194
0.0054120 0.0000000 -0.0102501
0.0096070 0.0000000 -0.0134452
0.0149840 0.0000000 -0.0164860
0.0215300 0.0000000 -0.0193699
0.0292280 0.0000000 -0.0221084
0.0380600 0.0000000 -0.0247233
0.0480050 0.0000000 -0.0272399
0.0590390 0.0000000 -0.0296819
0.0711360 0.0000000 -0.0320668
0.0842650 0.0000000 -0.0344037
0.0983960 0.0000000 -0.0366935
0.1134950 0.0000000 -0.0389301
0.1295240 0.0000000 -0.0411029
0.1464470 0.0000000 -0.0432003
0.1642210 0.0000000 -0.0452115
0.1828030 0.0000000 -0.0471275
0.2021500 0.0000000 -0.0489414
0.2222150 0.0000000 -0.0506459
0.2429490 0.0000000 -0.0522315
0.2643020 0.0000000 -0.0536841
0.2862220 0.0000000 -0.0549841
0.3086580 0.0000000 -0.0561055
0.3315550 0.0000000 -0.0570172
0.3548580 0.0000000 -0.0576849
0.3785100 0.0000000 -0.0580740
0.4024550 0.0000000 -0.0581521
0.4266350 0.0000000 -0.0578913
0.4509910 0.0000000 -0.0572699
0.4754660 0.0000000 -0.0562726
0.5000000 0.0000000 -0.0548907
0.5245340 0.0000000 -0.0531219
0.5490090 0.0000000 -0.0509700
0.5733650 0.0000000 -0.0484454
0.5975450 0.0000000 -0.0455656
0.6214900 0.0000000 -0.0423567
0.6451420 0.0000000 -0.0388549
0.6684450 0.0000000 -0.0351066
0.6913420 0.0000000 -0.0311688
0.7137780 0.0000000 -0.0271077
0.7356980 0.0000000 -0.0229962
0.7570510 0.0000000 -0.0189100
0.7777850 0.0000000 -0.0149248
0.7978500 0.0000000 -0.0111127
0.8171970 0.0000000 -0.0075395
0.8357790 0.0000000 -0.0042631
0.8535530 0.0000000 -0.0013332
0.8704760 0.0000000 0.0012078
0.8865050 0.0000000 0.0033243
0.9016040 0.0000000 0.0049884
0.9157350 0.0000000 0.0061800
0.9288640 0.0000000 0.0068898
0.9409610 0.0000000 0.0071233
0.9519950 0.0000000 0.0069042
0.9619400 0.0000000 0.0062789
0.9707720 0.0000000 0.0053183
0.9784700 0.0000000 0.0041170
0.9850160 0.0000000 0.0027892
0.9903930 0.0000000 0.0014615
0.9945880 0.0000000 0.0002621
0.9975920 0.0000000 -0.0006917
0.9993980 0.0000000 -0.0013055
1.0000000 0.0000000 -0.0015170
