137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018163
0.9975920 0.0000000 0.0026926
0.9945880 0.0000000 0.0040814
0.9903930 0.0000000 0.0058873
0.9850160 0.0000000 0.0079967
0.9784700 0.0000000 0.0102929
0.9707720 0.0000000 0.0126710
0.9619400 0.0000000 0.0150508
0.9519950 0.0000000 0.0173827
0.9409610 0.0000000 0.0196494
0.9288640 0.0000000 0.0218618
0.9157350 0.0000000 0.0240507
0.9016040 0.0000000 0.0262578
0.8865050 0.0000000 0.0285238
0.8704760 0.0000000 0.0308795
0.8535530 0.0000000 0.0333405
0.8357790 0.0000000 0.0359023
0.8171970 0.0000000 0.0385417
0.7978500 0.0000000 0.0412201
0.7777850 0.0000000 0.0438868
0.7570510 0.0000000 0.0464861
0.7356980 0.0000000 0.0489620
0.7137780 0.0000000 0.0512638
0.6913420 0.0000000 0.0533499
0.6684450 0.0000000 0.0551895
0.6451420 0.0000000 0.0567643
0.6214900 0.0000000 0.0580678
0.5975450 0.0000000 0.0591043
0.5733650 0.0000000 0.0598866
0.5490090 0.0000000 0.0604333
0.5245340 0.0000000 0.0607663
0.5000000 0.0000000 0.0609076
0.4754660 0.0000000 0.0608778
0.4509910 0.0000000 0.0606942
0.4266350 0.0000000 0.0603701
0.4024550 0.0000000 0.0599150
0.3785100 0.0000000 0.0593352
0.3548580 0.0000000 0.0586345
0.3315550 0.0000000 0.0578152
0.3086580 0.0000000 0.0568788
0.2862220 0.0000000 0.0558260
0.2643020 0.0000000 0.0546573
0.2429490 0.0000000 0.0533722
0.2222150 0.0000000 0.0519695
0.2021500 0.0000000 0.0504474
0.1828030 0.0000000 0.0488046
0.1642210 0.0000000 0.0470405
0.1464470 0.0000000 0.0451560
0.1295240 0.0000000 0.0431549
0.1134950 0.0000000 0.0410434
0.0983960 0.0000000 0.0388284
0.0842650 0.0000000 0.0365173
0.0711360 0.0000000 0.0341147
0.0590390 0.0000000 0.0316208
0.0480050 0.0000000 0.0290308
0.0380600 0.0000000 0.0263338
0.0292280 0.0000000 0.0235156
0.0215300 0.0000000 0.0205608
0.0149840 0.0000000 0.0174574
0.0096070 0.0000000 0.0142022
0.0054120 0.0000000 0.0108026
0.0036000 0.0000000 0.0088637
0.0024080 0.0000000 0.0072786
0.0018000 0.0000000 0.0063060
0.0012000 0.0000000 0.0051595
0.0006020 0.0000000 0.0036619
0.0003000 0.0000000 0.0025877
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023663
0.0006020 0.0000000 -0.0033478
0.0012000 0.0000000 -0.0047146
0.0018000 0.0000000 -0.0057595
0.0024080 0.0000000 -0.0066445
0.0036000 0.0000000 -0.0080841
0.0054120 0.0000000 -0.0098391
0.0096070 0.0000000 -0.0128983
0.0149840 0.0000000 -0.0158047
0.0215300 0.0000000 -0.0185569
0.0292280 0.0000000 -0.0211680
0.0380600 0.0000000 -0.0236617
0.0480050 0.0000000 -0.0260658
0.0590390 0.0000000 -0.0284061
0.0711360 0.0000000 -0.0307023
0.0842650 0.0000000 -0.0329644
0.0983960 0.0000000 -0.0351928
0.1134950 0.0000000 -0.0373795
0.1295240 0.0000000 -0.0395098
0.1464470 0.0000000 -0.0415668
0.1642210 0.0000000 -0.0435328
0.1828030 0.0000000 -0.0453914
0.2021500 0.0000000 -0.0471282
0.2222150 0.0000000 -0.0487292
0.2429490 0.0000000 -0.0501796
0.2643020 0.0000000 -0.0514621
0.2862220 0.0000000 -0.0525560
0.3086580 0.0000000 -0.0534371
0.3315550 0.0000000 -0.0540784
0.3548580 0.0000000 -0.0544529
0.3785100 0.0000000 -0.0545358
0.4024550 0.0000000 -0.0543068
0.4266350 0.0000000 -0.0537526
0.4509910 0.0000000 -0.0528667
0.4754660 0.0000000 -0.0516500
0.5000000 0.0000000 -0.0501089
0.5245340 0.0000000 -0.0482537
0.5490090 0.0000000 -0.0460971
0.5733650 0.0000000 -0.0436537
0.5975450 0.0000000 -0.0409391
0.6214900 0.0000000 -0.0379722
0.6451420 0.0000000 -0.0347760
0.6684450 0.0000000 -0.0313801
0.6913420 0.0000000 -0.0278224
0.7137780 0.0000000 -0.0241492
0.7356980 0.0000000 -0.0204155
0.7570510 0.0000000 -0.0166825
0.7777850 0.0000000 -0.0130157
0.7978500 0.0000000 -0.0094816
0.8171970 0.0000000 -0.0061451
0.8357790 0.0000000 -0.0030670
0.8535530 0.0000000 -0.0003023
0.8704760 0.0000000 0.0021001
0.8865050 0.0000000 0.0040982
0.9016040 0.0000000 0.0056585
0.9157350 0.0000000 0.0067564
0.9288640 0.0000000 0.0073802
0.9409610 0.0000000 0.0075337
0.9519950 0.0000000 0.0072404
0.9619400 0.0000000 0.0065471
0.9707720 0.0000000 0.0055251
0.9784700 0.0000000 0.0042697
0.9850160 0.0000000 0.0028956
0.9903930 0.0000000 0.0015297
0.9945880 0.0000000 0.0003006
0.9975920 0.0000000 -0.0006746
0.9993980 0.0000000 -0.0013012
1.0000000 0.0000000 -0.0015170
