137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018188
0.9975920 0.0000000 0.0027026
0.9945880 0.0000000 0.0041040
0.9903930 0.0000000 0.0059272
0.9850160 0.0000000 0.0080588
0.9784700 0.0000000 0.0103820
0.9707720 0.0000000 0.0127920
0.9619400 0.0000000 0.0152084
0.9519950 0.0000000 0.0175815
0.9409610 0.0000000 0.0198936
0.9288640 0.0000000 0.0221549
0.9157350 0.0000000 0.0243951
0.9016040 0.0000000 0.0266540
0.8865050 0.0000000 0.0289699
0.8704760 0.0000000 0.0313701
0.8535530 0.0000000 0.0338662
0.8357790 0.0000000 0.0364489
0.8171970 0.0000000 0.0390901
0.7978500 0.0000000 0.0417464
0.7777850 0.0000000 0.0443635
0.7570510 0.0000000 0.0468837
0.7356980 0.0000000 0.0492521
0.7137780 0.0000000 0.0514225
0.6913420 0.0000000 0.0533616
0.6684450 0.0000000 0.0550512
0.6451420 0.0000000 0.0564888
0.6214900 0.0000000 0.0576859
0.5975450 0.0000000 0.0586653
0.5733650 0.0000000 0.0594563
0.5490090 0.0000000 0.0600898
0.5245340 0.0000000 0.0605942
0.5000000 0.0000000 0.0609903
0.4754660 0.0000000 0.0612898
0.4509910 0.0000000 0.0614934
0.4266350 0.0000000 0.0615927
0.4024550 0.0000000 0.0615718
0.3785100 0.0000000 0.0614114
0.3548580 0.0000000 0.0610919
0.3315550 0.0000000 0.0605973
0.3086580 0.0000000 0.0599171
0.2862220 0.0000000 0.0590472
0.2643020 0.0000000 0.0579896
0.2429490 0.0000000 0.0567505
0.2222150 0.0000000 0.0553391
0.2021500 0.0000000 0.0537654
0.1828030 0.0000000 0.0520390
0.1642210 0.0000000 0.0501688
0.1464470 0.0000000 0.0481628
0.1295240 0.0000000 0.0460286
0.1134950 0.0000000 0.0437745
0.0983960 0.0000000 0.0414079
0.0842650 0.0000000 0.0389359
0.0711360 0.0000000 0.0363629
0.0590390 0.0000000 0.0336889
0.0480050 0.0000000 0.0309101
0.0380600 0.0000000 0.0280169
0.0292280 0.0000000 0.0249965
0.0215300 0.0000000 0.0218351
0.0149840 0.0000000 0.0185222
0.0096070 0.0000000 0.0150554
0.0054120 0.0000000 0.0114433
0.0036000 0.0000000 0.0093863
0.0024080 0.0000000 0.0077060
0.0018000 0.0000000 0.0066756
0.0012000 0.0000000 0.0054612
0.0006020 0.0000000 0.0038756
0.0003000 0.0000000 0.0027385
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025161
0.0006020 0.0000000 -0.0035599
0.0012000 0.0000000 -0.0050142
0.0018000 0.0000000 -0.0061264
0.0024080 0.0000000 -0.0070689
0.0036000 0.0000000 -0.0086030
0.0054120 0.0000000 -0.0104755
0.0096070 0.0000000 -0.0137469
0.0149840 0.0000000 -0.0168665
0.0215300 0.0000000 -0.0198339
0.0292280 0.0000000 -0.0226631
0.0380600 0.0000000 -0.0253790
0.0480050 0.0000000 -0.0280096
0.0590390 0.0000000 -0.0305806
0.0711360 0.0000000 -0.0331102
0.0842650 0.0000000 -0.0356053
0.0983960 0.0000000 -0.0380623
0.1134950 0.0000000 -0.0404668
0.1295240 0.0000000 -0.0427967
0.1464470 0.0000000 -0.0450261
0.1642210 0.0000000 -0.0471274
0.1828030 0.0000000 -0.0490743
0.2021500 0.0000000 -0.0508428
0.2222150 0.0000000 -0.0524112
0.2429490 0.0000000 -0.0537591
0.2643020 0.0000000 -0.0548671
0.2862220 0.0000000 -0.0557162
0.3086580 0.0000000 -0.0562873
0.3315550 0.0000000 -0.0565625
0.3548580 0.0000000 -0.0565258
0.3785100 0.0000000 -0.0561647
0.4024550 0.0000000 -0.0554716
0.4266350 0.0000000 -0.0544439
0.4509910 0.0000000 -0.0530839
0.4754660 0.0000000 -0.0513982
0.5000000 0.0000000 -0.0493967
0.5245340 0.0000000 -0.0470913
0.5490090 0.0000000 -0.0444961
0.5733650 0.0000000 -0.0416272
0.5975450 0.0000000 -0.0385044
0.6214900 0.0000000 -0.0351525
0.6451420 0.0000000 -0.0316038
0.6684450 0.0000000 -0.0278989
0.6913420 0.0000000 -0.0240871
0.7137780 0.0000000 -0.0202262
0.7356980 0.0000000 -0.0163797
0.7570510 0.0000000 -0.0126136
0.7777850 0.0000000 -0.0089938
0.7978500 0.0000000 -0.0055822
0.8171970 0.0000000 -0.0024350
0.8357790 0.0000000 0.0003993
0.8535530 0.0000000 0.0028798
0.8704760 0.0000000 0.0049721
0.8865050 0.0000000 0.0066479
0.9016040 0.0000000 0.0078856
0.9157350 0.0000000 0.0086703
0.9288640 0.0000000 0.0089971
0.9409610 0.0000000 0.0088746
0.9519950 0.0000000 0.0083292
0.9619400 0.0000000 0.0074090
0.9707720 0.0000000 0.0061862
0.9784700 0.0000000 0.0047563
0.9850160 0.0000000 0.0032341
0.9903930 0.0000000 0.0017468
0.9945880 0.0000000 0.0004228
0.9975920 0.0000000 -0.0006202
0.9993980 0.0000000 -0.0012876
1.0000000 0.0000000 -0.0015170
