137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018210
0.9975920 0.0000000 0.0027113
0.9945880 0.0000000 0.0041234
0.9903930 0.0000000 0.0059617
0.9850160 0.0000000 0.0081127
0.9784700 0.0000000 0.0104595
0.9707720 0.0000000 0.0128973
0.9619400 0.0000000 0.0153458
0.9519950 0.0000000 0.0177553
0.9409610 0.0000000 0.0201082
0.9288640 0.0000000 0.0224148
0.9157350 0.0000000 0.0247047
0.9016040 0.0000000 0.0270175
0.8865050 0.0000000 0.0293906
0.8704760 0.0000000 0.0318504
0.8535530 0.0000000 0.0344067
0.8357790 0.0000000 0.0370484
0.8171970 0.0000000 0.0397454
0.7978500 0.0000000 0.0424524
0.7777850 0.0000000 0.0451135
0.7570510 0.0000000 0.0476694
0.7356980 0.0000000 0.0500636
0.7137780 0.0000000 0.0522480
0.6913420 0.0000000 0.0541862
0.6684450 0.0000000 0.0558556
0.6451420 0.0000000 0.0572474
0.6214900 0.0000000 0.0583655
0.5975450 0.0000000 0.0592238
0.5733650 0.0000000 0.0598430
0.5490090 0.0000000 0.0602474
0.5245340 0.0000000 0.0604616
0.5000000 0.0000000 0.0605083
0.4754660 0.0000000 0.0604061
0.4509910 0.0000000 0.0601695
0.4266350 0.0000000 0.0598086
0.4024550 0.0000000 0.0593303
0.3785100 0.0000000 0.0587390
0.3548580 0.0000000 0.0580383
0.3315550 0.0000000 0.0572311
0.3086580 0.0000000 0.0563201
0.2862220 0.0000000 0.0553076
0.2643020 0.0000000 0.0541945
0.2429490 0.0000000 0.0529796
0.2222150 0.0000000 0.0516597
0.2021500 0.0000000 0.0502294
0.1828030 0.0000000 0.0486825
0.1642210 0.0000000 0.0470131
0.1464470 0.0000000 0.0452168
0.1295240 0.0000000 0.0432927
0.1134950 0.0000000 0.0412435
0.0983960 0.0000000 0.0390744
0.0842650 0.0000000 0.0367924
0.0711360 0.0000000 0.0344031
0.0590390 0.0000000 0.0319086
0.0480050 0.0000000 0.0293069
0.0380600 0.0000000 0.0265898
0.0292280 0.0000000 0.0237457
0.0215300 0.0000000 0.0207612
0.0149840 0.0000000 0.0176260
0.0096070 0.0000000 0.0143377
0.0054120 0.0000000 0.0109045
0.0036000 0.0000000 0.0089468
0.0024080 0.0000000 0.0073466
0.0018000 0.0000000 0.0063648
0.0012000 0.0000000 0.0052075
0.0006020 0.0000000 0.0036959
0.0003000 0.0000000 0.0026117
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024350
0.0006020 0.0000000 -0.0034451
0.0012000 0.0000000 -0.0048519
0.0018000 0.0000000 -0.0059277
0.0024080 0.0000000 -0.0068390
0.0036000 0.0000000 -0.0083218
0.0054120 0.0000000 -0.0101305
0.0096070 0.0000000 -0.0132860
0.0149840 0.0000000 -0.0162874
0.0215300 0.0000000 -0.0191324
0.0292280 0.0000000 -0.0218326
0.0380600 0.0000000 -0.0244098
0.0480050 0.0000000 -0.0268891
0.0590390 0.0000000 -0.0292938
0.0711360 0.0000000 -0.0316411
0.0842650 0.0000000 -0.0339391
0.0983960 0.0000000 -0.0361878
0.1134950 0.0000000 -0.0383795
0.1295240 0.0000000 -0.0405015
0.1464470 0.0000000 -0.0425396
0.1642210 0.0000000 -0.0444791
0.1828030 0.0000000 -0.0463070
0.2021500 0.0000000 -0.0480111
0.2222150 0.0000000 -0.0495788
0.2429490 0.0000000 -0.0509956
0.2643020 0.0000000 -0.0522436
0.2862220 0.0000000 -0.0533012
0.3086580 0.0000000 -0.0541432
0.3315550 0.0000000 -0.0547428
0.3548580 0.0000000 -0.0550733
0.3785100 0.0000000 -0.0551110
0.4024550 0.0000000 -0.0548371
0.4266350 0.0000000 -0.0542391
0.4509910 0.0000000 -0.0533103
0.4754660 0.0000000 -0.0520496
0.5000000 0.0000000 -0.0504600
0.5245340 0.0000000 -0.0485469
0.5490090 0.0000000 -0.0463182
0.5733650 0.0000000 -0.0437838
0.5975450 0.0000000 -0.0409573
0.6214900 0.0000000 -0.0378577
0.6451420 0.0000000 -0.0345122
0.6684450 0.0000000 -0.0309573
0.6913420 0.0000000 -0.0272405
0.7137780 0.0000000 -0.0234187
0.7356980 0.0000000 -0.0195574
0.7570510 0.0000000 -0.0157263
0.7777850 0.0000000 -0.0119965
0.7978500 0.0000000 -0.0084368
0.8171970 0.0000000 -0.0051106
0.8357790 0.0000000 -0.0020743
0.8535530 0.0000000 0.0006237
0.8704760 0.0000000 0.0029422
0.8865050 0.0000000 0.0048465
0.9016040 0.0000000 0.0063096
0.9157350 0.0000000 0.0073123
0.9288640 0.0000000 0.0078462
0.9409610 0.0000000 0.0079172
0.9519950 0.0000000 0.0075498
0.9619400 0.0000000 0.0067908
0.9707720 0.0000000 0.0057114
0.9784700 0.0000000 0.0044066
0.9850160 0.0000000 0.0029907
0.9903930 0.0000000 0.0015907
0.9945880 0.0000000 0.0003349
0.9975920 0.0000000 -0.0006593
0.9993980 0.0000000 -0.0012974
1.0000000 0.0000000 -0.0015170
