137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018261
0.9975920 0.0000000 0.0027318
0.9945880 0.0000000 0.0041695
0.9903930 0.0000000 0.0060435
0.9850160 0.0000000 0.0082401
0.9784700 0.0000000 0.0106424
0.9707720 0.0000000 0.0131454
0.9619400 0.0000000 0.0156683
0.9519950 0.0000000 0.0181611
0.9409610 0.0000000 0.0206056
0.9288640 0.0000000 0.0230114
0.9157350 0.0000000 0.0254071
0.9016040 0.0000000 0.0278311
0.8865050 0.0000000 0.0303198
0.8704760 0.0000000 0.0328984
0.8535530 0.0000000 0.0355752
0.8357790 0.0000000 0.0383377
0.8171970 0.0000000 0.0411540
0.7978500 0.0000000 0.0439768
0.7777850 0.0000000 0.0467479
0.7570510 0.0000000 0.0494058
0.7356980 0.0000000 0.0518919
0.7137780 0.0000000 0.0541568
0.6913420 0.0000000 0.0561642
0.6684450 0.0000000 0.0578932
0.6451420 0.0000000 0.0593388
0.6214900 0.0000000 0.0605107
0.5975450 0.0000000 0.0614305
0.5733650 0.0000000 0.0621270
0.5490090 0.0000000 0.0626323
0.5245340 0.0000000 0.0629774
0.5000000 0.0000000 0.0631879
0.4754660 0.0000000 0.0632817
0.4509910 0.0000000 0.0632682
0.4266350 0.0000000 0.0631479
0.4024550 0.0000000 0.0629152
0.3785100 0.0000000 0.0625598
0.3548580 0.0000000 0.0620704
0.3315550 0.0000000 0.0614369
0.3086580 0.0000000 0.0606518
0.2862220 0.0000000 0.0597113
0.2643020 0.0000000 0.0586148
0.2429490 0.0000000 0.0573638
0.2222150 0.0000000 0.0559612
0.2021500 0.0000000 0.0544096
0.1828030 0.0000000 0.0527119
0.1642210 0.0000000 0.0508705
0.1464470 0.0000000 0.0488883
0.1295240 0.0000000 0.0467693
0.1134950 0.0000000 0.0445197
0.0983960 0.0000000 0.0421459
0.0842650 0.0000000 0.0396548
0.0711360 0.0000000 0.0370518
0.0590390 0.0000000 0.0343382
0.0480050 0.0000000 0.0315113
0.0380600 0.0000000 0.0285631
0.0292280 0.0000000 0.0254822
0.0215300 0.0000000 0.0222562
0.0149840 0.0000000 0.0188757
0.0096070 0.0000000 0.0153396
0.0054120 0.0000000 0.0116569
0.0036000 0.0000000 0.0095606
0.0024080 0.0000000 0.0078486
0.0018000 0.0000000 0.0067989
0.0012000 0.0000000 0.0055619
0.0006020 0.0000000 0.0039469
0.0003000 0.0000000 0.0027889
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024746
0.0006020 0.0000000 -0.0035013
0.0012000 0.0000000 -0.0049313
0.0018000 0.0000000 -0.0060249
0.0024080 0.0000000 -0.0069515
0.0036000 0.0000000 -0.0084593
0.0054120 0.0000000 -0.0102991
0.0096070 0.0000000 -0.0135105
0.0149840 0.0000000 -0.0165675
0.0215300 0.0000000 -0.0194676
0.0292280 0.0000000 -0.0222219
0.0380600 0.0000000 -0.0248518
0.0480050 0.0000000 -0.0273817
0.0590390 0.0000000 -0.0298336
0.0711360 0.0000000 -0.0322224
0.0842650 0.0000000 -0.0345530
0.0983960 0.0000000 -0.0368209
0.1134950 0.0000000 -0.0390132
0.1295240 0.0000000 -0.0411117
0.1464470 0.0000000 -0.0430974
0.1642210 0.0000000 -0.0449529
0.1828030 0.0000000 -0.0466647
0.2021500 0.0000000 -0.0482245
0.2222150 0.0000000 -0.0496277
0.2429490 0.0000000 -0.0508716
0.2643020 0.0000000 -0.0519533
0.2862220 0.0000000 -0.0528674
0.3086580 0.0000000 -0.0536050
0.3315550 0.0000000 -0.0541522
0.3548580 0.0000000 -0.0544915
0.3785100 0.0000000 -0.0546030
0.4024550 0.0000000 -0.0544652
0.4266350 0.0000000 -0.0540575
0.4509910 0.0000000 -0.0533610
0.4754660 0.0000000 -0.0523591
0.5000000 0.0000000 -0.0510387
0.5245340 0.0000000 -0.0493901
0.5490090 0.0000000 -0.0474080
0.5733650 0.0000000 -0.0450927
0.5975450 0.0000000 -0.0424513
0.6214900 0.0000000 -0.0395000
0.6451420 0.0000000 -0.0362651
0.6684450 0.0000000 -0.0327844
0.6913420 0.0000000 -0.0291077
0.7137780 0.0000000 -0.0252947
0.7356980 0.0000000 -0.0214135
0.7570510 0.0000000 -0.0175367
0.7777850 0.0000000 -0.0137381
0.7978500 0.0000000 -0.0100897
0.8171970 0.0000000 -0.0066580
0.8357790 0.0000000 -0.0035030
0.8535530 0.0000000 -0.0006771
0.8704760 0.0000000 0.0017744
0.8865050 0.0000000 0.0038132
0.9016040 0.0000000 0.0054087
0.9157350 0.0000000 0.0065389
0.9288640 0.0000000 0.0071931
0.9409610 0.0000000 0.0073757
0.9519950 0.0000000 0.0071102
0.9619400 0.0000000 0.0064428
0.9707720 0.0000000 0.0054445
0.9784700 0.0000000 0.0042101
0.9850160 0.0000000 0.0028540
0.9903930 0.0000000 0.0015030
0.9945880 0.0000000 0.0002855
0.9975920 0.0000000 -0.0006813
0.9993980 0.0000000 -0.0013029
1.0000000 0.0000000 -0.0015170
