137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018253
0.9975920 0.0000000 0.0027285
0.9945880 0.0000000 0.0041621
0.9903930 0.0000000 0.0060303
0.9850160 0.0000000 0.0082196
0.9784700 0.0000000 0.0106130
0.9707720 0.0000000 0.0131053
0.9619400 0.0000000 0.0156161
0.9519950 0.0000000 0.0180953
0.9409610 0.0000000 0.0205249
0.9288640 0.0000000 0.0229145
0.9157350 0.0000000 0.0252930
0.9016040 0.0000000 0.0276987
0.8865050 0.0000000 0.0301678
0.8704760 0.0000000 0.0327251
0.8535530 0.0000000 0.0353783
0.8357790 0.0000000 0.0381140
0.8171970 0.0000000 0.0408997
0.7978500 0.0000000 0.0436870
0.7777850 0.0000000 0.0464176
0.7570510 0.0000000 0.0490299
0.7356980 0.0000000 0.0514659
0.7137780 0.0000000 0.0536770
0.6913420 0.0000000 0.0556282
0.6684450 0.0000000 0.0572996
0.6451420 0.0000000 0.0586870
0.6214900 0.0000000 0.0598004
0.5975450 0.0000000 0.0606607
0.5733650 0.0000000 0.0612959
0.5490090 0.0000000 0.0617368
0.5245340 0.0000000 0.0620133
0.5000000 0.0000000 0.0621504
0.4754660 0.0000000 0.0621669
0.4509910 0.0000000 0.0620742
0.4266350 0.0000000 0.0618768
0.4024550 0.0000000 0.0615736
0.3785100 0.0000000 0.0611604
0.3548580 0.0000000 0.0606313
0.3315550 0.0000000 0.0599810
0.3086580 0.0000000 0.0592053
0.2862220 0.0000000 0.0583017
0.2643020 0.0000000 0.0572683
0.2429490 0.0000000 0.0561030
0.2222150 0.0000000 0.0548034
0.2021500 0.0000000 0.0533658
0.1828030 0.0000000 0.0517860
0.1642210 0.0000000 0.0500602
0.1464470 0.0000000 0.0481860
0.1295240 0.0000000 0.0461638
0.1134950 0.0000000 0.0439978
0.0983960 0.0000000 0.0416943
0.0842650 0.0000000 0.0392613
0.0711360 0.0000000 0.0367062
0.0590390 0.0000000 0.0340326
0.0480050 0.0000000 0.0312405
0.0380600 0.0000000 0.0283238
0.0292280 0.0000000 0.0252728
0.0215300 0.0000000 0.0220763
0.0149840 0.0000000 0.0187254
0.0096070 0.0000000 0.0152190
0.0054120 0.0000000 0.0115664
0.0036000 0.0000000 0.0094868
0.0024080 0.0000000 0.0077882
0.0018000 0.0000000 0.0067467
0.0012000 0.0000000 0.0055193
0.0006020 0.0000000 0.0039167
0.0003000 0.0000000 0.0027676
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025109
0.0006020 0.0000000 -0.0035526
0.0012000 0.0000000 -0.0050037
0.0018000 0.0000000 -0.0061136
0.0024080 0.0000000 -0.0070541
0.0036000 0.0000000 -0.0085848
0.0054120 0.0000000 -0.0104530
0.0096070 0.0000000 -0.0137159
0.0149840 0.0000000 -0.0168252
0.0215300 0.0000000 -0.0197786
0.0292280 0.0000000 -0.0225881
0.0380600 0.0000000 -0.0252759
0.0480050 0.0000000 -0.0278671
0.0590390 0.0000000 -0.0303849
0.0711360 0.0000000 -0.0328456
0.0842650 0.0000000 -0.0352561
0.0983960 0.0000000 -0.0376141
0.1134950 0.0000000 -0.0399091
0.1295240 0.0000000 -0.0421247
0.1464470 0.0000000 -0.0442430
0.1642210 0.0000000 -0.0462452
0.1828030 0.0000000 -0.0481146
0.2021500 0.0000000 -0.0498363
0.2222150 0.0000000 -0.0513966
0.2429490 0.0000000 -0.0527812
0.2643020 0.0000000 -0.0539747
0.2862220 0.0000000 -0.0549594
0.3086580 0.0000000 -0.0557157
0.3315550 0.0000000 -0.0562226
0.3548580 0.0000000 -0.0564593
0.3785100 0.0000000 -0.0564070
0.4024550 0.0000000 -0.0560498
0.4266350 0.0000000 -0.0553757
0.4509910 0.0000000 -0.0543764
0.4754660 0.0000000 -0.0530466
0.5000000 0.0000000 -0.0513840
0.5245340 0.0000000 -0.0493884
0.5490090 0.0000000 -0.0470627
0.5733650 0.0000000 -0.0444139
0.5975450 0.0000000 -0.0414547
0.6214900 0.0000000 -0.0382069
0.6451420 0.0000000 -0.0347027
0.6684450 0.0000000 -0.0309860
0.6913420 0.0000000 -0.0271125
0.7137780 0.0000000 -0.0231481
0.7356980 0.0000000 -0.0191653
0.7570510 0.0000000 -0.0152392
0.7777850 0.0000000 -0.0114438
0.7978500 0.0000000 -0.0078479
0.8171970 0.0000000 -0.0045128
0.8357790 0.0000000 -0.0014906
0.8535530 0.0000000 0.0011754
0.8704760 0.0000000 0.0034493
0.8865050 0.0000000 0.0053015
0.9016040 0.0000000 0.0067093
0.9157350 0.0000000 0.0076567
0.9288640 0.0000000 0.0081375
0.9409610 0.0000000 0.0081589
0.9519950 0.0000000 0.0077462
0.9619400 0.0000000 0.0069464
0.9707720 0.0000000 0.0058309
0.9784700 0.0000000 0.0044946
0.9850160 0.0000000 0.0030520
0.9903930 0.0000000 0.0016300
0.9945880 0.0000000 0.0003571
0.9975920 0.0000000 -0.0006495
0.9993980 0.0000000 -0.0012949
1.0000000 0.0000000 -0.0015170
