137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018130
0.9975920 0.0000000 0.0026794
0.9945880 0.0000000 0.0040518
0.9903930 0.0000000 0.0058346
0.9850160 0.0000000 0.0079145
0.9784700 0.0000000 0.0101747
0.9707720 0.0000000 0.0125103
0.9619400 0.0000000 0.0148410
0.9519950 0.0000000 0.0171172
0.9409610 0.0000000 0.0193214
0.9288640 0.0000000 0.0214648
0.9157350 0.0000000 0.0235788
0.9016040 0.0000000 0.0257062
0.8865050 0.0000000 0.0278896
0.8704760 0.0000000 0.0301624
0.8535530 0.0000000 0.0325434
0.8357790 0.0000000 0.0350317
0.8171970 0.0000000 0.0376080
0.7978500 0.0000000 0.0402369
0.7777850 0.0000000 0.0428709
0.7570510 0.0000000 0.0454561
0.7356980 0.0000000 0.0479382
0.7137780 0.0000000 0.0502673
0.6913420 0.0000000 0.0524027
0.6684450 0.0000000 0.0543147
0.6451420 0.0000000 0.0559867
0.6214900 0.0000000 0.0574143
0.5975450 0.0000000 0.0586040
0.5733650 0.0000000 0.0595704
0.5490090 0.0000000 0.0603320
0.5245340 0.0000000 0.0609084
0.5000000 0.0000000 0.0613161
0.4754660 0.0000000 0.0615664
0.4509910 0.0000000 0.0616646
0.4266350 0.0000000 0.0616096
0.4024550 0.0000000 0.0613962
0.3785100 0.0000000 0.0610174
0.3548580 0.0000000 0.0604668
0.3315550 0.0000000 0.0597409
0.3086580 0.0000000 0.0588409
0.2862220 0.0000000 0.0577727
0.2643020 0.0000000 0.0565456
0.2429490 0.0000000 0.0551710
0.2222150 0.0000000 0.0536607
0.2021500 0.0000000 0.0520247
0.1828030 0.0000000 0.0502708
0.1642210 0.0000000 0.0484046
0.1464470 0.0000000 0.0464296
0.1295240 0.0000000 0.0443489
0.1134950 0.0000000 0.0421661
0.0983960 0.0000000 0.0398845
0.0842650 0.0000000 0.0375077
0.0711360 0.0000000 0.0350374
0.0590390 0.0000000 0.0324720
0.0480050 0.0000000 0.0298060
0.0380600 0.0000000 0.0270290
0.0292280 0.0000000 0.0241275
0.0215300 0.0000000 0.0210874
0.0149840 0.0000000 0.0178973
0.0096070 0.0000000 0.0145546
0.0054120 0.0000000 0.0110673
0.0036000 0.0000000 0.0090796
0.0024080 0.0000000 0.0074552
0.0018000 0.0000000 0.0064587
0.0012000 0.0000000 0.0052842
0.0006020 0.0000000 0.0037502
0.0003000 0.0000000 0.0026500
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024080
0.0006020 0.0000000 -0.0034069
0.0012000 0.0000000 -0.0047981
0.0018000 0.0000000 -0.0058617
0.0024080 0.0000000 -0.0067628
0.0036000 0.0000000 -0.0082287
0.0054120 0.0000000 -0.0100165
0.0096070 0.0000000 -0.0131347
0.0149840 0.0000000 -0.0161002
0.0215300 0.0000000 -0.0189116
0.0292280 0.0000000 -0.0215822
0.0380600 0.0000000 -0.0241360
0.0480050 0.0000000 -0.0266015
0.0590390 0.0000000 -0.0290050
0.0711360 0.0000000 -0.0313670
0.0842650 0.0000000 -0.0336982
0.0983960 0.0000000 -0.0360003
0.1134950 0.0000000 -0.0382657
0.1295240 0.0000000 -0.0404808
0.1464470 0.0000000 -0.0426294
0.1642210 0.0000000 -0.0446941
0.1828030 0.0000000 -0.0466590
0.2021500 0.0000000 -0.0485099
0.2222150 0.0000000 -0.0502326
0.2429490 0.0000000 -0.0518119
0.2643020 0.0000000 -0.0532297
0.2862220 0.0000000 -0.0544638
0.3086580 0.0000000 -0.0554877
0.3315550 0.0000000 -0.0562719
0.3548580 0.0000000 -0.0567858
0.3785100 0.0000000 -0.0570003
0.4024550 0.0000000 -0.0568909
0.4266350 0.0000000 -0.0564397
0.4509910 0.0000000 -0.0556362
0.4754660 0.0000000 -0.0544778
0.5000000 0.0000000 -0.0529683
0.5245340 0.0000000 -0.0511169
0.5490090 0.0000000 -0.0489365
0.5733650 0.0000000 -0.0464428
0.5975450 0.0000000 -0.0436542
0.6214900 0.0000000 -0.0405925
0.6451420 0.0000000 -0.0372849
0.6684450 0.0000000 -0.0337645
0.6913420 0.0000000 -0.0300730
0.7137780 0.0000000 -0.0262600
0.7356980 0.0000000 -0.0223833
0.7570510 0.0000000 -0.0185061
0.7777850 0.0000000 -0.0146955
0.7978500 0.0000000 -0.0110192
0.8171970 0.0000000 -0.0075431
0.8357790 0.0000000 -0.0043287
0.8535530 0.0000000 -0.0014316
0.8704760 0.0000000 0.0010986
0.8865050 0.0000000 0.0032191
0.9016040 0.0000000 0.0048956
0.9157350 0.0000000 0.0061030
0.9288640 0.0000000 0.0068288
0.9409610 0.0000000 0.0070764
0.9519950 0.0000000 0.0068690
0.9619400 0.0000000 0.0062528
0.9707720 0.0000000 0.0052993
0.9784700 0.0000000 0.0041034
0.9850160 0.0000000 0.0027798
0.9903930 0.0000000 0.0014555
0.9945880 0.0000000 0.0002587
0.9975920 0.0000000 -0.0006932
0.9993980 0.0000000 -0.0013059
1.0000000 0.0000000 -0.0015170
