137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018233
0.9975920 0.0000000 0.0027208
0.9945880 0.0000000 0.0041447
0.9903930 0.0000000 0.0059995
0.9850160 0.0000000 0.0081716
0.9784700 0.0000000 0.0105442
0.9707720 0.0000000 0.0130125
0.9619400 0.0000000 0.0154965
0.9519950 0.0000000 0.0179471
0.9409610 0.0000000 0.0203470
0.9288640 0.0000000 0.0227070
0.9157350 0.0000000 0.0250569
0.9016040 0.0000000 0.0274356
0.8865050 0.0000000 0.0298793
0.8704760 0.0000000 0.0324118
0.8535530 0.0000000 0.0350397
0.8357790 0.0000000 0.0377481
0.8171970 0.0000000 0.0405035
0.7978500 0.0000000 0.0432586
0.7777850 0.0000000 0.0459579
0.7570510 0.0000000 0.0485465
0.7356980 0.0000000 0.0509763
0.7137780 0.0000000 0.0532115
0.6913420 0.0000000 0.0552323
0.6684450 0.0000000 0.0570339
0.6451420 0.0000000 0.0586255
0.6214900 0.0000000 0.0600256
0.5975450 0.0000000 0.0612573
0.5733650 0.0000000 0.0623424
0.5490090 0.0000000 0.0632967
0.5245340 0.0000000 0.0641266
0.5000000 0.0000000 0.0648272
0.4754660 0.0000000 0.0653831
0.4509910 0.0000000 0.0657705
0.4266350 0.0000000 0.0659613
0.4024550 0.0000000 0.0659276
0.3785100 0.0000000 0.0656462
0.3548580 0.0000000 0.0651026
0.3315550 0.0000000 0.0642925
0.3086580 0.0000000 0.0632229
0.2862220 0.0000000 0.0619105
0.2643020 0.0000000 0.0603792
0.2429490 0.0000000 0.0586565
0.2222150 0.0000000 0.0567705
0.2021500 0.0000000 0.0547472
0.1828030 0.0000000 0.0526090
0.1642210 0.0000000 0.0503741
0.1464470 0.0000000 0.0480565
0.1295240 0.0000000 0.0456671
0.1134950 0.0000000 0.0432147
0.0983960 0.0000000 0.0407050
0.0842650 0.0000000 0.0381412
0.0711360 0.0000000 0.0355227
0.0590390 0.0000000 0.0328430
0.0480050 0.0000000 0.0300912
0.0380600 0.0000000 0.0272508
0.0292280 0.0000000 0.0243023
0.0215300 0.0000000 0.0212264
0.0149840 0.0000000 0.0180077
0.0096070 0.0000000 0.0146405
0.0054120 0.0000000 0.0111307
0.0036000 0.0000000 0.0091311
0.0024080 0.0000000 0.0074972
0.0018000 0.0000000 0.0064950
0.0012000 0.0000000 0.0053138
0.0006020 0.0000000 0.0037712
0.0003000 0.0000000 0.0026648
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0022027
0.0006020 0.0000000 -0.0031161
0.0012000 0.0000000 -0.0043875
0.0018000 0.0000000 -0.0053589
0.0024080 0.0000000 -0.0061811
0.0036000 0.0000000 -0.0075175
0.0054120 0.0000000 -0.0091445
0.0096070 0.0000000 -0.0119729
0.0149840 0.0000000 -0.0146490
0.0215300 0.0000000 -0.0171717
0.0292280 0.0000000 -0.0195546
0.0380600 0.0000000 -0.0218222
0.0480050 0.0000000 -0.0240034
0.0590390 0.0000000 -0.0261252
0.0711360 0.0000000 -0.0282087
0.0842650 0.0000000 -0.0302648
0.0983960 0.0000000 -0.0322945
0.1134950 0.0000000 -0.0342896
0.1295240 0.0000000 -0.0362348
0.1464470 0.0000000 -0.0381120
0.1642210 0.0000000 -0.0399022
0.1828030 0.0000000 -0.0415884
0.2021500 0.0000000 -0.0431565
0.2222150 0.0000000 -0.0445944
0.2429490 0.0000000 -0.0458908
0.2643020 0.0000000 -0.0470338
0.2862220 0.0000000 -0.0480091
0.3086580 0.0000000 -0.0487993
0.3315550 0.0000000 -0.0493842
0.3548580 0.0000000 -0.0497423
0.3785100 0.0000000 -0.0498519
0.4024550 0.0000000 -0.0496941
0.4266350 0.0000000 -0.0492537
0.4509910 0.0000000 -0.0485205
0.4754660 0.0000000 -0.0474893
0.5000000 0.0000000 -0.0461594
0.5245340 0.0000000 -0.0445339
0.5490090 0.0000000 -0.0426182
0.5733650 0.0000000 -0.0404203
0.5975450 0.0000000 -0.0379508
0.6214900 0.0000000 -0.0352241
0.6451420 0.0000000 -0.0322605
0.6684450 0.0000000 -0.0290873
0.6913420 0.0000000 -0.0257410
0.7137780 0.0000000 -0.0222670
0.7356980 0.0000000 -0.0187197
0.7570510 0.0000000 -0.0151599
0.7777850 0.0000000 -0.0116530
0.7978500 0.0000000 -0.0082658
0.8171970 0.0000000 -0.0050636
0.8357790 0.0000000 -0.0021081
0.8535530 0.0000000 0.0005447
0.8704760 0.0000000 0.0028449
0.8865050 0.0000000 0.0047491
0.9016040 0.0000000 0.0062229
0.9157350 0.0000000 0.0072409
0.9288640 0.0000000 0.0077907
0.9409610 0.0000000 0.0078758
0.9519950 0.0000000 0.0075198
0.9619400 0.0000000 0.0067695
0.9707720 0.0000000 0.0056965
0.9784700 0.0000000 0.0043963
0.9850160 0.0000000 0.0029838
0.9903930 0.0000000 0.0015863
0.9945880 0.0000000 0.0003325
0.9975920 0.0000000 -0.0006604
0.9993980 0.0000000 -0.0012977
1.0000000 0.0000000 -0.0015170
