137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018218
0.9975920 0.0000000 0.0027146
0.9945880 0.0000000 0.0041307
0.9903930 0.0000000 0.0059747
0.9850160 0.0000000 0.0081329
0.9784700 0.0000000 0.0104885
0.9707720 0.0000000 0.0129365
0.9619400 0.0000000 0.0153965
0.9519950 0.0000000 0.0178187
0.9409610 0.0000000 0.0201853
0.9288640 0.0000000 0.0225066
0.9157350 0.0000000 0.0248124
0.9016040 0.0000000 0.0271424
0.8865050 0.0000000 0.0295350
0.8704760 0.0000000 0.0320178
0.8535530 0.0000000 0.0346020
0.8357790 0.0000000 0.0372784
0.8171970 0.0000000 0.0400190
0.7978500 0.0000000 0.0427802
0.7777850 0.0000000 0.0455079
0.7570510 0.0000000 0.0481439
0.7356980 0.0000000 0.0506328
0.7137780 0.0000000 0.0529271
0.6913420 0.0000000 0.0549913
0.6684450 0.0000000 0.0568039
0.6451420 0.0000000 0.0583578
0.6214900 0.0000000 0.0596589
0.5975450 0.0000000 0.0607235
0.5733650 0.0000000 0.0615745
0.5490090 0.0000000 0.0622370
0.5245340 0.0000000 0.0627349
0.5000000 0.0000000 0.0630868
0.4754660 0.0000000 0.0633046
0.4509910 0.0000000 0.0633924
0.4266350 0.0000000 0.0633470
0.4024550 0.0000000 0.0631600
0.3785100 0.0000000 0.0628203
0.3548580 0.0000000 0.0623167
0.3315550 0.0000000 0.0616406
0.3086580 0.0000000 0.0607875
0.2862220 0.0000000 0.0597573
0.2643020 0.0000000 0.0585540
0.2429490 0.0000000 0.0571846
0.2222150 0.0000000 0.0556577
0.2021500 0.0000000 0.0539824
0.1828030 0.0000000 0.0521671
0.1642210 0.0000000 0.0502200
0.1464470 0.0000000 0.0481487
0.1295240 0.0000000 0.0459609
0.1134950 0.0000000 0.0436650
0.0983960 0.0000000 0.0412681
0.0842650 0.0000000 0.0387768
0.0711360 0.0000000 0.0361947
0.0590390 0.0000000 0.0335205
0.0480050 0.0000000 0.0307484
0.0380600 0.0000000 0.0278671
0.0292280 0.0000000 0.0248621
0.0215300 0.0000000 0.0217183
0.0149840 0.0000000 0.0184241
0.0096070 0.0000000 0.0149767
0.0054120 0.0000000 0.0113841
0.0036000 0.0000000 0.0093380
0.0024080 0.0000000 0.0076665
0.0018000 0.0000000 0.0066414
0.0012000 0.0000000 0.0054333
0.0006020 0.0000000 0.0038558
0.0003000 0.0000000 0.0027246
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023771
0.0006020 0.0000000 -0.0033631
0.0012000 0.0000000 -0.0047362
0.0018000 0.0000000 -0.0057860
0.0024080 0.0000000 -0.0066752
0.0036000 0.0000000 -0.0081216
0.0054120 0.0000000 -0.0098853
0.0096070 0.0000000 -0.0129606
0.0149840 0.0000000 -0.0158844
0.0215300 0.0000000 -0.0186564
0.0292280 0.0000000 -0.0212917
0.0380600 0.0000000 -0.0238167
0.0480050 0.0000000 -0.0262623
0.0590390 0.0000000 -0.0286581
0.0711360 0.0000000 -0.0310279
0.0842650 0.0000000 -0.0333850
0.0983960 0.0000000 -0.0357330
0.1134950 0.0000000 -0.0380654
0.1295240 0.0000000 -0.0403678
0.1464470 0.0000000 -0.0426221
0.1642210 0.0000000 -0.0448076
0.1828030 0.0000000 -0.0469037
0.2021500 0.0000000 -0.0488911
0.2222150 0.0000000 -0.0507502
0.2429490 0.0000000 -0.0524605
0.2643020 0.0000000 -0.0539989
0.2862220 0.0000000 -0.0553388
0.3086580 0.0000000 -0.0564503
0.3315550 0.0000000 -0.0573006
0.3548580 0.0000000 -0.0578563
0.3785100 0.0000000 -0.0580862
0.4024550 0.0000000 -0.0579641
0.4266350 0.0000000 -0.0574706
0.4509910 0.0000000 -0.0565950
0.4754660 0.0000000 -0.0553352
0.5000000 0.0000000 -0.0536973
0.5245340 0.0000000 -0.0516940
0.5490090 0.0000000 -0.0493432
0.5733650 0.0000000 -0.0466673
0.5975450 0.0000000 -0.0436918
0.6214900 0.0000000 -0.0404465
0.6451420 0.0000000 -0.0369658
0.6684450 0.0000000 -0.0332898
0.6913420 0.0000000 -0.0294655
0.7137780 0.0000000 -0.0255464
0.7356980 0.0000000 -0.0215922
0.7570510 0.0000000 -0.0176663
0.7777850 0.0000000 -0.0138344
0.7978500 0.0000000 -0.0101616
0.8171970 0.0000000 -0.0067102
0.8357790 0.0000000 -0.0035377
0.8535530 0.0000000 -0.0006956
0.8704760 0.0000000 0.0017705
0.8865050 0.0000000 0.0038215
0.9016040 0.0000000 0.0054264
0.9157350 0.0000000 0.0065624
0.9288640 0.0000000 0.0072192
0.9409610 0.0000000 0.0074016
0.9519950 0.0000000 0.0071339
0.9619400 0.0000000 0.0064630
0.9707720 0.0000000 0.0054607
0.9784700 0.0000000 0.0042224
0.9850160 0.0000000 0.0028626
0.9903930 0.0000000 0.0015086
0.9945880 0.0000000 0.0002887
0.9975920 0.0000000 -0.0006799
0.9993980 0.0000000 -0.0013025
1.0000000 0.0000000 -0.0015170
