137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018102
0.9975920 0.0000000 0.0026683
0.9945880 0.0000000 0.0040269
0.9903930 0.0000000 0.0057905
0.9850160 0.0000000 0.0078457
0.9784700 0.0000000 0.0100758
0.9707720 0.0000000 0.0123761
0.9619400 0.0000000 0.0146665
0.9519950 0.0000000 0.0168977
0.9409610 0.0000000 0.0190529
0.9288640 0.0000000 0.0211436
0.9157350 0.0000000 0.0232019
0.9016040 0.0000000 0.0252705
0.8865050 0.0000000 0.0273917
0.8704760 0.0000000 0.0295983
0.8535530 0.0000000 0.0319075
0.8357790 0.0000000 0.0343171
0.8171970 0.0000000 0.0368063
0.7978500 0.0000000 0.0393391
0.7777850 0.0000000 0.0418687
0.7570510 0.0000000 0.0443442
0.7356980 0.0000000 0.0467159
0.7137780 0.0000000 0.0489412
0.6913420 0.0000000 0.0509881
0.6684450 0.0000000 0.0528365
0.6451420 0.0000000 0.0544792
0.6214900 0.0000000 0.0559198
0.5975450 0.0000000 0.0571702
0.5733650 0.0000000 0.0582467
0.5490090 0.0000000 0.0591661
0.5245340 0.0000000 0.0599422
0.5000000 0.0000000 0.0605825
0.4754660 0.0000000 0.0610873
0.4509910 0.0000000 0.0614491
0.4266350 0.0000000 0.0616546
0.4024550 0.0000000 0.0616870
0.3785100 0.0000000 0.0615295
0.3548580 0.0000000 0.0611681
0.3315550 0.0000000 0.0605942
0.3086580 0.0000000 0.0598062
0.2862220 0.0000000 0.0588092
0.2643020 0.0000000 0.0576141
0.2429490 0.0000000 0.0562351
0.2222150 0.0000000 0.0546881
0.2021500 0.0000000 0.0529888
0.1828030 0.0000000 0.0511512
0.1642210 0.0000000 0.0491872
0.1464470 0.0000000 0.0471072
0.1295240 0.0000000 0.0449205
0.1134950 0.0000000 0.0426362
0.0983960 0.0000000 0.0402619
0.0842650 0.0000000 0.0378040
0.0711360 0.0000000 0.0352659
0.0590390 0.0000000 0.0326459
0.0480050 0.0000000 0.0299376
0.0380600 0.0000000 0.0271288
0.0292280 0.0000000 0.0242039
0.0215300 0.0000000 0.0211464
0.0149840 0.0000000 0.0179432
0.0096070 0.0000000 0.0145898
0.0054120 0.0000000 0.0110931
0.0036000 0.0000000 0.0091005
0.0024080 0.0000000 0.0074722
0.0018000 0.0000000 0.0064735
0.0012000 0.0000000 0.0052962
0.0006020 0.0000000 0.0037587
0.0003000 0.0000000 0.0026560
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024349
0.0006020 0.0000000 -0.0034449
0.0012000 0.0000000 -0.0048518
0.0018000 0.0000000 -0.0059275
0.0024080 0.0000000 -0.0068389
0.0036000 0.0000000 -0.0083217
0.0054120 0.0000000 -0.0101306
0.0096070 0.0000000 -0.0132872
0.0149840 0.0000000 -0.0162918
0.0215300 0.0000000 -0.0191438
0.0292280 0.0000000 -0.0218569
0.0380600 0.0000000 -0.0244556
0.0480050 0.0000000 -0.0269682
0.0590390 0.0000000 -0.0294205
0.0711360 0.0000000 -0.0318316
0.0842650 0.0000000 -0.0342103
0.0983960 0.0000000 -0.0365557
0.1134950 0.0000000 -0.0388574
0.1295240 0.0000000 -0.0410982
0.1464470 0.0000000 -0.0432585
0.1642210 0.0000000 -0.0453172
0.1828030 0.0000000 -0.0472549
0.2021500 0.0000000 -0.0490542
0.2222150 0.0000000 -0.0506985
0.2429490 0.0000000 -0.0521713
0.2643020 0.0000000 -0.0534541
0.2862220 0.0000000 -0.0545262
0.3086580 0.0000000 -0.0553641
0.3315550 0.0000000 -0.0559419
0.3548580 0.0000000 -0.0562339
0.3785100 0.0000000 -0.0562157
0.4024550 0.0000000 -0.0558666
0.4266350 0.0000000 -0.0551711
0.4509910 0.0000000 -0.0541198
0.4754660 0.0000000 -0.0527089
0.5000000 0.0000000 -0.0509405
0.5245340 0.0000000 -0.0488216
0.5490090 0.0000000 -0.0463641
0.5733650 0.0000000 -0.0435849
0.5975450 0.0000000 -0.0405066
0.6214900 0.0000000 -0.0371588
0.6451420 0.0000000 -0.0335798
0.6684450 0.0000000 -0.0298163
0.6913420 0.0000000 -0.0259243
0.7137780 0.0000000 -0.0219672
0.7356980 0.0000000 -0.0180137
0.7570510 0.0000000 -0.0141341
0.7777850 0.0000000 -0.0103974
0.7978500 0.0000000 -0.0068683
0.8171970 0.0000000 -0.0036046
0.8357790 0.0000000 -0.0006562
0.8535530 0.0000000 0.0019350
0.8704760 0.0000000 0.0041340
0.8865050 0.0000000 0.0059119
0.9016040 0.0000000 0.0072465
0.9157350 0.0000000 0.0081224
0.9288640 0.0000000 0.0085344
0.9409610 0.0000000 0.0084905
0.9519950 0.0000000 0.0080169
0.9619400 0.0000000 0.0071616
0.9707720 0.0000000 0.0059963
0.9784700 0.0000000 0.0046165
0.9850160 0.0000000 0.0031368
0.9903930 0.0000000 0.0016844
0.9945880 0.0000000 0.0003877
0.9975920 0.0000000 -0.0006358
0.9993980 0.0000000 -0.0012915
1.0000000 0.0000000 -0.0015170
