137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018188
0.9975920 0.0000000 0.0027024
0.9945880 0.0000000 0.0041035
0.9903930 0.0000000 0.0059264
0.9850160 0.0000000 0.0080574
0.9784700 0.0000000 0.0103798
0.9707720 0.0000000 0.0127886
0.9619400 0.0000000 0.0152034
0.9519950 0.0000000 0.0175749
0.9409610 0.0000000 0.0198855
0.9288640 0.0000000 0.0221462
0.9157350 0.0000000 0.0243873
0.9016040 0.0000000 0.0266492
0.8865050 0.0000000 0.0289706
0.8704760 0.0000000 0.0313792
0.8535530 0.0000000 0.0338863
0.8357790 0.0000000 0.0364824
0.8171970 0.0000000 0.0391395
0.7978500 0.0000000 0.0418146
0.7777850 0.0000000 0.0444549
0.7570510 0.0000000 0.0470046
0.7356980 0.0000000 0.0494117
0.7137780 0.0000000 0.0516327
0.6913420 0.0000000 0.0536368
0.6684450 0.0000000 0.0554065
0.6451420 0.0000000 0.0569382
0.6214900 0.0000000 0.0582398
0.5975450 0.0000000 0.0593285
0.5733650 0.0000000 0.0602268
0.5490090 0.0000000 0.0609592
0.5245340 0.0000000 0.0615488
0.5000000 0.0000000 0.0620144
0.4754660 0.0000000 0.0623694
0.4509910 0.0000000 0.0626205
0.4266350 0.0000000 0.0627684
0.4024550 0.0000000 0.0628081
0.3785100 0.0000000 0.0627307
0.3548580 0.0000000 0.0625248
0.3315550 0.0000000 0.0621776
0.3086580 0.0000000 0.0616764
0.2862220 0.0000000 0.0610088
0.2643020 0.0000000 0.0601634
0.2429490 0.0000000 0.0591303
0.2222150 0.0000000 0.0579015
0.2021500 0.0000000 0.0564713
0.1828030 0.0000000 0.0548379
0.1642210 0.0000000 0.0530036
0.1464470 0.0000000 0.0509754
0.1295240 0.0000000 0.0487655
0.1134950 0.0000000 0.0463902
0.0983960 0.0000000 0.0438675
0.0842650 0.0000000 0.0412154
0.0711360 0.0000000 0.0384484
0.0590390 0.0000000 0.0355746
0.0480050 0.0000000 0.0325956
0.0380600 0.0000000 0.0295050
0.0292280 0.0000000 0.0262912
0.0215300 0.0000000 0.0229404
0.0149840 0.0000000 0.0194409
0.0096070 0.0000000 0.0157895
0.0054120 0.0000000 0.0119937
0.0036000 0.0000000 0.0098351
0.0024080 0.0000000 0.0080730
0.0018000 0.0000000 0.0069929
0.0012000 0.0000000 0.0057203
0.0006020 0.0000000 0.0040591
0.0003000 0.0000000 0.0028681
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024476
0.0006020 0.0000000 -0.0034629
0.0012000 0.0000000 -0.0048772
0.0018000 0.0000000 -0.0059586
0.0024080 0.0000000 -0.0068748
0.0036000 0.0000000 -0.0083656
0.0054120 0.0000000 -0.0101841
0.0096070 0.0000000 -0.0133574
0.0149840 0.0000000 -0.0163764
0.0215300 0.0000000 -0.0192386
0.0292280 0.0000000 -0.0219550
0.0380600 0.0000000 -0.0245466
0.0480050 0.0000000 -0.0270372
0.0590390 0.0000000 -0.0294483
0.0711360 0.0000000 -0.0317940
0.0842650 0.0000000 -0.0340789
0.0983960 0.0000000 -0.0362986
0.1134950 0.0000000 -0.0384407
0.1295240 0.0000000 -0.0404884
0.1464470 0.0000000 -0.0424245
0.1642210 0.0000000 -0.0442334
0.1828030 0.0000000 -0.0459037
0.2021500 0.0000000 -0.0474281
0.2222150 0.0000000 -0.0488016
0.2429490 0.0000000 -0.0500198
0.2643020 0.0000000 -0.0510760
0.2862220 0.0000000 -0.0519600
0.3086580 0.0000000 -0.0526571
0.3315550 0.0000000 -0.0531483
0.3548580 0.0000000 -0.0534128
0.3785100 0.0000000 -0.0534296
0.4024550 0.0000000 -0.0531805
0.4266350 0.0000000 -0.0526521
0.4509910 0.0000000 -0.0518361
0.4754660 0.0000000 -0.0507297
0.5000000 0.0000000 -0.0493343
0.5245340 0.0000000 -0.0476540
0.5490090 0.0000000 -0.0456943
0.5733650 0.0000000 -0.0434615
0.5975450 0.0000000 -0.0409627
0.6214900 0.0000000 -0.0382082
0.6451420 0.0000000 -0.0352125
0.6684450 0.0000000 -0.0319978
0.6913420 0.0000000 -0.0285956
0.7137780 0.0000000 -0.0250475
0.7356980 0.0000000 -0.0214058
0.7570510 0.0000000 -0.0177307
0.7777850 0.0000000 -0.0140888
0.7978500 0.0000000 -0.0105493
0.8171970 0.0000000 -0.0071812
0.8357790 0.0000000 -0.0040499
0.8535530 0.0000000 -0.0012158
0.8704760 0.0000000 0.0012673
0.8865050 0.0000000 0.0033525
0.9016040 0.0000000 0.0050024
0.9157350 0.0000000 0.0061891
0.9288640 0.0000000 0.0068985
0.9409610 0.0000000 0.0071325
0.9519950 0.0000000 0.0069136
0.9619400 0.0000000 0.0062877
0.9707720 0.0000000 0.0053258
0.9784700 0.0000000 0.0041228
0.9850160 0.0000000 0.0027932
0.9903930 0.0000000 0.0014641
0.9945880 0.0000000 0.0002635
0.9975920 0.0000000 -0.0006911
0.9993980 0.0000000 -0.0013053
1.0000000 0.0000000 -0.0015170
