137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018270
0.9975920 0.0000000 0.0027355
0.9945880 0.0000000 0.0041778
0.9903930 0.0000000 0.0060582
0.9850160 0.0000000 0.0082631
0.9784700 0.0000000 0.0106757
0.9707720 0.0000000 0.0131911
0.9619400 0.0000000 0.0157294
0.9519950 0.0000000 0.0182411
0.9409610 0.0000000 0.0207085
0.9288640 0.0000000 0.0231412
0.9157350 0.0000000 0.0255670
0.9016040 0.0000000 0.0280218
0.8865050 0.0000000 0.0305371
0.8704760 0.0000000 0.0331313
0.8535530 0.0000000 0.0358037
0.8357790 0.0000000 0.0385312
0.8171970 0.0000000 0.0412716
0.7978500 0.0000000 0.0439684
0.7777850 0.0000000 0.0465578
0.7570510 0.0000000 0.0489770
0.7356980 0.0000000 0.0511721
0.7137780 0.0000000 0.0531035
0.6913420 0.0000000 0.0547495
0.6684450 0.0000000 0.0561068
0.6451420 0.0000000 0.0571889
0.6214900 0.0000000 0.0580223
0.5975450 0.0000000 0.0586418
0.5733650 0.0000000 0.0590850
0.5490090 0.0000000 0.0593877
0.5245340 0.0000000 0.0595796
0.5000000 0.0000000 0.0596820
0.4754660 0.0000000 0.0597068
0.4509910 0.0000000 0.0596569
0.4266350 0.0000000 0.0595278
0.4024550 0.0000000 0.0593098
0.3785100 0.0000000 0.0589903
0.3548580 0.0000000 0.0585566
0.3315550 0.0000000 0.0579968
0.3086580 0.0000000 0.0573009
0.2862220 0.0000000 0.0564614
0.2643020 0.0000000 0.0554728
0.2429490 0.0000000 0.0543310
0.2222150 0.0000000 0.0530335
0.2021500 0.0000000 0.0515793
0.1828030 0.0000000 0.0499693
0.1642210 0.0000000 0.0482068
0.1464470 0.0000000 0.0462980
0.1295240 0.0000000 0.0442523
0.1134950 0.0000000 0.0420816
0.0983960 0.0000000 0.0397981
0.0842650 0.0000000 0.0374133
0.0711360 0.0000000 0.0349352
0.0590390 0.0000000 0.0323655
0.0480050 0.0000000 0.0297004
0.0380600 0.0000000 0.0269291
0.0292280 0.0000000 0.0240369
0.0215300 0.0000000 0.0210083
0.0149840 0.0000000 0.0178308
0.0096070 0.0000000 0.0145012
0.0054120 0.0000000 0.0110270
0.0036000 0.0000000 0.0090467
0.0024080 0.0000000 0.0074282
0.0018000 0.0000000 0.0064354
0.0012000 0.0000000 0.0052651
0.0006020 0.0000000 0.0037367
0.0003000 0.0000000 0.0026405
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024074
0.0006020 0.0000000 -0.0034061
0.0012000 0.0000000 -0.0047969
0.0018000 0.0000000 -0.0058603
0.0024080 0.0000000 -0.0067612
0.0036000 0.0000000 -0.0082268
0.0054120 0.0000000 -0.0100142
0.0096070 0.0000000 -0.0131325
0.0149840 0.0000000 -0.0160994
0.0215300 0.0000000 -0.0189147
0.0292280 0.0000000 -0.0215932
0.0380600 0.0000000 -0.0241603
0.0480050 0.0000000 -0.0266457
0.0590390 0.0000000 -0.0290768
0.0711360 0.0000000 -0.0314743
0.0842650 0.0000000 -0.0338480
0.0983960 0.0000000 -0.0361976
0.1134950 0.0000000 -0.0385122
0.1295240 0.0000000 -0.0407739
0.1464470 0.0000000 -0.0429612
0.1642210 0.0000000 -0.0450508
0.1828030 0.0000000 -0.0470211
0.2021500 0.0000000 -0.0488529
0.2222150 0.0000000 -0.0505280
0.2429490 0.0000000 -0.0520289
0.2643020 0.0000000 -0.0533370
0.2862220 0.0000000 -0.0544315
0.3086580 0.0000000 -0.0552892
0.3315550 0.0000000 -0.0558849
0.3548580 0.0000000 -0.0561928
0.3785100 0.0000000 -0.0561894
0.4024550 0.0000000 -0.0558549
0.4266350 0.0000000 -0.0551752
0.4509910 0.0000000 -0.0541433
0.4754660 0.0000000 -0.0527585
0.5000000 0.0000000 -0.0510268
0.5245340 0.0000000 -0.0489590
0.5490090 0.0000000 -0.0465703
0.5733650 0.0000000 -0.0438795
0.5975450 0.0000000 -0.0409089
0.6214900 0.0000000 -0.0376855
0.6451420 0.0000000 -0.0342421
0.6684450 0.0000000 -0.0306179
0.6913420 0.0000000 -0.0268598
0.7137780 0.0000000 -0.0230221
0.7356980 0.0000000 -0.0191647
0.7570510 0.0000000 -0.0153515
0.7777850 0.0000000 -0.0116476
0.7978500 0.0000000 -0.0081166
0.8171970 0.0000000 -0.0048186
0.8357790 0.0000000 -0.0018078
0.8535530 0.0000000 0.0008677
0.8704760 0.0000000 0.0031661
0.8865050 0.0000000 0.0050516
0.9016040 0.0000000 0.0064963
0.9157350 0.0000000 0.0074799
0.9288640 0.0000000 0.0079939
0.9409610 0.0000000 0.0080443
0.9519950 0.0000000 0.0076561
0.9619400 0.0000000 0.0068768
0.9707720 0.0000000 0.0057783
0.9784700 0.0000000 0.0044562
0.9850160 0.0000000 0.0030254
0.9903930 0.0000000 0.0016130
0.9945880 0.0000000 0.0003475
0.9975920 0.0000000 -0.0006538
0.9993980 0.0000000 -0.0012960
1.0000000 0.0000000 -0.0015170
