137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018129
0.9975920 0.0000000 0.0026789
0.9945880 0.0000000 0.0040506
0.9903930 0.0000000 0.0058325
0.9850160 0.0000000 0.0079112
0.9784700 0.0000000 0.0101698
0.9707720 0.0000000 0.0125036
0.9619400 0.0000000 0.0148322
0.9519950 0.0000000 0.0171065
0.9409610 0.0000000 0.0193094
0.9288640 0.0000000 0.0214528
0.9157350 0.0000000 0.0235688
0.9016040 0.0000000 0.0257007
0.8865050 0.0000000 0.0278910
0.8704760 0.0000000 0.0301729
0.8535530 0.0000000 0.0325640
0.8357790 0.0000000 0.0350624
0.8171970 0.0000000 0.0376479
0.7978500 0.0000000 0.0402849
0.7777850 0.0000000 0.0429272
0.7570510 0.0000000 0.0455244
0.7356980 0.0000000 0.0480278
0.7137780 0.0000000 0.0503951
0.6913420 0.0000000 0.0525943
0.6684450 0.0000000 0.0546044
0.6451420 0.0000000 0.0564160
0.6214900 0.0000000 0.0580288
0.5975450 0.0000000 0.0594493
0.5733650 0.0000000 0.0606870
0.5490090 0.0000000 0.0617504
0.5245340 0.0000000 0.0626448
0.5000000 0.0000000 0.0633695
0.4754660 0.0000000 0.0639178
0.4509910 0.0000000 0.0642776
0.4266350 0.0000000 0.0644334
0.4024550 0.0000000 0.0643697
0.3785100 0.0000000 0.0640739
0.3548580 0.0000000 0.0635388
0.3315550 0.0000000 0.0627651
0.3086580 0.0000000 0.0617611
0.2862220 0.0000000 0.0605421
0.2643020 0.0000000 0.0591284
0.2429490 0.0000000 0.0575420
0.2222150 0.0000000 0.0558048
0.2021500 0.0000000 0.0539360
0.1828030 0.0000000 0.0519512
0.1642210 0.0000000 0.0498622
0.1464470 0.0000000 0.0476776
0.1295240 0.0000000 0.0454046
0.1134950 0.0000000 0.0430493
0.0983960 0.0000000 0.0406165
0.0842650 0.0000000 0.0381102
0.0711360 0.0000000 0.0355313
0.0590390 0.0000000 0.0328764
0.0480050 0.0000000 0.0301377
0.0380600 0.0000000 0.0273019
0.0292280 0.0000000 0.0243524
0.0215300 0.0000000 0.0212720
0.0149840 0.0000000 0.0180469
0.0096070 0.0000000 0.0146725
0.0054120 0.0000000 0.0111550
0.0036000 0.0000000 0.0091510
0.0024080 0.0000000 0.0075135
0.0018000 0.0000000 0.0065092
0.0012000 0.0000000 0.0053253
0.0006020 0.0000000 0.0037794
0.0003000 0.0000000 0.0026706
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025332
0.0006020 0.0000000 -0.0035842
0.0012000 0.0000000 -0.0050484
0.0018000 0.0000000 -0.0061684
0.0024080 0.0000000 -0.0071174
0.0036000 0.0000000 -0.0086622
0.0054120 0.0000000 -0.0105479
0.0096070 0.0000000 -0.0138424
0.0149840 0.0000000 -0.0169832
0.0215300 0.0000000 -0.0199684
0.0292280 0.0000000 -0.0228099
0.0380600 0.0000000 -0.0255299
0.0480050 0.0000000 -0.0281540
0.0590390 0.0000000 -0.0307055
0.0711360 0.0000000 -0.0332014
0.0842650 0.0000000 -0.0356491
0.0983960 0.0000000 -0.0380475
0.1134950 0.0000000 -0.0403868
0.1295240 0.0000000 -0.0426515
0.1464470 0.0000000 -0.0448235
0.1642210 0.0000000 -0.0468831
0.1828030 0.0000000 -0.0488110
0.2021500 0.0000000 -0.0505882
0.2222150 0.0000000 -0.0521948
0.2429490 0.0000000 -0.0536093
0.2643020 0.0000000 -0.0548084
0.2862220 0.0000000 -0.0557666
0.3086580 0.0000000 -0.0564579
0.3315550 0.0000000 -0.0568573
0.3548580 0.0000000 -0.0569436
0.3785100 0.0000000 -0.0567011
0.4024550 0.0000000 -0.0561211
0.4266350 0.0000000 -0.0552020
0.4509910 0.0000000 -0.0539484
0.4754660 0.0000000 -0.0523690
0.5000000 0.0000000 -0.0504751
0.5245340 0.0000000 -0.0482784
0.5490090 0.0000000 -0.0457905
0.5733650 0.0000000 -0.0430237
0.5975450 0.0000000 -0.0399924
0.6214900 0.0000000 -0.0367161
0.6451420 0.0000000 -0.0332222
0.6684450 0.0000000 -0.0295477
0.6913420 0.0000000 -0.0257406
0.7137780 0.0000000 -0.0218588
0.7356980 0.0000000 -0.0179682
0.7570510 0.0000000 -0.0141381
0.7777850 0.0000000 -0.0104387
0.7978500 0.0000000 -0.0069361
0.8171970 0.0000000 -0.0036901
0.8357790 0.0000000 -0.0007525
0.8535530 0.0000000 0.0018334
0.8704760 0.0000000 0.0040315
0.8865050 0.0000000 0.0058120
0.9016040 0.0000000 0.0071522
0.9157350 0.0000000 0.0080360
0.9288640 0.0000000 0.0084575
0.9409610 0.0000000 0.0084242
0.9519950 0.0000000 0.0079616
0.9619400 0.0000000 0.0071169
0.9707720 0.0000000 0.0059616
0.9784700 0.0000000 0.0045908
0.9850160 0.0000000 0.0031188
0.9903930 0.0000000 0.0016729
0.9945880 0.0000000 0.0003812
0.9975920 0.0000000 -0.0006387
0.9993980 0.0000000 -0.0012922
1.0000000 0.0000000 -0.0015170
