137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018115
0.9975920 0.0000000 0.0026733
0.9945880 0.0000000 0.0040381
0.9903930 0.0000000 0.0058104
0.9850160 0.0000000 0.0078767
0.9784700 0.0000000 0.0101205
0.9707720 0.0000000 0.0124369
0.9619400 0.0000000 0.0147460
0.9519950 0.0000000 0.0169987
0.9409610 0.0000000 0.0191782
0.9288640 0.0000000 0.0212966
0.9157350 0.0000000 0.0233860
0.9016040 0.0000000 0.0254894
0.8865050 0.0000000 0.0276493
0.8704760 0.0000000 0.0298986
0.8535530 0.0000000 0.0322549
0.8357790 0.0000000 0.0347160
0.8171970 0.0000000 0.0372618
0.7978500 0.0000000 0.0398572
0.7777850 0.0000000 0.0424570
0.7570510 0.0000000 0.0450122
0.7356980 0.0000000 0.0474761
0.7137780 0.0000000 0.0498091
0.6913420 0.0000000 0.0519825
0.6684450 0.0000000 0.0539792
0.6451420 0.0000000 0.0557936
0.6214900 0.0000000 0.0574297
0.5975450 0.0000000 0.0588974
0.5733650 0.0000000 0.0602086
0.5490090 0.0000000 0.0613730
0.5245340 0.0000000 0.0623950
0.5000000 0.0000000 0.0632708
0.4754660 0.0000000 0.0639885
0.4509910 0.0000000 0.0645288
0.4266350 0.0000000 0.0648676
0.4024550 0.0000000 0.0649799
0.3785100 0.0000000 0.0648437
0.3548580 0.0000000 0.0644435
0.3315550 0.0000000 0.0637735
0.3086580 0.0000000 0.0628377
0.2862220 0.0000000 0.0616502
0.2643020 0.0000000 0.0602325
0.2429490 0.0000000 0.0586104
0.2222150 0.0000000 0.0568114
0.2021500 0.0000000 0.0548614
0.1828030 0.0000000 0.0527831
0.1642210 0.0000000 0.0505952
0.1464470 0.0000000 0.0483124
0.1295240 0.0000000 0.0459461
0.1134950 0.0000000 0.0435059
0.0983960 0.0000000 0.0409984
0.0842650 0.0000000 0.0384281
0.0711360 0.0000000 0.0357957
0.0590390 0.0000000 0.0330965
0.0480050 0.0000000 0.0303215
0.0380600 0.0000000 0.0274556
0.0292280 0.0000000 0.0244808
0.0215300 0.0000000 0.0213785
0.0149840 0.0000000 0.0181339
0.0096070 0.0000000 0.0147412
0.0054120 0.0000000 0.0112062
0.0036000 0.0000000 0.0091927
0.0024080 0.0000000 0.0075476
0.0018000 0.0000000 0.0065386
0.0012000 0.0000000 0.0053494
0.0006020 0.0000000 0.0037964
0.0003000 0.0000000 0.0026826
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024544
0.0006020 0.0000000 -0.0034725
0.0012000 0.0000000 -0.0048908
0.0018000 0.0000000 -0.0059753
0.0024080 0.0000000 -0.0068941
0.0036000 0.0000000 -0.0083892
0.0054120 0.0000000 -0.0102134
0.0096070 0.0000000 -0.0133974
0.0149840 0.0000000 -0.0164290
0.0215300 0.0000000 -0.0193072
0.0292280 0.0000000 -0.0220453
0.0380600 0.0000000 -0.0246666
0.0480050 0.0000000 -0.0271975
0.0590390 0.0000000 -0.0296611
0.0711360 0.0000000 -0.0320719
0.0842650 0.0000000 -0.0344326
0.0983960 0.0000000 -0.0367338
0.1134950 0.0000000 -0.0389547
0.1295240 0.0000000 -0.0410666
0.1464470 0.0000000 -0.0430374
0.1642210 0.0000000 -0.0448348
0.1828030 0.0000000 -0.0464302
0.2021500 0.0000000 -0.0478012
0.2222150 0.0000000 -0.0489312
0.2429490 0.0000000 -0.0498100
0.2643020 0.0000000 -0.0504323
0.2862220 0.0000000 -0.0507963
0.3086580 0.0000000 -0.0509027
0.3315550 0.0000000 -0.0507537
0.3548580 0.0000000 -0.0503529
0.3785100 0.0000000 -0.0497050
0.4024550 0.0000000 -0.0488158
0.4266350 0.0000000 -0.0476920
0.4509910 0.0000000 -0.0463404
0.4754660 0.0000000 -0.0447673
0.5000000 0.0000000 -0.0429776
0.5245340 0.0000000 -0.0409743
0.5490090 0.0000000 -0.0387591
0.5733650 0.0000000 -0.0363332
0.5975450 0.0000000 -0.0336993
0.6214900 0.0000000 -0.0308644
0.6451420 0.0000000 -0.0278428
0.6684450 0.0000000 -0.0246575
0.6913420 0.0000000 -0.0213425
0.7137780 0.0000000 -0.0179421
0.7356980 0.0000000 -0.0145099
0.7570510 0.0000000 -0.0111055
0.7777850 0.0000000 -0.0077920
0.7978500 0.0000000 -0.0046324
0.8171970 0.0000000 -0.0016863
0.8357790 0.0000000 0.0009915
0.8535530 0.0000000 0.0033527
0.8704760 0.0000000 0.0053553
0.8865050 0.0000000 0.0069635
0.9016040 0.0000000 0.0081491
0.9157350 0.0000000 0.0088922
0.9288640 0.0000000 0.0091840
0.9409610 0.0000000 0.0090306
0.9519950 0.0000000 0.0084573
0.9619400 0.0000000 0.0075116
0.9707720 0.0000000 0.0062656
0.9784700 0.0000000 0.0048151
0.9850160 0.0000000 0.0032751
0.9903930 0.0000000 0.0017731
0.9945880 0.0000000 0.0004376
0.9975920 0.0000000 -0.0006136
0.9993980 0.0000000 -0.0012860
1.0000000 0.0000000 -0.0015170
