GA 35A015
1.00000000 0.00032000
0.95000000 0.00772000
0.90000000 0.01512000
0.85000000 0.02252000
0.80000000 0.02991000
0.75000000 0.03731000
0.70000000 0.04468000
0.65000000 0.05173000
0.60000000 0.05820000
0.55000000 0.06387000
0.50000000 0.06858000
0.45000000 0.07215000
0.40000000 0.07435000
0.35000000 0.07496000
0.30000000 0.07384000
0.25000000 0.07091000
0.20000000 0.06619000
0.15000000 0.05942000
0.10000000 0.04997000
0.07500000 0.04382000
0.05000000 0.03618000
0.02500000 0.02579000
0.01250000 0.01844000
0.00750000 0.01448000
0.00500000 0.01203000
0.00250000 0.00875000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.00875000
0.00500000 -0.01203000
0.00750000 -0.01448000
0.01250000 -0.01844000
0.02500000 -0.02579000
0.05000000 -0.03618000
0.07500000 -0.04382000
0.10000000 -0.04997000
0.15000000 -0.05942000
0.20000000 -0.06619000
0.25000000 -0.07091000
0.30000000 -0.07384000
0.35000000 -0.07496000
0.40000000 -0.07435000
0.45000000 -0.07215000
0.50000000 -0.06858000
0.55000000 -0.06387000
0.60000000 -0.05820000
0.65000000 -0.05173000
0.70000000 -0.04468000
0.75000000 -0.03731000
0.80000000 -0.02991000
0.85000000 -0.02252000
0.90000000 -0.01512000
0.95000000 -0.00772000
1.00000000 -0.00032000
