NACA22010.5
1.00075300 -0.00488970
1.00052577 -0.00485492
0.99978741 -0.00475062
0.99855763 -0.00457709
0.99683762 -0.00433476
0.99462909 -0.00402426
0.99193419 -0.00364639
0.98875559 -0.00320209
0.98509640 -0.00269249
0.98096023 -0.00211884
0.97635113 -0.00148256
0.97127366 -0.00078519
0.96573279 -0.00002841
0.95973397 0.00078598
0.95328312 0.00165609
0.94638657 0.00257992
0.93905112 0.00355538
0.93128397 0.00458029
0.92309278 0.00565243
0.91448561 0.00676947
0.90547093 0.00792907
0.89605761 0.00912882
0.88625492 0.01036626
0.87607251 0.01163893
0.86552042 0.01294429
0.85460903 0.01427980
0.84334909 0.01564291
0.83175170 0.01703102
0.81982826 0.01844152
0.80759054 0.01987178
0.79505059 0.02131914
0.78222075 0.02278093
0.76911367 0.02425444
0.75574227 0.02573695
0.74211972 0.02722568
0.72825943 0.02871784
0.71417507 0.03021060
0.69988050 0.03170108
0.68538981 0.03318637
0.67071728 0.03466349
0.65587736 0.03612944
0.64088466 0.03758114
0.62575396 0.03901549
0.61050015 0.04042932
0.59513826 0.04181941
0.57968341 0.04318250
0.56415083 0.04451529
0.54855580 0.04581444
0.53291369 0.04707656
0.51723988 0.04829828
0.50154982 0.04947617
0.48585895 0.05060682
0.47018271 0.05168683
0.45453653 0.05271280
0.43893582 0.05368139
0.42339592 0.05458931
0.40793215 0.05543331
0.39255971 0.05621026
0.37729373 0.05691709
0.36214926 0.05755089
0.34714118 0.05810886
0.33228429 0.05858835
0.31759320 0.05898689
0.30308239 0.05930221
0.28876614 0.05953221
0.27465855 0.05967502
0.26077352 0.05972902
0.24712472 0.05969281
0.23372562 0.05956524
0.22058941 0.05934542
0.20772905 0.05903274
0.19515721 0.05862685
0.18288629 0.05812766
0.17092840 0.05753537
0.15929534 0.05685043
0.14799858 0.05607356
0.13704929 0.05520573
0.12645699 0.05424816
0.11609545 0.05319234
0.10591482 0.05199519
0.09597008 0.05061425
0.08631471 0.04901768
0.07700018 0.04718475
0.06807539 0.04510585
0.05958597 0.04278214
0.05157348 0.04022476
0.04407472 0.03745374
0.03712105 0.03449652
0.03073795 0.03138633
0.02494492 0.02816042
0.01975546 0.02485824
0.01517746 0.02151981
0.01121371 0.01818414
0.00786248 0.01488791
0.00511820 0.01166442
0.00297216 0.00854267
0.00141302 0.00554676
0.00042734 0.00269540
0.00000000 0.00000000
0.00000000 0.00000000
0.00011446 -0.00252862
0.00075300 -0.00488970
0.00188498 -0.00705700
0.00347927 -0.00900919
0.00551670 -0.01075946
0.00797828 -0.01232461
0.01084550 -0.01372446
0.01410055 -0.01498116
0.01772676 -0.01611851
0.02170913 -0.01716116
0.02603485 -0.01813392
0.03069403 -0.01906101
0.03568031 -0.01996550
0.04099156 -0.02086874
0.04663033 -0.02179000
0.05260422 -0.02274613
0.05892599 -0.02375122
0.06561335 -0.02481632
0.07268858 -0.02594896
0.08017790 -0.02715249
0.08811072 -0.02842516
0.09651893 -0.02975898
0.10543617 -0.03113819
0.11489730 -0.03253751
0.12493794 -0.03392017
0.13548808 -0.03524150
0.14640063 -0.03648548
0.15766355 -0.03765051
0.16926573 -0.03873523
0.18119572 -0.03973852
0.19344174 -0.04065953
0.20599170 -0.04149764
0.21883321 -0.04225252
0.23195358 -0.04292408
0.24533986 -0.04351248
0.25897881 -0.04401817
0.27285695 -0.04444181
0.28696057 -0.04478435
0.30127572 -0.04504693
0.31578825 -0.04523093
0.33048379 -0.04533795
0.34534782 -0.04536978
0.36036564 -0.04532837
0.37552238 -0.04521586
0.39080305 -0.04503454
0.40619254 -0.04478681
0.42167561 -0.04447519
0.43723695 -0.04410232
0.45286116 -0.04367090
0.46853277 -0.04318369
0.48423629 -0.04264352
0.49995618 -0.04205323
0.51567688 -0.04141570
0.53138283 -0.04073381
0.54705851 -0.04001044
0.56268841 -0.03924845
0.57825705 -0.03845069
0.59374906 -0.03761997
0.60914909 -0.03675907
0.62444193 -0.03587072
0.63961244 -0.03495764
0.65464563 -0.03402245
0.66952664 -0.03306778
0.68424074 -0.03209619
0.69877339 -0.03111018
0.71311023 -0.03011222
0.72723707 -0.02910477
0.74113996 -0.02809020
0.75480514 -0.02707088
0.76821912 -0.02604915
0.78136863 -0.02502731
0.79424067 -0.02400765
0.80682251 -0.02299244
0.81910173 -0.02198393
0.83106617 -0.02098435
0.84270401 -0.01999594
0.85400375 -0.01902091
0.86495421 -0.01806146
0.87554456 -0.01711979
0.88576432 -0.01619809
0.89560341 -0.01529853
0.90505207 -0.01442324
0.91410096 -0.01357437
0.92274114 -0.01275401
0.93096405 -0.01196424
0.93876156 -0.01120706
0.94612595 -0.01048447
0.95304993 -0.00979838
0.95952665 -0.00915065
0.96554970 -0.00854306
0.97111311 -0.00797729
0.97621138 -0.00745497
0.98083946 -0.00697759
0.98499276 -0.00654653
0.98866717 -0.00616307
0.99185906 -0.00582836
0.99456525 -0.00554339
0.99678308 -0.00530904
0.99851034 -0.00512601
0.99974532 -0.00499488
1.00048679 -0.00491603
1.00075300 -0.00488970
