GA 37-015
1.00000000 0.00000000
0.95000000 0.00346000
0.90000000 0.00950000
0.85000000 0.01677000
0.80000000 0.02472000
0.75000000 0.03296000
0.70000000 0.04113000
0.65000000 0.04895000
0.60000000 0.05620000
0.55000000 0.06266000
0.50000000 0.06810000
0.45000000 0.07224000
0.40000000 0.07473000
0.35000000 0.07482000
0.30000000 0.07319000
0.25000000 0.06985000
0.20000000 0.06480000
0.15000000 0.05785000
0.10000000 0.04842000
0.07500000 0.04240000
0.05000000 0.03504000
0.02500000 0.02528000
0.01250000 0.01842000
0.00750000 0.01456000
0.00500000 0.01208000
0.00250000 0.00865000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.00865000
0.00500000 -0.01208000
0.00750000 -0.01456000
0.01250000 -0.01842000
0.02500000 -0.02528000
0.05000000 -0.03504000
0.07500000 -0.04240000
0.10000000 -0.04842000
0.15000000 -0.05785000
0.20000000 -0.06480000
0.25000000 -0.06985000
0.30000000 -0.07319000
0.35000000 -0.07482000
0.40000000 -0.07473000
0.45000000 -0.07224000
0.50000000 -0.06810000
0.55000000 -0.06266000
0.60000000 -0.05620000
0.65000000 -0.04895000
0.70000000 -0.04113000
0.75000000 -0.03296000
0.80000000 -0.02472000
0.85000000 -0.01677000
0.90000000 -0.00950000
0.95000000 -0.00346000
1.00000000 0.00000000
