137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018216
0.9975920 0.0000000 0.0027138
0.9945880 0.0000000 0.0041290
0.9903930 0.0000000 0.0059717
0.9850160 0.0000000 0.0081284
0.9784700 0.0000000 0.0104821
0.9707720 0.0000000 0.0129280
0.9619400 0.0000000 0.0153857
0.9519950 0.0000000 0.0178055
0.9409610 0.0000000 0.0201697
0.9288640 0.0000000 0.0224886
0.9157350 0.0000000 0.0247921
0.9016040 0.0000000 0.0271201
0.8865050 0.0000000 0.0295110
0.8704760 0.0000000 0.0319927
0.8535530 0.0000000 0.0345768
0.8357790 0.0000000 0.0372544
0.8171970 0.0000000 0.0399979
0.7978500 0.0000000 0.0427638
0.7777850 0.0000000 0.0454977
0.7570510 0.0000000 0.0481405
0.7356980 0.0000000 0.0506347
0.7137780 0.0000000 0.0529291
0.6913420 0.0000000 0.0549835
0.6684450 0.0000000 0.0567694
0.6451420 0.0000000 0.0582721
0.6214900 0.0000000 0.0594890
0.5975450 0.0000000 0.0604283
0.5733650 0.0000000 0.0611060
0.5490090 0.0000000 0.0615434
0.5245340 0.0000000 0.0617639
0.5000000 0.0000000 0.0617903
0.4754660 0.0000000 0.0616434
0.4509910 0.0000000 0.0613407
0.4266350 0.0000000 0.0608961
0.4024550 0.0000000 0.0603202
0.3785100 0.0000000 0.0596214
0.3548580 0.0000000 0.0588065
0.3315550 0.0000000 0.0578817
0.3086580 0.0000000 0.0568523
0.2862220 0.0000000 0.0557229
0.2643020 0.0000000 0.0544967
0.2429490 0.0000000 0.0531748
0.2222150 0.0000000 0.0517560
0.2021500 0.0000000 0.0502370
0.1828030 0.0000000 0.0486134
0.1642210 0.0000000 0.0468804
0.1464470 0.0000000 0.0450346
0.1295240 0.0000000 0.0430748
0.1134950 0.0000000 0.0410033
0.0983960 0.0000000 0.0388239
0.0842650 0.0000000 0.0365417
0.0711360 0.0000000 0.0341605
0.0590390 0.0000000 0.0316803
0.0480050 0.0000000 0.0290970
0.0380600 0.0000000 0.0264012
0.0292280 0.0000000 0.0235798
0.0215300 0.0000000 0.0206187
0.0149840 0.0000000 0.0175072
0.0096070 0.0000000 0.0142426
0.0054120 0.0000000 0.0108332
0.0036000 0.0000000 0.0088887
0.0024080 0.0000000 0.0072990
0.0018000 0.0000000 0.0063237
0.0012000 0.0000000 0.0051739
0.0006020 0.0000000 0.0036721
0.0003000 0.0000000 0.0025949
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0022835
0.0006020 0.0000000 -0.0032305
0.0012000 0.0000000 -0.0045490
0.0018000 0.0000000 -0.0055567
0.0024080 0.0000000 -0.0064099
0.0036000 0.0000000 -0.0077973
0.0054120 0.0000000 -0.0094876
0.0096070 0.0000000 -0.0124307
0.0149840 0.0000000 -0.0152224
0.0215300 0.0000000 -0.0178626
0.0292280 0.0000000 -0.0203662
0.0380600 0.0000000 -0.0227596
0.0480050 0.0000000 -0.0250740
0.0590390 0.0000000 -0.0273393
0.0711360 0.0000000 -0.0295801
0.0842650 0.0000000 -0.0318111
0.0983960 0.0000000 -0.0340382
0.1134950 0.0000000 -0.0362575
0.1295240 0.0000000 -0.0384576
0.1464470 0.0000000 -0.0406233
0.1642210 0.0000000 -0.0427363
0.1828030 0.0000000 -0.0447777
0.2021500 0.0000000 -0.0467283
0.2222150 0.0000000 -0.0485674
0.2429490 0.0000000 -0.0502722
0.2643020 0.0000000 -0.0518166
0.2862220 0.0000000 -0.0531707
0.3086580 0.0000000 -0.0543014
0.3315550 0.0000000 -0.0551734
0.3548580 0.0000000 -0.0557515
0.3785100 0.0000000 -0.0560035
0.4024550 0.0000000 -0.0559023
0.4266350 0.0000000 -0.0554277
0.4509910 0.0000000 -0.0545676
0.4754660 0.0000000 -0.0533175
0.5000000 0.0000000 -0.0516807
0.5245340 0.0000000 -0.0496665
0.5490090 0.0000000 -0.0472901
0.5733650 0.0000000 -0.0445723
0.5975450 0.0000000 -0.0415389
0.6214900 0.0000000 -0.0382229
0.6451420 0.0000000 -0.0346643
0.6684450 0.0000000 -0.0309111
0.6913420 0.0000000 -0.0270198
0.7137780 0.0000000 -0.0230534
0.7356980 0.0000000 -0.0190800
0.7570510 0.0000000 -0.0151695
0.7777850 0.0000000 -0.0113909
0.7978500 0.0000000 -0.0078093
0.8171970 0.0000000 -0.0044838
0.8357790 0.0000000 -0.0014660
0.8535530 0.0000000 0.0012000
0.8704760 0.0000000 0.0034767
0.8865050 0.0000000 0.0053329
0.9016040 0.0000000 0.0067441
0.9157350 0.0000000 0.0076933
0.9288640 0.0000000 0.0081738
0.9409610 0.0000000 0.0081930
0.9519950 0.0000000 0.0077765
0.9619400 0.0000000 0.0069719
0.9707720 0.0000000 0.0058513
0.9784700 0.0000000 0.0045100
0.9850160 0.0000000 0.0030629
0.9903930 0.0000000 0.0016371
0.9945880 0.0000000 0.0003611
0.9975920 0.0000000 -0.0006477
0.9993980 0.0000000 -0.0012945
1.0000000 0.0000000 -0.0015170
