137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018157
0.9975920 0.0000000 0.0026902
0.9945880 0.0000000 0.0040759
0.9903930 0.0000000 0.0058775
0.9850160 0.0000000 0.0079813
0.9784700 0.0000000 0.0102705
0.9707720 0.0000000 0.0126402
0.9619400 0.0000000 0.0150101
0.9519950 0.0000000 0.0173308
0.9409610 0.0000000 0.0195851
0.9288640 0.0000000 0.0217843
0.9157350 0.0000000 0.0239598
0.9016040 0.0000000 0.0261533
0.8865050 0.0000000 0.0284056
0.8704760 0.0000000 0.0307470
0.8535530 0.0000000 0.0331921
0.8357790 0.0000000 0.0357350
0.8171970 0.0000000 0.0383516
0.7978500 0.0000000 0.0410025
0.7777850 0.0000000 0.0436384
0.7570510 0.0000000 0.0462067
0.7356980 0.0000000 0.0486581
0.7137780 0.0000000 0.0509515
0.6913420 0.0000000 0.0530580
0.6684450 0.0000000 0.0549615
0.6451420 0.0000000 0.0566592
0.6214900 0.0000000 0.0581588
0.5975450 0.0000000 0.0594750
0.5733650 0.0000000 0.0606255
0.5490090 0.0000000 0.0616266
0.5245340 0.0000000 0.0624896
0.5000000 0.0000000 0.0632186
0.4754660 0.0000000 0.0638089
0.4509910 0.0000000 0.0642487
0.4266350 0.0000000 0.0645203
0.4024550 0.0000000 0.0646042
0.3785100 0.0000000 0.0644815
0.3548580 0.0000000 0.0641383
0.3315550 0.0000000 0.0635667
0.3086580 0.0000000 0.0627669
0.2862220 0.0000000 0.0617457
0.2643020 0.0000000 0.0605157
0.2429490 0.0000000 0.0590923
0.2222150 0.0000000 0.0574919
0.2021500 0.0000000 0.0557298
0.1828030 0.0000000 0.0538193
0.1642210 0.0000000 0.0517716
0.1464470 0.0000000 0.0495962
0.1295240 0.0000000 0.0473020
0.1134950 0.0000000 0.0448983
0.0983960 0.0000000 0.0423933
0.0842650 0.0000000 0.0397948
0.0711360 0.0000000 0.0371075
0.0590390 0.0000000 0.0343315
0.0480050 0.0000000 0.0314622
0.0380600 0.0000000 0.0284888
0.0292280 0.0000000 0.0253968
0.0215300 0.0000000 0.0221707
0.0149840 0.0000000 0.0187978
0.0096070 0.0000000 0.0152742
0.0054120 0.0000000 0.0116068
0.0036000 0.0000000 0.0095195
0.0024080 0.0000000 0.0078149
0.0018000 0.0000000 0.0067697
0.0012000 0.0000000 0.0055381
0.0006020 0.0000000 0.0039301
0.0003000 0.0000000 0.0027770
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023513
0.0006020 0.0000000 -0.0033265
0.0012000 0.0000000 -0.0046846
0.0018000 0.0000000 -0.0057228
0.0024080 0.0000000 -0.0066021
0.0036000 0.0000000 -0.0080321
0.0054120 0.0000000 -0.0097753
0.0096070 0.0000000 -0.0128130
0.0149840 0.0000000 -0.0156973
0.0215300 0.0000000 -0.0184261
0.0292280 0.0000000 -0.0210118
0.0380600 0.0000000 -0.0234768
0.0480050 0.0000000 -0.0258477
0.0590390 0.0000000 -0.0281491
0.0711360 0.0000000 -0.0303999
0.0842650 0.0000000 -0.0326102
0.0983960 0.0000000 -0.0347821
0.1134950 0.0000000 -0.0369106
0.1295240 0.0000000 -0.0389863
0.1464470 0.0000000 -0.0409993
0.1642210 0.0000000 -0.0429402
0.1828030 0.0000000 -0.0448021
0.2021500 0.0000000 -0.0465803
0.2222150 0.0000000 -0.0482694
0.2429490 0.0000000 -0.0498616
0.2643020 0.0000000 -0.0513437
0.2862220 0.0000000 -0.0526956
0.3086580 0.0000000 -0.0538899
0.3315550 0.0000000 -0.0548924
0.3548580 0.0000000 -0.0556647
0.3785100 0.0000000 -0.0561676
0.4024550 0.0000000 -0.0563640
0.4266350 0.0000000 -0.0562220
0.4509910 0.0000000 -0.0557170
0.4754660 0.0000000 -0.0548328
0.5000000 0.0000000 -0.0535613
0.5245340 0.0000000 -0.0519019
0.5490090 0.0000000 -0.0498612
0.5733650 0.0000000 -0.0474521
0.5975450 0.0000000 -0.0446940
0.6214900 0.0000000 -0.0416136
0.6451420 0.0000000 -0.0382455
0.6684450 0.0000000 -0.0346330
0.6913420 0.0000000 -0.0308288
0.7137780 0.0000000 -0.0268936
0.7356980 0.0000000 -0.0228953
0.7570510 0.0000000 -0.0189051
0.7777850 0.0000000 -0.0149960
0.7978500 0.0000000 -0.0112388
0.8171970 0.0000000 -0.0077000
0.8357790 0.0000000 -0.0044400
0.8535530 0.0000000 -0.0015117
0.8704760 0.0000000 0.0010385
0.8865050 0.0000000 0.0031712
0.9016040 0.0000000 0.0048552
0.9157350 0.0000000 0.0060675
0.9288640 0.0000000 0.0067973
0.9409610 0.0000000 0.0070488
0.9519950 0.0000000 0.0068454
0.9619400 0.0000000 0.0062335
0.9707720 0.0000000 0.0052841
0.9784700 0.0000000 0.0040921
0.9850160 0.0000000 0.0027720
0.9903930 0.0000000 0.0014505
0.9945880 0.0000000 0.0002559
0.9975920 0.0000000 -0.0006945
0.9993980 0.0000000 -0.0013062
1.0000000 0.0000000 -0.0015170
