137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018150
0.9975920 0.0000000 0.0026874
0.9945880 0.0000000 0.0040697
0.9903930 0.0000000 0.0058664
0.9850160 0.0000000 0.0079640
0.9784700 0.0000000 0.0102457
0.9707720 0.0000000 0.0126065
0.9619400 0.0000000 0.0149662
0.9519950 0.0000000 0.0172752
0.9409610 0.0000000 0.0195159
0.9288640 0.0000000 0.0216990
0.9157350 0.0000000 0.0238549
0.9016040 0.0000000 0.0260240
0.8865050 0.0000000 0.0282455
0.8704760 0.0000000 0.0305479
0.8535530 0.0000000 0.0329435
0.8357790 0.0000000 0.0354240
0.8171970 0.0000000 0.0379624
0.7978500 0.0000000 0.0405162
0.7777850 0.0000000 0.0430321
0.7570510 0.0000000 0.0454534
0.7356980 0.0000000 0.0477260
0.7137780 0.0000000 0.0498040
0.6913420 0.0000000 0.0516542
0.6684450 0.0000000 0.0532574
0.6451420 0.0000000 0.0546100
0.6214900 0.0000000 0.0557216
0.5975450 0.0000000 0.0566134
0.5733650 0.0000000 0.0573137
0.5490090 0.0000000 0.0578543
0.5245340 0.0000000 0.0582660
0.5000000 0.0000000 0.0585753
0.4754660 0.0000000 0.0588019
0.4509910 0.0000000 0.0589570
0.4266350 0.0000000 0.0590433
0.4024550 0.0000000 0.0590564
0.3785100 0.0000000 0.0589858
0.3548580 0.0000000 0.0588180
0.3315550 0.0000000 0.0585374
0.3086580 0.0000000 0.0581289
0.2862220 0.0000000 0.0575780
0.2643020 0.0000000 0.0568719
0.2429490 0.0000000 0.0559989
0.2222150 0.0000000 0.0549492
0.2021500 0.0000000 0.0537144
0.1828030 0.0000000 0.0522888
0.1642210 0.0000000 0.0506699
0.1464470 0.0000000 0.0488593
0.1295240 0.0000000 0.0468634
0.1134950 0.0000000 0.0446932
0.0983960 0.0000000 0.0423623
0.0842650 0.0000000 0.0398862
0.0711360 0.0000000 0.0372783
0.0590390 0.0000000 0.0345472
0.0480050 0.0000000 0.0316966
0.0380600 0.0000000 0.0287226
0.0292280 0.0000000 0.0256166
0.0215300 0.0000000 0.0223675
0.0149840 0.0000000 0.0189661
0.0096070 0.0000000 0.0154107
0.0054120 0.0000000 0.0117099
0.0036000 0.0000000 0.0096037
0.0024080 0.0000000 0.0078838
0.0018000 0.0000000 0.0068294
0.0012000 0.0000000 0.0055868
0.0006020 0.0000000 0.0039645
0.0003000 0.0000000 0.0028013
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024649
0.0006020 0.0000000 -0.0034875
0.0012000 0.0000000 -0.0049119
0.0018000 0.0000000 -0.0060011
0.0024080 0.0000000 -0.0069240
0.0036000 0.0000000 -0.0084259
0.0054120 0.0000000 -0.0102583
0.0096070 0.0000000 -0.0134575
0.0149840 0.0000000 -0.0165045
0.0215300 0.0000000 -0.0193988
0.0292280 0.0000000 -0.0221543
0.0380600 0.0000000 -0.0247956
0.0480050 0.0000000 -0.0273511
0.0590390 0.0000000 -0.0298466
0.0711360 0.0000000 -0.0323004
0.0842650 0.0000000 -0.0347199
0.0983960 0.0000000 -0.0371012
0.1134950 0.0000000 -0.0394297
0.1295240 0.0000000 -0.0416832
0.1464470 0.0000000 -0.0438358
0.1642210 0.0000000 -0.0458606
0.1828030 0.0000000 -0.0477330
0.2021500 0.0000000 -0.0494318
0.2222150 0.0000000 -0.0509391
0.2429490 0.0000000 -0.0522394
0.2643020 0.0000000 -0.0533186
0.2862220 0.0000000 -0.0541622
0.3086580 0.0000000 -0.0547554
0.3315550 0.0000000 -0.0550825
0.3548580 0.0000000 -0.0551291
0.3785100 0.0000000 -0.0548824
0.4024550 0.0000000 -0.0543338
0.4266350 0.0000000 -0.0534794
0.4509910 0.0000000 -0.0523206
0.4754660 0.0000000 -0.0508633
0.5000000 0.0000000 -0.0491172
0.5245340 0.0000000 -0.0470940
0.5490090 0.0000000 -0.0448063
0.5733650 0.0000000 -0.0422673
0.5975450 0.0000000 -0.0394907
0.6214900 0.0000000 -0.0364923
0.6451420 0.0000000 -0.0332924
0.6684450 0.0000000 -0.0299168
0.6913420 0.0000000 -0.0263997
0.7137780 0.0000000 -0.0227839
0.7356980 0.0000000 -0.0191206
0.7570510 0.0000000 -0.0154673
0.7777850 0.0000000 -0.0118863
0.7978500 0.0000000 -0.0084414
0.8171970 0.0000000 -0.0051952
0.8357790 0.0000000 -0.0022067
0.8535530 0.0000000 0.0004704
0.8704760 0.0000000 0.0027880
0.8865050 0.0000000 0.0047046
0.9016040 0.0000000 0.0061871
0.9157350 0.0000000 0.0072115
0.9288640 0.0000000 0.0077661
0.9409610 0.0000000 0.0078552
0.9519950 0.0000000 0.0075026
0.9619400 0.0000000 0.0067553
0.9707720 0.0000000 0.0056852
0.9784700 0.0000000 0.0043877
0.9850160 0.0000000 0.0029776
0.9903930 0.0000000 0.0015823
0.9945880 0.0000000 0.0003302
0.9975920 0.0000000 -0.0006615
0.9993980 0.0000000 -0.0012979
1.0000000 0.0000000 -0.0015170
