137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018214
0.9975920 0.0000000 0.0027131
0.9945880 0.0000000 0.0041275
0.9903930 0.0000000 0.0059689
0.9850160 0.0000000 0.0081240
0.9784700 0.0000000 0.0104758
0.9707720 0.0000000 0.0129195
0.9619400 0.0000000 0.0153750
0.9519950 0.0000000 0.0177931
0.9409610 0.0000000 0.0201564
0.9288640 0.0000000 0.0224757
0.9157350 0.0000000 0.0247810
0.9016040 0.0000000 0.0271117
0.8865050 0.0000000 0.0295045
0.8704760 0.0000000 0.0319848
0.8535530 0.0000000 0.0345603
0.8357790 0.0000000 0.0372180
0.8171970 0.0000000 0.0399256
0.7978500 0.0000000 0.0426368
0.7777850 0.0000000 0.0452963
0.7570510 0.0000000 0.0478477
0.7356980 0.0000000 0.0502402
0.7137780 0.0000000 0.0524338
0.6913420 0.0000000 0.0544029
0.6684450 0.0000000 0.0561361
0.6451420 0.0000000 0.0576356
0.6214900 0.0000000 0.0589138
0.5975450 0.0000000 0.0599892
0.5733650 0.0000000 0.0608815
0.5490090 0.0000000 0.0616076
0.5245340 0.0000000 0.0621789
0.5000000 0.0000000 0.0625988
0.4754660 0.0000000 0.0628638
0.4509910 0.0000000 0.0629641
0.4266350 0.0000000 0.0628872
0.4024550 0.0000000 0.0626202
0.3785100 0.0000000 0.0621540
0.3548580 0.0000000 0.0614846
0.3315550 0.0000000 0.0606153
0.3086580 0.0000000 0.0595555
0.2862220 0.0000000 0.0583203
0.2643020 0.0000000 0.0569273
0.2429490 0.0000000 0.0553945
0.2222150 0.0000000 0.0537378
0.2021500 0.0000000 0.0519698
0.1828030 0.0000000 0.0500995
0.1642210 0.0000000 0.0481327
0.1464470 0.0000000 0.0460731
0.1295240 0.0000000 0.0439239
0.1134950 0.0000000 0.0416891
0.0983960 0.0000000 0.0393722
0.0842650 0.0000000 0.0369769
0.0711360 0.0000000 0.0345044
0.0590390 0.0000000 0.0319518
0.0480050 0.0000000 0.0293120
0.0380600 0.0000000 0.0265723
0.0292280 0.0000000 0.0237166
0.0215300 0.0000000 0.0207285
0.0149840 0.0000000 0.0175947
0.0096070 0.0000000 0.0143108
0.0054120 0.0000000 0.0108837
0.0036000 0.0000000 0.0089297
0.0024080 0.0000000 0.0073325
0.0018000 0.0000000 0.0063527
0.0012000 0.0000000 0.0051976
0.0006020 0.0000000 0.0036888
0.0003000 0.0000000 0.0026067
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024567
0.0006020 0.0000000 -0.0034758
0.0012000 0.0000000 -0.0048953
0.0018000 0.0000000 -0.0059808
0.0024080 0.0000000 -0.0069005
0.0036000 0.0000000 -0.0083971
0.0054120 0.0000000 -0.0102229
0.0096070 0.0000000 -0.0134096
0.0149840 0.0000000 -0.0164433
0.0215300 0.0000000 -0.0193224
0.0292280 0.0000000 -0.0220597
0.0380600 0.0000000 -0.0246782
0.0480050 0.0000000 -0.0272049
0.0590390 0.0000000 -0.0296647
0.0711360 0.0000000 -0.0320764
0.0842650 0.0000000 -0.0344494
0.0983960 0.0000000 -0.0367848
0.1134950 0.0000000 -0.0390755
0.1295240 0.0000000 -0.0413098
0.1464470 0.0000000 -0.0434743
0.1642210 0.0000000 -0.0455555
0.1828030 0.0000000 -0.0475417
0.2021500 0.0000000 -0.0494226
0.2222150 0.0000000 -0.0511873
0.2429490 0.0000000 -0.0528226
0.2643020 0.0000000 -0.0543105
0.2862220 0.0000000 -0.0556275
0.3086580 0.0000000 -0.0567440
0.3315550 0.0000000 -0.0576257
0.3548580 0.0000000 -0.0582364
0.3785100 0.0000000 -0.0585406
0.4024550 0.0000000 -0.0585069
0.4266350 0.0000000 -0.0581103
0.4509910 0.0000000 -0.0573337
0.4754660 0.0000000 -0.0561687
0.5000000 0.0000000 -0.0546143
0.5245340 0.0000000 -0.0526771
0.5490090 0.0000000 -0.0503690
0.5733650 0.0000000 -0.0477082
0.5975450 0.0000000 -0.0447177
0.6214900 0.0000000 -0.0414275
0.6451420 0.0000000 -0.0378746
0.6684450 0.0000000 -0.0341044
0.6913420 0.0000000 -0.0301709
0.7137780 0.0000000 -0.0261356
0.7356980 0.0000000 -0.0220663
0.7570510 0.0000000 -0.0180336
0.7777850 0.0000000 -0.0141087
0.7978500 0.0000000 -0.0103600
0.8171970 0.0000000 -0.0068506
0.8357790 0.0000000 -0.0036371
0.8535530 0.0000000 -0.0007682
0.8704760 0.0000000 0.0017138
0.8865050 0.0000000 0.0037733
0.9016040 0.0000000 0.0053825
0.9157350 0.0000000 0.0065214
0.9288640 0.0000000 0.0071808
0.9409610 0.0000000 0.0073667
0.9519950 0.0000000 0.0071032
0.9619400 0.0000000 0.0064373
0.9707720 0.0000000 0.0054403
0.9784700 0.0000000 0.0042070
0.9850160 0.0000000 0.0028518
0.9903930 0.0000000 0.0015016
0.9945880 0.0000000 0.0002847
0.9975920 0.0000000 -0.0006817
0.9993980 0.0000000 -0.0013030
1.0000000 0.0000000 -0.0015170
