137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018142
0.9975920 0.0000000 0.0026843
0.9945880 0.0000000 0.0040627
0.9903930 0.0000000 0.0058539
0.9850160 0.0000000 0.0079445
0.9784700 0.0000000 0.0102177
0.9707720 0.0000000 0.0125684
0.9619400 0.0000000 0.0149164
0.9519950 0.0000000 0.0172120
0.9409610 0.0000000 0.0194380
0.9288640 0.0000000 0.0216056
0.9157350 0.0000000 0.0237464
0.9016040 0.0000000 0.0259030
0.8865050 0.0000000 0.0281174
0.8704760 0.0000000 0.0304227
0.8535530 0.0000000 0.0328362
0.8357790 0.0000000 0.0353563
0.8171970 0.0000000 0.0379623
0.7978500 0.0000000 0.0406181
0.7777850 0.0000000 0.0432757
0.7570510 0.0000000 0.0458815
0.7356980 0.0000000 0.0483818
0.7137780 0.0000000 0.0507275
0.6913420 0.0000000 0.0528785
0.6684450 0.0000000 0.0548051
0.6451420 0.0000000 0.0564898
0.6214900 0.0000000 0.0579267
0.5975450 0.0000000 0.0591201
0.5733650 0.0000000 0.0600827
0.5490090 0.0000000 0.0608321
0.5245340 0.0000000 0.0613886
0.5000000 0.0000000 0.0617722
0.4754660 0.0000000 0.0620007
0.4509910 0.0000000 0.0620877
0.4266350 0.0000000 0.0620425
0.4024550 0.0000000 0.0618701
0.3785100 0.0000000 0.0615717
0.3548580 0.0000000 0.0611459
0.3315550 0.0000000 0.0605894
0.3086580 0.0000000 0.0598983
0.2862220 0.0000000 0.0590678
0.2643020 0.0000000 0.0580928
0.2429490 0.0000000 0.0569678
0.2222150 0.0000000 0.0556868
0.2021500 0.0000000 0.0542446
0.1828030 0.0000000 0.0526370
0.1642210 0.0000000 0.0508621
0.1464470 0.0000000 0.0489214
0.1295240 0.0000000 0.0468205
0.1134950 0.0000000 0.0445692
0.0983960 0.0000000 0.0421794
0.0842650 0.0000000 0.0396643
0.0711360 0.0000000 0.0370346
0.0590390 0.0000000 0.0342966
0.0480050 0.0000000 0.0314507
0.0380600 0.0000000 0.0284907
0.0292280 0.0000000 0.0254055
0.0215300 0.0000000 0.0221819
0.0149840 0.0000000 0.0188090
0.0096070 0.0000000 0.0152839
0.0054120 0.0000000 0.0116144
0.0036000 0.0000000 0.0095257
0.0024080 0.0000000 0.0078200
0.0018000 0.0000000 0.0067742
0.0012000 0.0000000 0.0055417
0.0006020 0.0000000 0.0039326
0.0003000 0.0000000 0.0027788
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023583
0.0006020 0.0000000 -0.0033365
0.0012000 0.0000000 -0.0046987
0.0018000 0.0000000 -0.0057401
0.0024080 0.0000000 -0.0066220
0.0036000 0.0000000 -0.0080566
0.0054120 0.0000000 -0.0098055
0.0096070 0.0000000 -0.0128535
0.0149840 0.0000000 -0.0157487
0.0215300 0.0000000 -0.0184894
0.0292280 0.0000000 -0.0210885
0.0380600 0.0000000 -0.0235695
0.0480050 0.0000000 -0.0259595
0.0590390 0.0000000 -0.0282836
0.0711360 0.0000000 -0.0305600
0.0842650 0.0000000 -0.0327968
0.0983960 0.0000000 -0.0349926
0.1134950 0.0000000 -0.0371362
0.1295240 0.0000000 -0.0392107
0.1464470 0.0000000 -0.0411970
0.1642210 0.0000000 -0.0430760
0.1828030 0.0000000 -0.0448319
0.2021500 0.0000000 -0.0464528
0.2222150 0.0000000 -0.0479295
0.2429490 0.0000000 -0.0492544
0.2643020 0.0000000 -0.0504190
0.2862220 0.0000000 -0.0514126
0.3086580 0.0000000 -0.0522207
0.3315550 0.0000000 -0.0528253
0.3548580 0.0000000 -0.0532057
0.3785100 0.0000000 -0.0533405
0.4024550 0.0000000 -0.0532094
0.4266350 0.0000000 -0.0527949
0.4509910 0.0000000 -0.0520838
0.4754660 0.0000000 -0.0510672
0.5000000 0.0000000 -0.0497409
0.5245340 0.0000000 -0.0481040
0.5490090 0.0000000 -0.0461593
0.5733650 0.0000000 -0.0439126
0.5975450 0.0000000 -0.0413732
0.6214900 0.0000000 -0.0385557
0.6451420 0.0000000 -0.0354812
0.6684450 0.0000000 -0.0321792
0.6913420 0.0000000 -0.0286885
0.7137780 0.0000000 -0.0250575
0.7356980 0.0000000 -0.0213436
0.7570510 0.0000000 -0.0176103
0.7777850 0.0000000 -0.0139256
0.7978500 0.0000000 -0.0103586
0.8171970 0.0000000 -0.0069765
0.8357790 0.0000000 -0.0038425
0.8535530 0.0000000 -0.0010141
0.8704760 0.0000000 0.0014574
0.8865050 0.0000000 0.0035273
0.9016040 0.0000000 0.0051597
0.9157350 0.0000000 0.0063282
0.9288640 0.0000000 0.0070191
0.9409610 0.0000000 0.0072351
0.9519950 0.0000000 0.0069988
0.9619400 0.0000000 0.0063564
0.9707720 0.0000000 0.0053793
0.9784700 0.0000000 0.0041626
0.9850160 0.0000000 0.0028211
0.9903930 0.0000000 0.0014820
0.9945880 0.0000000 0.0002737
0.9975920 0.0000000 -0.0006866
0.9993980 0.0000000 -0.0013042
1.0000000 0.0000000 -0.0015170
