137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018209
0.9975920 0.0000000 0.0027112
0.9945880 0.0000000 0.0041231
0.9903930 0.0000000 0.0059612
0.9850160 0.0000000 0.0081119
0.9784700 0.0000000 0.0104585
0.9707720 0.0000000 0.0128961
0.9619400 0.0000000 0.0153445
0.9519950 0.0000000 0.0177544
0.9409610 0.0000000 0.0201083
0.9288640 0.0000000 0.0224171
0.9157350 0.0000000 0.0247112
0.9016040 0.0000000 0.0270307
0.8865050 0.0000000 0.0294144
0.8704760 0.0000000 0.0318896
0.8535530 0.0000000 0.0344678
0.8357790 0.0000000 0.0371397
0.8171970 0.0000000 0.0398772
0.7978500 0.0000000 0.0426377
0.7777850 0.0000000 0.0453688
0.7570510 0.0000000 0.0480155
0.7356980 0.0000000 0.0505270
0.7137780 0.0000000 0.0528614
0.6913420 0.0000000 0.0549896
0.6684450 0.0000000 0.0568965
0.6451420 0.0000000 0.0585798
0.6214900 0.0000000 0.0600482
0.5975450 0.0000000 0.0613168
0.5733650 0.0000000 0.0624031
0.5490090 0.0000000 0.0633223
0.5245340 0.0000000 0.0640835
0.5000000 0.0000000 0.0646878
0.4754660 0.0000000 0.0651271
0.4509910 0.0000000 0.0653857
0.4266350 0.0000000 0.0654430
0.4024550 0.0000000 0.0652771
0.3785100 0.0000000 0.0648692
0.3548580 0.0000000 0.0642073
0.3315550 0.0000000 0.0632887
0.3086580 0.0000000 0.0621211
0.2862220 0.0000000 0.0607220
0.2643020 0.0000000 0.0591163
0.2429490 0.0000000 0.0573331
0.2222150 0.0000000 0.0554025
0.2021500 0.0000000 0.0533528
0.1828030 0.0000000 0.0512078
0.1642210 0.0000000 0.0489867
0.1464470 0.0000000 0.0467028
0.1295240 0.0000000 0.0443658
0.1134950 0.0000000 0.0419815
0.0983960 0.0000000 0.0395522
0.0842650 0.0000000 0.0370774
0.0711360 0.0000000 0.0345526
0.0590390 0.0000000 0.0319685
0.0480050 0.0000000 0.0293117
0.0380600 0.0000000 0.0265645
0.0292280 0.0000000 0.0237067
0.0215300 0.0000000 0.0207190
0.0149840 0.0000000 0.0175867
0.0096070 0.0000000 0.0143044
0.0054120 0.0000000 0.0108789
0.0036000 0.0000000 0.0089258
0.0024080 0.0000000 0.0073293
0.0018000 0.0000000 0.0063499
0.0012000 0.0000000 0.0051953
0.0006020 0.0000000 0.0036872
0.0003000 0.0000000 0.0026056
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023967
0.0006020 0.0000000 -0.0033908
0.0012000 0.0000000 -0.0047754
0.0018000 0.0000000 -0.0058340
0.0024080 0.0000000 -0.0067306
0.0036000 0.0000000 -0.0081893
0.0054120 0.0000000 -0.0099681
0.0096070 0.0000000 -0.0130698
0.0149840 0.0000000 -0.0160182
0.0215300 0.0000000 -0.0188115
0.0292280 0.0000000 -0.0214619
0.0380600 0.0000000 -0.0239921
0.0480050 0.0000000 -0.0264284
0.0590390 0.0000000 -0.0287951
0.0711360 0.0000000 -0.0311104
0.0842650 0.0000000 -0.0333833
0.0983960 0.0000000 -0.0356144
0.1134950 0.0000000 -0.0377965
0.1295240 0.0000000 -0.0399171
0.1464470 0.0000000 -0.0419622
0.1642210 0.0000000 -0.0439173
0.1828030 0.0000000 -0.0457696
0.2021500 0.0000000 -0.0475075
0.2222150 0.0000000 -0.0491192
0.2429490 0.0000000 -0.0505915
0.2643020 0.0000000 -0.0519075
0.2862220 0.0000000 -0.0530464
0.3086580 0.0000000 -0.0539830
0.3315550 0.0000000 -0.0546890
0.3548580 0.0000000 -0.0551348
0.3785100 0.0000000 -0.0552915
0.4024550 0.0000000 -0.0551335
0.4266350 0.0000000 -0.0546394
0.4509910 0.0000000 -0.0537931
0.4754660 0.0000000 -0.0525841
0.5000000 0.0000000 -0.0510069
0.5245340 0.0000000 -0.0490613
0.5490090 0.0000000 -0.0467525
0.5733650 0.0000000 -0.0440921
0.5975450 0.0000000 -0.0410990
0.6214900 0.0000000 -0.0378021
0.6451420 0.0000000 -0.0342407
0.6684450 0.0000000 -0.0304656
0.6913420 0.0000000 -0.0265383
0.7137780 0.0000000 -0.0225293
0.7356980 0.0000000 -0.0185143
0.7570510 0.0000000 -0.0145704
0.7777850 0.0000000 -0.0107719
0.7978500 0.0000000 -0.0071873
0.8171970 0.0000000 -0.0038764
0.8357790 0.0000000 -0.0008895
0.8535530 0.0000000 0.0017324
0.8704760 0.0000000 0.0039560
0.8865050 0.0000000 0.0057543
0.9016040 0.0000000 0.0071066
0.9157350 0.0000000 0.0079991
0.9288640 0.0000000 0.0084271
0.9409610 0.0000000 0.0083990
0.9519950 0.0000000 0.0079409
0.9619400 0.0000000 0.0071004
0.9707720 0.0000000 0.0059489
0.9784700 0.0000000 0.0045814
0.9850160 0.0000000 0.0031124
0.9903930 0.0000000 0.0016688
0.9945880 0.0000000 0.0003789
0.9975920 0.0000000 -0.0006397
0.9993980 0.0000000 -0.0012925
1.0000000 0.0000000 -0.0015170
