137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018117
0.9975920 0.0000000 0.0026743
0.9945880 0.0000000 0.0040404
0.9903930 0.0000000 0.0058144
0.9850160 0.0000000 0.0078829
0.9784700 0.0000000 0.0101294
0.9707720 0.0000000 0.0124492
0.9619400 0.0000000 0.0147622
0.9519950 0.0000000 0.0170196
0.9409610 0.0000000 0.0192047
0.9288640 0.0000000 0.0213297
0.9157350 0.0000000 0.0234270
0.9016040 0.0000000 0.0255398
0.8865050 0.0000000 0.0277109
0.8704760 0.0000000 0.0299732
0.8535530 0.0000000 0.0323448
0.8357790 0.0000000 0.0348238
0.8171970 0.0000000 0.0373907
0.7978500 0.0000000 0.0400107
0.7777850 0.0000000 0.0426384
0.7570510 0.0000000 0.0452235
0.7356980 0.0000000 0.0477160
0.7137780 0.0000000 0.0500708
0.6913420 0.0000000 0.0522505
0.6684450 0.0000000 0.0542263
0.6451420 0.0000000 0.0559789
0.6214900 0.0000000 0.0574973
0.5975450 0.0000000 0.0587776
0.5733650 0.0000000 0.0598215
0.5490090 0.0000000 0.0606347
0.5245340 0.0000000 0.0612256
0.5000000 0.0000000 0.0616041
0.4754660 0.0000000 0.0617810
0.4509910 0.0000000 0.0617676
0.4266350 0.0000000 0.0615750
0.4024550 0.0000000 0.0612143
0.3785100 0.0000000 0.0606959
0.3548580 0.0000000 0.0600293
0.3315550 0.0000000 0.0592229
0.3086580 0.0000000 0.0582827
0.2862220 0.0000000 0.0572127
0.2643020 0.0000000 0.0560143
0.2429490 0.0000000 0.0546864
0.2222150 0.0000000 0.0532264
0.2021500 0.0000000 0.0516313
0.1828030 0.0000000 0.0498995
0.1642210 0.0000000 0.0480315
0.1464470 0.0000000 0.0460317
0.1295240 0.0000000 0.0439083
0.1134950 0.0000000 0.0416733
0.0983960 0.0000000 0.0393397
0.0842650 0.0000000 0.0369198
0.0711360 0.0000000 0.0344224
0.0590390 0.0000000 0.0318496
0.0480050 0.0000000 0.0291973
0.0380600 0.0000000 0.0264533
0.0292280 0.0000000 0.0236011
0.0215300 0.0000000 0.0206226
0.0149840 0.0000000 0.0175028
0.0096070 0.0000000 0.0142356
0.0054120 0.0000000 0.0108266
0.0036000 0.0000000 0.0088830
0.0024080 0.0000000 0.0072943
0.0018000 0.0000000 0.0063196
0.0012000 0.0000000 0.0051706
0.0006020 0.0000000 0.0036697
0.0003000 0.0000000 0.0025932
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0021911
0.0006020 0.0000000 -0.0030996
0.0012000 0.0000000 -0.0043642
0.0018000 0.0000000 -0.0053304
0.0024080 0.0000000 -0.0061482
0.0036000 0.0000000 -0.0074771
0.0054120 0.0000000 -0.0090948
0.0096070 0.0000000 -0.0119061
0.0149840 0.0000000 -0.0145640
0.0215300 0.0000000 -0.0170662
0.0292280 0.0000000 -0.0194249
0.0380600 0.0000000 -0.0216624
0.0480050 0.0000000 -0.0238052
0.0590390 0.0000000 -0.0258784
0.0711360 0.0000000 -0.0279017
0.0842650 0.0000000 -0.0298862
0.0983960 0.0000000 -0.0318359
0.1134950 0.0000000 -0.0337478
0.1295240 0.0000000 -0.0356154
0.1464470 0.0000000 -0.0374318
0.1642210 0.0000000 -0.0391917
0.1828030 0.0000000 -0.0408925
0.2021500 0.0000000 -0.0425339
0.2222150 0.0000000 -0.0441153
0.2429490 0.0000000 -0.0456333
0.2643020 0.0000000 -0.0470789
0.2862220 0.0000000 -0.0484349
0.3086580 0.0000000 -0.0496754
0.3315550 0.0000000 -0.0507665
0.3548580 0.0000000 -0.0516685
0.3785100 0.0000000 -0.0523389
0.4024550 0.0000000 -0.0527364
0.4266350 0.0000000 -0.0528240
0.4509910 0.0000000 -0.0525712
0.4754660 0.0000000 -0.0519558
0.5000000 0.0000000 -0.0509640
0.5245340 0.0000000 -0.0495899
0.5490090 0.0000000 -0.0478352
0.5733650 0.0000000 -0.0457084
0.5975450 0.0000000 -0.0432245
0.6214900 0.0000000 -0.0404064
0.6451420 0.0000000 -0.0372848
0.6684450 0.0000000 -0.0338994
0.6913420 0.0000000 -0.0302995
0.7137780 0.0000000 -0.0265433
0.7356980 0.0000000 -0.0226965
0.7570510 0.0000000 -0.0188297
0.7777850 0.0000000 -0.0150161
0.7978500 0.0000000 -0.0113281
0.8171970 0.0000000 -0.0078349
0.8357790 0.0000000 -0.0046002
0.8535530 0.0000000 -0.0016809
0.8704760 0.0000000 0.0008724
0.8865050 0.0000000 0.0030165
0.9016040 0.0000000 0.0047169
0.9157350 0.0000000 0.0059480
0.9288640 0.0000000 0.0066968
0.9409610 0.0000000 0.0069664
0.9519950 0.0000000 0.0067794
0.9619400 0.0000000 0.0061820
0.9707720 0.0000000 0.0052451
0.9784700 0.0000000 0.0040637
0.9850160 0.0000000 0.0027523
0.9903930 0.0000000 0.0014380
0.9945880 0.0000000 0.0002489
0.9975920 0.0000000 -0.0006976
0.9993980 0.0000000 -0.0013069
1.0000000 0.0000000 -0.0015170
