137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018240
0.9975920 0.0000000 0.0027233
0.9945880 0.0000000 0.0041505
0.9903930 0.0000000 0.0060098
0.9850160 0.0000000 0.0081877
0.9784700 0.0000000 0.0105674
0.9707720 0.0000000 0.0130439
0.9619400 0.0000000 0.0155371
0.9519950 0.0000000 0.0179974
0.9409610 0.0000000 0.0204071
0.9288640 0.0000000 0.0227767
0.9157350 0.0000000 0.0251355
0.9016040 0.0000000 0.0275223
0.8865050 0.0000000 0.0299735
0.8704760 0.0000000 0.0325137
0.8535530 0.0000000 0.0351507
0.8357790 0.0000000 0.0378710
0.8171970 0.0000000 0.0406419
0.7978500 0.0000000 0.0434161
0.7777850 0.0000000 0.0461365
0.7570510 0.0000000 0.0487438
0.7356980 0.0000000 0.0511828
0.7137780 0.0000000 0.0534075
0.6913420 0.0000000 0.0553848
0.6684450 0.0000000 0.0570956
0.6451420 0.0000000 0.0585340
0.6214900 0.0000000 0.0597056
0.5975450 0.0000000 0.0606243
0.5733650 0.0000000 0.0613090
0.5490090 0.0000000 0.0617796
0.5245340 0.0000000 0.0620553
0.5000000 0.0000000 0.0621517
0.4754660 0.0000000 0.0620807
0.4509910 0.0000000 0.0618508
0.4266350 0.0000000 0.0614677
0.4024550 0.0000000 0.0609357
0.3785100 0.0000000 0.0602598
0.3548580 0.0000000 0.0594457
0.3315550 0.0000000 0.0585009
0.3086580 0.0000000 0.0574342
0.2862220 0.0000000 0.0562545
0.2643020 0.0000000 0.0549694
0.2429490 0.0000000 0.0535844
0.2222150 0.0000000 0.0521018
0.2021500 0.0000000 0.0505209
0.1828030 0.0000000 0.0488390
0.1642210 0.0000000 0.0470525
0.1464470 0.0000000 0.0451586
0.1295240 0.0000000 0.0431564
0.1134950 0.0000000 0.0410485
0.0983960 0.0000000 0.0388387
0.0842650 0.0000000 0.0365323
0.0711360 0.0000000 0.0341330
0.0590390 0.0000000 0.0316403
0.0480050 0.0000000 0.0290499
0.0380600 0.0000000 0.0263514
0.0292280 0.0000000 0.0235310
0.0215300 0.0000000 0.0205738
0.0149840 0.0000000 0.0174680
0.0096070 0.0000000 0.0142105
0.0054120 0.0000000 0.0108088
0.0036000 0.0000000 0.0088687
0.0024080 0.0000000 0.0072826
0.0018000 0.0000000 0.0063095
0.0012000 0.0000000 0.0051623
0.0006020 0.0000000 0.0036639
0.0003000 0.0000000 0.0025891
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024431
0.0006020 0.0000000 -0.0034566
0.0012000 0.0000000 -0.0048682
0.0018000 0.0000000 -0.0059476
0.0024080 0.0000000 -0.0068621
0.0036000 0.0000000 -0.0083501
0.0054120 0.0000000 -0.0101654
0.0096070 0.0000000 -0.0133330
0.0149840 0.0000000 -0.0163476
0.0215300 0.0000000 -0.0192077
0.0292280 0.0000000 -0.0219258
0.0380600 0.0000000 -0.0245252
0.0480050 0.0000000 -0.0270327
0.0590390 0.0000000 -0.0294724
0.0711360 0.0000000 -0.0318615
0.0842650 0.0000000 -0.0342065
0.0983960 0.0000000 -0.0365039
0.1134950 0.0000000 -0.0387402
0.1295240 0.0000000 -0.0408954
0.1464470 0.0000000 -0.0429468
0.1642210 0.0000000 -0.0448712
0.1828030 0.0000000 -0.0466482
0.2021500 0.0000000 -0.0482609
0.2222150 0.0000000 -0.0496949
0.2429490 0.0000000 -0.0509379
0.2643020 0.0000000 -0.0519775
0.2862220 0.0000000 -0.0528008
0.3086580 0.0000000 -0.0533930
0.3315550 0.0000000 -0.0537387
0.3548580 0.0000000 -0.0538228
0.3785100 0.0000000 -0.0536322
0.4024550 0.0000000 -0.0531579
0.4266350 0.0000000 -0.0523954
0.4509910 0.0000000 -0.0513457
0.4754660 0.0000000 -0.0500139
0.5000000 0.0000000 -0.0484081
0.5245340 0.0000000 -0.0465378
0.5490090 0.0000000 -0.0444122
0.5733650 0.0000000 -0.0420404
0.5975450 0.0000000 -0.0394310
0.6214900 0.0000000 -0.0365945
0.6451420 0.0000000 -0.0335455
0.6684450 0.0000000 -0.0303051
0.6913420 0.0000000 -0.0269031
0.7137780 0.0000000 -0.0233793
0.7356980 0.0000000 -0.0197833
0.7570510 0.0000000 -0.0161726
0.7777850 0.0000000 -0.0126106
0.7978500 0.0000000 -0.0091633
0.8171970 0.0000000 -0.0058963
0.8357790 0.0000000 -0.0028723
0.8535530 0.0000000 -0.0001487
0.8704760 0.0000000 0.0022232
0.8865050 0.0000000 0.0041986
0.9016040 0.0000000 0.0057417
0.9157350 0.0000000 0.0068262
0.9288640 0.0000000 0.0074388
0.9409610 0.0000000 0.0075826
0.9519950 0.0000000 0.0072805
0.9619400 0.0000000 0.0065792
0.9707720 0.0000000 0.0055499
0.9784700 0.0000000 0.0042880
0.9850160 0.0000000 0.0029083
0.9903930 0.0000000 0.0015379
0.9945880 0.0000000 0.0003051
0.9975920 0.0000000 -0.0006726
0.9993980 0.0000000 -0.0013007
1.0000000 0.0000000 -0.0015170
