137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018166
0.9975920 0.0000000 0.0026938
0.9945880 0.0000000 0.0040840
0.9903930 0.0000000 0.0058918
0.9850160 0.0000000 0.0080036
0.9784700 0.0000000 0.0103027
0.9707720 0.0000000 0.0126844
0.9619400 0.0000000 0.0150684
0.9519950 0.0000000 0.0174052
0.9409610 0.0000000 0.0196771
0.9288640 0.0000000 0.0218947
0.9157350 0.0000000 0.0240874
0.9016040 0.0000000 0.0262944
0.8865050 0.0000000 0.0285531
0.8704760 0.0000000 0.0308891
0.8535530 0.0000000 0.0333117
0.8357790 0.0000000 0.0358089
0.8171970 0.0000000 0.0383498
0.7978500 0.0000000 0.0408880
0.7777850 0.0000000 0.0433673
0.7570510 0.0000000 0.0457290
0.7356980 0.0000000 0.0479181
0.7137780 0.0000000 0.0498898
0.6913420 0.0000000 0.0516131
0.6684450 0.0000000 0.0530728
0.6451420 0.0000000 0.0542699
0.6214900 0.0000000 0.0552195
0.5975450 0.0000000 0.0559479
0.5733650 0.0000000 0.0564878
0.5490090 0.0000000 0.0568741
0.5245340 0.0000000 0.0571393
0.5000000 0.0000000 0.0573100
0.4754660 0.0000000 0.0574043
0.4509910 0.0000000 0.0574309
0.4266350 0.0000000 0.0573896
0.4024550 0.0000000 0.0572728
0.3785100 0.0000000 0.0570684
0.3548580 0.0000000 0.0567616
0.3315550 0.0000000 0.0563383
0.3086580 0.0000000 0.0557858
0.2862220 0.0000000 0.0550942
0.2643020 0.0000000 0.0542565
0.2429490 0.0000000 0.0532674
0.2222150 0.0000000 0.0521235
0.2021500 0.0000000 0.0508224
0.1828030 0.0000000 0.0493629
0.1642210 0.0000000 0.0477454
0.1464470 0.0000000 0.0459724
0.1295240 0.0000000 0.0440493
0.1134950 0.0000000 0.0419842
0.0983960 0.0000000 0.0397870
0.0842650 0.0000000 0.0374678
0.0711360 0.0000000 0.0350348
0.0590390 0.0000000 0.0324921
0.0480050 0.0000000 0.0298384
0.0380600 0.0000000 0.0270668
0.0292280 0.0000000 0.0241660
0.0215300 0.0000000 0.0211233
0.0149840 0.0000000 0.0179289
0.0096070 0.0000000 0.0145805
0.0054120 0.0000000 0.0110869
0.0036000 0.0000000 0.0090956
0.0024080 0.0000000 0.0074683
0.0018000 0.0000000 0.0064701
0.0012000 0.0000000 0.0052934
0.0006020 0.0000000 0.0037568
0.0003000 0.0000000 0.0026547
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024847
0.0006020 0.0000000 -0.0035155
0.0012000 0.0000000 -0.0049515
0.0018000 0.0000000 -0.0060496
0.0024080 0.0000000 -0.0069800
0.0036000 0.0000000 -0.0084942
0.0054120 0.0000000 -0.0103419
0.0096070 0.0000000 -0.0135678
0.0149840 0.0000000 -0.0166400
0.0215300 0.0000000 -0.0195564
0.0292280 0.0000000 -0.0223290
0.0380600 0.0000000 -0.0249804
0.0480050 0.0000000 -0.0275365
0.0590390 0.0000000 -0.0300216
0.0711360 0.0000000 -0.0324538
0.0842650 0.0000000 -0.0348421
0.0983960 0.0000000 -0.0371870
0.1134950 0.0000000 -0.0394806
0.1295240 0.0000000 -0.0417095
0.1464470 0.0000000 -0.0438580
0.1642210 0.0000000 -0.0459088
0.1828030 0.0000000 -0.0478453
0.2021500 0.0000000 -0.0496514
0.2222150 0.0000000 -0.0513100
0.2429490 0.0000000 -0.0528023
0.2643020 0.0000000 -0.0541067
0.2862220 0.0000000 -0.0551986
0.3086580 0.0000000 -0.0560512
0.3315550 0.0000000 -0.0566372
0.3548580 0.0000000 -0.0569307
0.3785100 0.0000000 -0.0569099
0.4024550 0.0000000 -0.0565583
0.4266350 0.0000000 -0.0558657
0.4509910 0.0000000 -0.0548280
0.4754660 0.0000000 -0.0534459
0.5000000 0.0000000 -0.0517237
0.5245340 0.0000000 -0.0496683
0.5490090 0.0000000 -0.0472888
0.5733650 0.0000000 -0.0445967
0.5975450 0.0000000 -0.0416077
0.6214900 0.0000000 -0.0383444
0.6451420 0.0000000 -0.0348376
0.6684450 0.0000000 -0.0311287
0.6913420 0.0000000 -0.0272698
0.7137780 0.0000000 -0.0233227
0.7356980 0.0000000 -0.0193565
0.7570510 0.0000000 -0.0154432
0.7777850 0.0000000 -0.0116550
0.7978500 0.0000000 -0.0080599
0.8171970 0.0000000 -0.0047194
0.8357790 0.0000000 -0.0016866
0.8535530 0.0000000 0.0009940
0.8704760 0.0000000 0.0032851
0.8865050 0.0000000 0.0051556
0.9016040 0.0000000 0.0065820
0.9157350 0.0000000 0.0075473
0.9288640 0.0000000 0.0080449
0.9409610 0.0000000 0.0080819
0.9519950 0.0000000 0.0076834
0.9619400 0.0000000 0.0068965
0.9707720 0.0000000 0.0057925
0.9784700 0.0000000 0.0044662
0.9850160 0.0000000 0.0030322
0.9903930 0.0000000 0.0016173
0.9945880 0.0000000 0.0003499
0.9975920 0.0000000 -0.0006527
0.9993980 0.0000000 -0.0012957
1.0000000 0.0000000 -0.0015170
