137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018157
0.9975920 0.0000000 0.0026903
0.9945880 0.0000000 0.0040763
0.9903930 0.0000000 0.0058781
0.9850160 0.0000000 0.0079823
0.9784700 0.0000000 0.0102722
0.9707720 0.0000000 0.0126427
0.9619400 0.0000000 0.0150135
0.9519950 0.0000000 0.0173348
0.9409610 0.0000000 0.0195889
0.9288640 0.0000000 0.0217865
0.9157350 0.0000000 0.0239585
0.9016040 0.0000000 0.0261465
0.8865050 0.0000000 0.0283916
0.8704760 0.0000000 0.0307252
0.8535530 0.0000000 0.0331637
0.8357790 0.0000000 0.0357032
0.8171970 0.0000000 0.0383212
0.7978500 0.0000000 0.0409790
0.7777850 0.0000000 0.0436260
0.7570510 0.0000000 0.0462055
0.7356980 0.0000000 0.0486611
0.7137780 0.0000000 0.0509416
0.6913420 0.0000000 0.0530057
0.6684450 0.0000000 0.0548241
0.6451420 0.0000000 0.0563811
0.6214900 0.0000000 0.0576741
0.5975450 0.0000000 0.0587119
0.5733650 0.0000000 0.0595115
0.5490090 0.0000000 0.0600943
0.5245340 0.0000000 0.0604832
0.5000000 0.0000000 0.0606981
0.4754660 0.0000000 0.0607546
0.4509910 0.0000000 0.0606621
0.4266350 0.0000000 0.0604246
0.4024550 0.0000000 0.0600419
0.3785100 0.0000000 0.0595119
0.3548580 0.0000000 0.0588331
0.3315550 0.0000000 0.0580062
0.3086580 0.0000000 0.0570354
0.2862220 0.0000000 0.0559281
0.2643020 0.0000000 0.0546938
0.2429490 0.0000000 0.0533426
0.2222150 0.0000000 0.0518831
0.2021500 0.0000000 0.0503213
0.1828030 0.0000000 0.0486602
0.1642210 0.0000000 0.0468998
0.1464470 0.0000000 0.0450387
0.1295240 0.0000000 0.0430751
0.1134950 0.0000000 0.0410086
0.0983960 0.0000000 0.0388396
0.0842650 0.0000000 0.0365697
0.0711360 0.0000000 0.0341998
0.0590390 0.0000000 0.0317278
0.0480050 0.0000000 0.0291490
0.0380600 0.0000000 0.0264537
0.0292280 0.0000000 0.0236297
0.0215300 0.0000000 0.0206638
0.0149840 0.0000000 0.0175459
0.0096070 0.0000000 0.0142741
0.0054120 0.0000000 0.0108571
0.0036000 0.0000000 0.0089082
0.0024080 0.0000000 0.0073150
0.0018000 0.0000000 0.0063376
0.0012000 0.0000000 0.0051853
0.0006020 0.0000000 0.0036801
0.0003000 0.0000000 0.0026006
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023937
0.0006020 0.0000000 -0.0033865
0.0012000 0.0000000 -0.0047693
0.0018000 0.0000000 -0.0058265
0.0024080 0.0000000 -0.0067221
0.0036000 0.0000000 -0.0081789
0.0054120 0.0000000 -0.0099555
0.0096070 0.0000000 -0.0130539
0.0149840 0.0000000 -0.0160003
0.0215300 0.0000000 -0.0187944
0.0292280 0.0000000 -0.0214501
0.0380600 0.0000000 -0.0239927
0.0480050 0.0000000 -0.0264513
0.0590390 0.0000000 -0.0288532
0.0711360 0.0000000 -0.0312190
0.0842650 0.0000000 -0.0335595
0.0983960 0.0000000 -0.0358753
0.1134950 0.0000000 -0.0381576
0.1295240 0.0000000 -0.0403905
0.1464470 0.0000000 -0.0425553
0.1642210 0.0000000 -0.0446316
0.1828030 0.0000000 -0.0466002
0.2021500 0.0000000 -0.0484438
0.2222150 0.0000000 -0.0501458
0.2429490 0.0000000 -0.0516889
0.2643020 0.0000000 -0.0530542
0.2862220 0.0000000 -0.0542194
0.3086580 0.0000000 -0.0551590
0.3315550 0.0000000 -0.0558447
0.3548580 0.0000000 -0.0562473
0.3785100 0.0000000 -0.0563392
0.4024550 0.0000000 -0.0560966
0.4266350 0.0000000 -0.0555011
0.4509910 0.0000000 -0.0545413
0.4754660 0.0000000 -0.0532131
0.5000000 0.0000000 -0.0515188
0.5245340 0.0000000 -0.0494670
0.5490090 0.0000000 -0.0470715
0.5733650 0.0000000 -0.0443512
0.5975450 0.0000000 -0.0413299
0.6214900 0.0000000 -0.0380378
0.6451420 0.0000000 -0.0345120
0.6684450 0.0000000 -0.0307973
0.6913420 0.0000000 -0.0269465
0.7137780 0.0000000 -0.0230196
0.7356980 0.0000000 -0.0190822
0.7570510 0.0000000 -0.0152018
0.7777850 0.0000000 -0.0114465
0.7978500 0.0000000 -0.0078809
0.8171970 0.0000000 -0.0045645
0.8357790 0.0000000 -0.0015501
0.8535530 0.0000000 0.0011170
0.8704760 0.0000000 0.0033981
0.8865050 0.0000000 0.0052605
0.9016040 0.0000000 0.0066791
0.9157350 0.0000000 0.0076360
0.9288640 0.0000000 0.0081241
0.9409610 0.0000000 0.0081506
0.9519950 0.0000000 0.0077411
0.9619400 0.0000000 0.0069433
0.9707720 0.0000000 0.0058289
0.9784700 0.0000000 0.0044932
0.9850160 0.0000000 0.0030511
0.9903930 0.0000000 0.0016294
0.9945880 0.0000000 0.0003568
0.9975920 0.0000000 -0.0006496
0.9993980 0.0000000 -0.0012949
1.0000000 0.0000000 -0.0015170
