137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018206
0.9975920 0.0000000 0.0027096
0.9945880 0.0000000 0.0041197
0.9903930 0.0000000 0.0059552
0.9850160 0.0000000 0.0081025
0.9784700 0.0000000 0.0104449
0.9707720 0.0000000 0.0128775
0.9619400 0.0000000 0.0153202
0.9519950 0.0000000 0.0177234
0.9409610 0.0000000 0.0200697
0.9288640 0.0000000 0.0223694
0.9157350 0.0000000 0.0246519
0.9016040 0.0000000 0.0269560
0.8865050 0.0000000 0.0293179
0.8704760 0.0000000 0.0317620
0.8535530 0.0000000 0.0342956
0.8357790 0.0000000 0.0369044
0.8171970 0.0000000 0.0395554
0.7978500 0.0000000 0.0422002
0.7777850 0.0000000 0.0447815
0.7570510 0.0000000 0.0472397
0.7356980 0.0000000 0.0495201
0.7137780 0.0000000 0.0515781
0.6913420 0.0000000 0.0533833
0.6684450 0.0000000 0.0549198
0.6451420 0.0000000 0.0561870
0.6214900 0.0000000 0.0571961
0.5975450 0.0000000 0.0579677
0.5733650 0.0000000 0.0585272
0.5490090 0.0000000 0.0589014
0.5245340 0.0000000 0.0591148
0.5000000 0.0000000 0.0591876
0.4754660 0.0000000 0.0591345
0.4509910 0.0000000 0.0589643
0.4266350 0.0000000 0.0586816
0.4024550 0.0000000 0.0582874
0.3785100 0.0000000 0.0577815
0.3548580 0.0000000 0.0571637
0.3315550 0.0000000 0.0564342
0.3086580 0.0000000 0.0555945
0.2862220 0.0000000 0.0546460
0.2643020 0.0000000 0.0535897
0.2429490 0.0000000 0.0524248
0.2222150 0.0000000 0.0511486
0.2021500 0.0000000 0.0497565
0.1828030 0.0000000 0.0482428
0.1642210 0.0000000 0.0466022
0.1464470 0.0000000 0.0448313
0.1295240 0.0000000 0.0429299
0.1134950 0.0000000 0.0409016
0.0983960 0.0000000 0.0387525
0.0842650 0.0000000 0.0364902
0.0711360 0.0000000 0.0341211
0.0590390 0.0000000 0.0316479
0.0480050 0.0000000 0.0290685
0.0380600 0.0000000 0.0263752
0.0292280 0.0000000 0.0235558
0.0215300 0.0000000 0.0205972
0.0149840 0.0000000 0.0174886
0.0096070 0.0000000 0.0142274
0.0054120 0.0000000 0.0108216
0.0036000 0.0000000 0.0088792
0.0024080 0.0000000 0.0072913
0.0018000 0.0000000 0.0063170
0.0012000 0.0000000 0.0051684
0.0006020 0.0000000 0.0036682
0.0003000 0.0000000 0.0025922
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0022948
0.0006020 0.0000000 -0.0032465
0.0012000 0.0000000 -0.0045717
0.0018000 0.0000000 -0.0055845
0.0024080 0.0000000 -0.0064421
0.0036000 0.0000000 -0.0078366
0.0054120 0.0000000 -0.0095358
0.0096070 0.0000000 -0.0124944
0.0149840 0.0000000 -0.0153008
0.0215300 0.0000000 -0.0179540
0.0292280 0.0000000 -0.0204679
0.0380600 0.0000000 -0.0228674
0.0480050 0.0000000 -0.0251817
0.0590390 0.0000000 -0.0274391
0.0711360 0.0000000 -0.0296620
0.0842650 0.0000000 -0.0318638
0.0983960 0.0000000 -0.0340495
0.1134950 0.0000000 -0.0362157
0.1295240 0.0000000 -0.0383534
0.1464470 0.0000000 -0.0404517
0.1642210 0.0000000 -0.0424989
0.1828030 0.0000000 -0.0444849
0.2021500 0.0000000 -0.0464006
0.2222150 0.0000000 -0.0482361
0.2429490 0.0000000 -0.0499785
0.2643020 0.0000000 -0.0516095
0.2862220 0.0000000 -0.0531039
0.3086580 0.0000000 -0.0544290
0.3315550 0.0000000 -0.0555457
0.3548580 0.0000000 -0.0564114
0.3785100 0.0000000 -0.0569830
0.4024550 0.0000000 -0.0572214
0.4266350 0.0000000 -0.0570946
0.4509910 0.0000000 -0.0565799
0.4754660 0.0000000 -0.0556651
0.5000000 0.0000000 -0.0543483
0.5245340 0.0000000 -0.0526366
0.5490090 0.0000000 -0.0505445
0.5733650 0.0000000 -0.0480923
0.5975450 0.0000000 -0.0453050
0.6214900 0.0000000 -0.0422124
0.6451420 0.0000000 -0.0388495
0.6684450 0.0000000 -0.0352568
0.6913420 0.0000000 -0.0314819
0.7137780 0.0000000 -0.0275795
0.7356980 0.0000000 -0.0236103
0.7570510 0.0000000 -0.0196397
0.7777850 0.0000000 -0.0157362
0.7978500 0.0000000 -0.0119683
0.8171970 0.0000000 -0.0084023
0.8357790 0.0000000 -0.0051003
0.8535530 0.0000000 -0.0021186
0.8704760 0.0000000 0.0004928
0.8865050 0.0000000 0.0026902
0.9016040 0.0000000 0.0044391
0.9157350 0.0000000 0.0057138
0.9288640 0.0000000 0.0065016
0.9409610 0.0000000 0.0068059
0.9519950 0.0000000 0.0066497
0.9619400 0.0000000 0.0060794
0.9707720 0.0000000 0.0051663
0.9784700 0.0000000 0.0040056
0.9850160 0.0000000 0.0027118
0.9903930 0.0000000 0.0014120
0.9945880 0.0000000 0.0002342
0.9975920 0.0000000 -0.0007042
0.9993980 0.0000000 -0.0013086
1.0000000 0.0000000 -0.0015170
