137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018319
0.9975920 0.0000000 0.0027549
0.9945880 0.0000000 0.0042213
0.9903930 0.0000000 0.0061355
0.9850160 0.0000000 0.0083836
0.9784700 0.0000000 0.0108486
0.9707720 0.0000000 0.0134255
0.9619400 0.0000000 0.0160336
0.9519950 0.0000000 0.0186229
0.9409610 0.0000000 0.0211752
0.9288640 0.0000000 0.0236997
0.9157350 0.0000000 0.0262243
0.9016040 0.0000000 0.0287857
0.8865050 0.0000000 0.0314174
0.8704760 0.0000000 0.0341407
0.8535530 0.0000000 0.0369588
0.8357790 0.0000000 0.0398533
0.8171970 0.0000000 0.0427863
0.7978500 0.0000000 0.0457050
0.7777850 0.0000000 0.0485475
0.7570510 0.0000000 0.0512508
0.7356980 0.0000000 0.0537577
0.7137780 0.0000000 0.0560229
0.6913420 0.0000000 0.0580167
0.6684450 0.0000000 0.0597265
0.6451420 0.0000000 0.0611557
0.6214900 0.0000000 0.0623212
0.5975450 0.0000000 0.0632493
0.5733650 0.0000000 0.0639705
0.5490090 0.0000000 0.0645146
0.5245340 0.0000000 0.0649068
0.5000000 0.0000000 0.0651641
0.4754660 0.0000000 0.0652948
0.4509910 0.0000000 0.0652981
0.4266350 0.0000000 0.0651664
0.4024550 0.0000000 0.0648877
0.3785100 0.0000000 0.0644497
0.3548580 0.0000000 0.0638416
0.3315550 0.0000000 0.0630574
0.3086580 0.0000000 0.0620963
0.2862220 0.0000000 0.0609625
0.2643020 0.0000000 0.0596643
0.2429490 0.0000000 0.0582118
0.2222150 0.0000000 0.0566153
0.2021500 0.0000000 0.0548839
0.1828030 0.0000000 0.0530249
0.1642210 0.0000000 0.0510438
0.1464470 0.0000000 0.0489450
0.1295240 0.0000000 0.0467328
0.1134950 0.0000000 0.0444123
0.0983960 0.0000000 0.0419883
0.0842650 0.0000000 0.0394654
0.0711360 0.0000000 0.0368461
0.0590390 0.0000000 0.0341289
0.0480050 0.0000000 0.0313082
0.0380600 0.0000000 0.0283734
0.0292280 0.0000000 0.0253108
0.0215300 0.0000000 0.0221064
0.0149840 0.0000000 0.0187494
0.0096070 0.0000000 0.0152379
0.0054120 0.0000000 0.0115804
0.0036000 0.0000000 0.0094981
0.0024080 0.0000000 0.0077974
0.0018000 0.0000000 0.0067546
0.0012000 0.0000000 0.0055258
0.0006020 0.0000000 0.0039213
0.0003000 0.0000000 0.0027708
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023587
0.0006020 0.0000000 -0.0033369
0.0012000 0.0000000 -0.0046993
0.0018000 0.0000000 -0.0057408
0.0024080 0.0000000 -0.0066229
0.0036000 0.0000000 -0.0080576
0.0054120 0.0000000 -0.0098068
0.0096070 0.0000000 -0.0128556
0.0149840 0.0000000 -0.0157523
0.0215300 0.0000000 -0.0184960
0.0292280 0.0000000 -0.0211007
0.0380600 0.0000000 -0.0235908
0.0480050 0.0000000 -0.0259947
0.0590390 0.0000000 -0.0283388
0.0711360 0.0000000 -0.0306426
0.0842650 0.0000000 -0.0329153
0.0983960 0.0000000 -0.0351560
0.1134950 0.0000000 -0.0373537
0.1295240 0.0000000 -0.0394901
0.1464470 0.0000000 -0.0415434
0.1642210 0.0000000 -0.0434900
0.1828030 0.0000000 -0.0453074
0.2021500 0.0000000 -0.0469747
0.2222150 0.0000000 -0.0484726
0.2429490 0.0000000 -0.0497821
0.2643020 0.0000000 -0.0508839
0.2862220 0.0000000 -0.0517578
0.3086580 0.0000000 -0.0523828
0.3315550 0.0000000 -0.0527381
0.3548580 0.0000000 -0.0528050
0.3785100 0.0000000 -0.0525685
0.4024550 0.0000000 -0.0520193
0.4266350 0.0000000 -0.0511544
0.4509910 0.0000000 -0.0499769
0.4754660 0.0000000 -0.0484952
0.5000000 0.0000000 -0.0467212
0.5245340 0.0000000 -0.0446686
0.5490090 0.0000000 -0.0423519
0.5733650 0.0000000 -0.0397855
0.5975450 0.0000000 -0.0369845
0.6214900 0.0000000 -0.0339668
0.6451420 0.0000000 -0.0307549
0.6684450 0.0000000 -0.0273776
0.6913420 0.0000000 -0.0238728
0.7137780 0.0000000 -0.0202866
0.7356980 0.0000000 -0.0166735
0.7570510 0.0000000 -0.0130933
0.7777850 0.0000000 -0.0096090
0.7978500 0.0000000 -0.0062836
0.8171970 0.0000000 -0.0031774
0.8357790 0.0000000 -0.0003456
0.8535530 0.0000000 0.0021629
0.8704760 0.0000000 0.0043054
0.8865050 0.0000000 0.0060454
0.9016040 0.0000000 0.0073546
0.9157350 0.0000000 0.0082125
0.9288640 0.0000000 0.0086105
0.9409610 0.0000000 0.0085547
0.9519950 0.0000000 0.0080702
0.9619400 0.0000000 0.0072046
0.9707720 0.0000000 0.0060298
0.9784700 0.0000000 0.0046413
0.9850160 0.0000000 0.0031542
0.9903930 0.0000000 0.0016956
0.9945880 0.0000000 0.0003940
0.9975920 0.0000000 -0.0006331
0.9993980 0.0000000 -0.0012908
1.0000000 0.0000000 -0.0015170
