137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018258
0.9975920 0.0000000 0.0027307
0.9945880 0.0000000 0.0041671
0.9903930 0.0000000 0.0060392
0.9850160 0.0000000 0.0082335
0.9784700 0.0000000 0.0106332
0.9707720 0.0000000 0.0131336
0.9619400 0.0000000 0.0156546
0.9519950 0.0000000 0.0181467
0.9409610 0.0000000 0.0205922
0.9288640 0.0000000 0.0230005
0.9157350 0.0000000 0.0253992
0.9016040 0.0000000 0.0278239
0.8865050 0.0000000 0.0303061
0.8704760 0.0000000 0.0328636
0.8535530 0.0000000 0.0354958
0.8357790 0.0000000 0.0381791
0.8171970 0.0000000 0.0408710
0.7978500 0.0000000 0.0435142
0.7777850 0.0000000 0.0460441
0.7570510 0.0000000 0.0483969
0.7356980 0.0000000 0.0505175
0.7137780 0.0000000 0.0523651
0.6913420 0.0000000 0.0539174
0.6684450 0.0000000 0.0551710
0.6451420 0.0000000 0.0561400
0.6214900 0.0000000 0.0568524
0.5975450 0.0000000 0.0573454
0.5733650 0.0000000 0.0576596
0.5490090 0.0000000 0.0578338
0.5245340 0.0000000 0.0579011
0.5000000 0.0000000 0.0578855
0.4754660 0.0000000 0.0578011
0.4509910 0.0000000 0.0576526
0.4266350 0.0000000 0.0574365
0.4024550 0.0000000 0.0571441
0.3785100 0.0000000 0.0567641
0.3548580 0.0000000 0.0562847
0.3315550 0.0000000 0.0556962
0.3086580 0.0000000 0.0549907
0.2862220 0.0000000 0.0541630
0.2643020 0.0000000 0.0532096
0.2429490 0.0000000 0.0521274
0.2222150 0.0000000 0.0509136
0.2021500 0.0000000 0.0495654
0.1828030 0.0000000 0.0480801
0.1642210 0.0000000 0.0464563
0.1464470 0.0000000 0.0446945
0.1295240 0.0000000 0.0427981
0.1134950 0.0000000 0.0407738
0.0983960 0.0000000 0.0386295
0.0842650 0.0000000 0.0363740
0.0711360 0.0000000 0.0340140
0.0590390 0.0000000 0.0315514
0.0480050 0.0000000 0.0289837
0.0380600 0.0000000 0.0263021
0.0292280 0.0000000 0.0234940
0.0215300 0.0000000 0.0205458
0.0149840 0.0000000 0.0174467
0.0096070 0.0000000 0.0141943
0.0054120 0.0000000 0.0107969
0.0036000 0.0000000 0.0088591
0.0024080 0.0000000 0.0072748
0.0018000 0.0000000 0.0063028
0.0012000 0.0000000 0.0051568
0.0006020 0.0000000 0.0036600
0.0003000 0.0000000 0.0025863
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024312
0.0006020 0.0000000 -0.0034397
0.0012000 0.0000000 -0.0048444
0.0018000 0.0000000 -0.0059185
0.0024080 0.0000000 -0.0068284
0.0036000 0.0000000 -0.0083090
0.0054120 0.0000000 -0.0101151
0.0096070 0.0000000 -0.0132671
0.0149840 0.0000000 -0.0162682
0.0215300 0.0000000 -0.0191187
0.0292280 0.0000000 -0.0218339
0.0380600 0.0000000 -0.0244401
0.0480050 0.0000000 -0.0269680
0.0590390 0.0000000 -0.0294458
0.0711360 0.0000000 -0.0318954
0.0842650 0.0000000 -0.0343277
0.0983960 0.0000000 -0.0367430
0.1134950 0.0000000 -0.0391311
0.1295240 0.0000000 -0.0414737
0.1464470 0.0000000 -0.0437485
0.1642210 0.0000000 -0.0459303
0.1828030 0.0000000 -0.0479945
0.2021500 0.0000000 -0.0499174
0.2222150 0.0000000 -0.0516760
0.2429490 0.0000000 -0.0532473
0.2643020 0.0000000 -0.0546071
0.2862220 0.0000000 -0.0557296
0.3086580 0.0000000 -0.0565874
0.3315550 0.0000000 -0.0571524
0.3548580 0.0000000 -0.0573981
0.3785100 0.0000000 -0.0573010
0.4024550 0.0000000 -0.0568430
0.4266350 0.0000000 -0.0560127
0.4509910 0.0000000 -0.0548063
0.4754660 0.0000000 -0.0532268
0.5000000 0.0000000 -0.0512837
0.5245340 0.0000000 -0.0489919
0.5490090 0.0000000 -0.0463706
0.5733650 0.0000000 -0.0434432
0.5975450 0.0000000 -0.0402374
0.6214900 0.0000000 -0.0367862
0.6451420 0.0000000 -0.0331292
0.6684450 0.0000000 -0.0293128
0.6913420 0.0000000 -0.0253907
0.7137780 0.0000000 -0.0214233
0.7356980 0.0000000 -0.0174754
0.7570510 0.0000000 -0.0136131
0.7777850 0.0000000 -0.0099020
0.7978500 0.0000000 -0.0064036
0.8171970 0.0000000 -0.0031734
0.8357790 0.0000000 -0.0002599
0.8535530 0.0000000 0.0022960
0.8704760 0.0000000 0.0044599
0.8865050 0.0000000 0.0062029
0.9016040 0.0000000 0.0075032
0.9157350 0.0000000 0.0083456
0.9288640 0.0000000 0.0087251
0.9409610 0.0000000 0.0086503
0.9519950 0.0000000 0.0081477
0.9619400 0.0000000 0.0072657
0.9707720 0.0000000 0.0060765
0.9784700 0.0000000 0.0046756
0.9850160 0.0000000 0.0031780
0.9903930 0.0000000 0.0017108
0.9945880 0.0000000 0.0004026
0.9975920 0.0000000 -0.0006292
0.9993980 0.0000000 -0.0012898
1.0000000 0.0000000 -0.0015170
