137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018257
0.9975920 0.0000000 0.0027303
0.9945880 0.0000000 0.0041662
0.9903930 0.0000000 0.0060377
0.9850160 0.0000000 0.0082312
0.9784700 0.0000000 0.0106299
0.9707720 0.0000000 0.0131291
0.9619400 0.0000000 0.0156488
0.9519950 0.0000000 0.0181399
0.9409610 0.0000000 0.0205854
0.9288640 0.0000000 0.0229963
0.9157350 0.0000000 0.0254021
0.9016040 0.0000000 0.0278417
0.8865050 0.0000000 0.0303506
0.8704760 0.0000000 0.0329521
0.8535530 0.0000000 0.0356517
0.8357790 0.0000000 0.0384335
0.8171970 0.0000000 0.0412631
0.7978500 0.0000000 0.0440924
0.7777850 0.0000000 0.0468653
0.7570510 0.0000000 0.0495259
0.7356980 0.0000000 0.0520252
0.7137780 0.0000000 0.0543253
0.6913420 0.0000000 0.0564027
0.6684450 0.0000000 0.0582474
0.6451420 0.0000000 0.0598612
0.6214900 0.0000000 0.0612543
0.5975450 0.0000000 0.0624406
0.5733650 0.0000000 0.0634337
0.5490090 0.0000000 0.0642435
0.5245340 0.0000000 0.0648745
0.5000000 0.0000000 0.0653246
0.4754660 0.0000000 0.0655870
0.4509910 0.0000000 0.0656513
0.4266350 0.0000000 0.0655068
0.4024550 0.0000000 0.0651449
0.3785100 0.0000000 0.0645611
0.3548580 0.0000000 0.0637568
0.3315550 0.0000000 0.0627393
0.3086580 0.0000000 0.0615209
0.2862220 0.0000000 0.0601177
0.2643020 0.0000000 0.0585476
0.2429490 0.0000000 0.0568283
0.2222150 0.0000000 0.0549763
0.2021500 0.0000000 0.0530061
0.1828030 0.0000000 0.0509304
0.1642210 0.0000000 0.0487606
0.1464470 0.0000000 0.0465071
0.1295240 0.0000000 0.0441804
0.1134950 0.0000000 0.0417909
0.0983960 0.0000000 0.0393468
0.0842650 0.0000000 0.0368543
0.0711360 0.0000000 0.0343145
0.0590390 0.0000000 0.0317222
0.0480050 0.0000000 0.0290660
0.0380600 0.0000000 0.0263284
0.0292280 0.0000000 0.0234883
0.0215300 0.0000000 0.0205247
0.0149840 0.0000000 0.0174209
0.0096070 0.0000000 0.0141700
0.0054120 0.0000000 0.0107773
0.0036000 0.0000000 0.0088428
0.0024080 0.0000000 0.0072614
0.0018000 0.0000000 0.0062911
0.0012000 0.0000000 0.0051473
0.0006020 0.0000000 0.0036532
0.0003000 0.0000000 0.0025816
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025333
0.0006020 0.0000000 -0.0035843
0.0012000 0.0000000 -0.0050485
0.0018000 0.0000000 -0.0061684
0.0024080 0.0000000 -0.0071175
0.0036000 0.0000000 -0.0086623
0.0054120 0.0000000 -0.0105480
0.0096070 0.0000000 -0.0138421
0.0149840 0.0000000 -0.0169817
0.0215300 0.0000000 -0.0199640
0.0292280 0.0000000 -0.0228001
0.0380600 0.0000000 -0.0255110
0.0480050 0.0000000 -0.0281208
0.0590390 0.0000000 -0.0306515
0.0711360 0.0000000 -0.0331181
0.0842650 0.0000000 -0.0355260
0.0983960 0.0000000 -0.0378716
0.1134950 0.0000000 -0.0401431
0.1295240 0.0000000 -0.0423226
0.1464470 0.0000000 -0.0443910
0.1642210 0.0000000 -0.0463283
0.1828030 0.0000000 -0.0481168
0.2021500 0.0000000 -0.0497409
0.2222150 0.0000000 -0.0511865
0.2429490 0.0000000 -0.0524394
0.2643020 0.0000000 -0.0534849
0.2862220 0.0000000 -0.0543071
0.3086580 0.0000000 -0.0548890
0.3315550 0.0000000 -0.0552141
0.3548580 0.0000000 -0.0552678
0.3785100 0.0000000 -0.0550394
0.4024550 0.0000000 -0.0545230
0.4266350 0.0000000 -0.0537180
0.4509910 0.0000000 -0.0526280
0.4754660 0.0000000 -0.0512595
0.5000000 0.0000000 -0.0496199
0.5245340 0.0000000 -0.0477158
0.5490090 0.0000000 -0.0455520
0.5733650 0.0000000 -0.0431326
0.5975450 0.0000000 -0.0404617
0.6214900 0.0000000 -0.0375471
0.6451420 0.0000000 -0.0344030
0.6684450 0.0000000 -0.0310527
0.6913420 0.0000000 -0.0275312
0.7137780 0.0000000 -0.0238847
0.7356980 0.0000000 -0.0201703
0.7570510 0.0000000 -0.0164520
0.7777850 0.0000000 -0.0127985
0.7978500 0.0000000 -0.0092788
0.8171970 0.0000000 -0.0059593
0.8357790 0.0000000 -0.0029009
0.8535530 0.0000000 -0.0001578
0.8704760 0.0000000 0.0022223
0.8865050 0.0000000 0.0041989
0.9016040 0.0000000 0.0057396
0.9157350 0.0000000 0.0068207
0.9288640 0.0000000 0.0074306
0.9409610 0.0000000 0.0075728
0.9519950 0.0000000 0.0072707
0.9619400 0.0000000 0.0065703
0.9707720 0.0000000 0.0055425
0.9784700 0.0000000 0.0042823
0.9850160 0.0000000 0.0029043
0.9903930 0.0000000 0.0015352
0.9945880 0.0000000 0.0003036
0.9975920 0.0000000 -0.0006733
0.9993980 0.0000000 -0.0013009
1.0000000 0.0000000 -0.0015170
