137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018213
0.9975920 0.0000000 0.0027125
0.9945880 0.0000000 0.0041261
0.9903930 0.0000000 0.0059664
0.9850160 0.0000000 0.0081200
0.9784700 0.0000000 0.0104701
0.9707720 0.0000000 0.0129118
0.9619400 0.0000000 0.0153649
0.9519950 0.0000000 0.0177800
0.9409610 0.0000000 0.0201393
0.9288640 0.0000000 0.0224531
0.9157350 0.0000000 0.0247504
0.9016040 0.0000000 0.0270700
0.8865050 0.0000000 0.0294479
0.8704760 0.0000000 0.0319087
0.8535530 0.0000000 0.0344600
0.8357790 0.0000000 0.0370880
0.8171970 0.0000000 0.0397604
0.7978500 0.0000000 0.0424293
0.7777850 0.0000000 0.0450379
0.7570510 0.0000000 0.0475271
0.7356980 0.0000000 0.0498428
0.7137780 0.0000000 0.0519415
0.6913420 0.0000000 0.0537941
0.6684450 0.0000000 0.0553875
0.6451420 0.0000000 0.0567241
0.6214900 0.0000000 0.0578196
0.5975450 0.0000000 0.0586994
0.5733650 0.0000000 0.0593932
0.5490090 0.0000000 0.0599310
0.5245340 0.0000000 0.0603384
0.5000000 0.0000000 0.0606337
0.4754660 0.0000000 0.0608257
0.4509910 0.0000000 0.0609143
0.4266350 0.0000000 0.0608913
0.4024550 0.0000000 0.0607437
0.3785100 0.0000000 0.0604563
0.3548580 0.0000000 0.0600155
0.3315550 0.0000000 0.0594108
0.3086580 0.0000000 0.0586371
0.2862220 0.0000000 0.0576942
0.2643020 0.0000000 0.0565860
0.2429490 0.0000000 0.0553193
0.2222150 0.0000000 0.0539015
0.2021500 0.0000000 0.0523401
0.1828030 0.0000000 0.0506413
0.1642210 0.0000000 0.0488106
0.1464470 0.0000000 0.0468530
0.1295240 0.0000000 0.0447742
0.1134950 0.0000000 0.0425810
0.0983960 0.0000000 0.0402799
0.0842650 0.0000000 0.0378777
0.0711360 0.0000000 0.0353787
0.0590390 0.0000000 0.0327830
0.0480050 0.0000000 0.0300861
0.0380600 0.0000000 0.0272783
0.0292280 0.0000000 0.0243459
0.0215300 0.0000000 0.0212748
0.0149840 0.0000000 0.0180537
0.0096070 0.0000000 0.0146798
0.0054120 0.0000000 0.0111612
0.0036000 0.0000000 0.0091561
0.0024080 0.0000000 0.0075177
0.0018000 0.0000000 0.0065128
0.0012000 0.0000000 0.0053283
0.0006020 0.0000000 0.0037815
0.0003000 0.0000000 0.0026721
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0023856
0.0006020 0.0000000 -0.0033751
0.0012000 0.0000000 -0.0047532
0.0018000 0.0000000 -0.0058068
0.0024080 0.0000000 -0.0066992
0.0036000 0.0000000 -0.0081509
0.0054120 0.0000000 -0.0099211
0.0096070 0.0000000 -0.0130078
0.0149840 0.0000000 -0.0159420
0.0215300 0.0000000 -0.0187226
0.0292280 0.0000000 -0.0213626
0.0380600 0.0000000 -0.0238859
0.0480050 0.0000000 -0.0263196
0.0590390 0.0000000 -0.0286892
0.0711360 0.0000000 -0.0310135
0.0842650 0.0000000 -0.0333019
0.0983960 0.0000000 -0.0355545
0.1134950 0.0000000 -0.0377633
0.1295240 0.0000000 -0.0399143
0.1464470 0.0000000 -0.0419918
0.1642210 0.0000000 -0.0439794
0.1828030 0.0000000 -0.0458627
0.2021500 0.0000000 -0.0476287
0.2222150 0.0000000 -0.0492648
0.2429490 0.0000000 -0.0507568
0.2643020 0.0000000 -0.0520873
0.2862220 0.0000000 -0.0532348
0.3086580 0.0000000 -0.0541734
0.3315550 0.0000000 -0.0548738
0.3548580 0.0000000 -0.0553062
0.3785100 0.0000000 -0.0554420
0.4024550 0.0000000 -0.0552572
0.4266350 0.0000000 -0.0547339
0.4509910 0.0000000 -0.0538614
0.4754660 0.0000000 -0.0526361
0.5000000 0.0000000 -0.0510607
0.5245340 0.0000000 -0.0491428
0.5490090 0.0000000 -0.0468942
0.5733650 0.0000000 -0.0443304
0.5975450 0.0000000 -0.0414705
0.6214900 0.0000000 -0.0383389
0.6451420 0.0000000 -0.0349666
0.6684450 0.0000000 -0.0313921
0.6913420 0.0000000 -0.0276627
0.7137780 0.0000000 -0.0238340
0.7356980 0.0000000 -0.0199686
0.7570510 0.0000000 -0.0161329
0.7777850 0.0000000 -0.0123953
0.7978500 0.0000000 -0.0088222
0.8171970 0.0000000 -0.0054762
0.8357790 0.0000000 -0.0024138
0.8535530 0.0000000 0.0003155
0.8704760 0.0000000 0.0026686
0.8865050 0.0000000 0.0046087
0.9016040 0.0000000 0.0061072
0.9157350 0.0000000 0.0071431
0.9288640 0.0000000 0.0077072
0.9409610 0.0000000 0.0078049
0.9519950 0.0000000 0.0074606
0.9619400 0.0000000 0.0067214
0.9707720 0.0000000 0.0056589
0.9784700 0.0000000 0.0043682
0.9850160 0.0000000 0.0029641
0.9903930 0.0000000 0.0015737
0.9945880 0.0000000 0.0003253
0.9975920 0.0000000 -0.0006636
0.9993980 0.0000000 -0.0012984
1.0000000 0.0000000 -0.0015170
