137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018219
0.9975920 0.0000000 0.0027150
0.9945880 0.0000000 0.0041318
0.9903930 0.0000000 0.0059766
0.9850160 0.0000000 0.0081360
0.9784700 0.0000000 0.0104930
0.9707720 0.0000000 0.0129426
0.9619400 0.0000000 0.0154044
0.9519950 0.0000000 0.0178284
0.9409610 0.0000000 0.0201966
0.9288640 0.0000000 0.0225191
0.9157350 0.0000000 0.0248252
0.9016040 0.0000000 0.0271546
0.8865050 0.0000000 0.0295454
0.8704760 0.0000000 0.0320252
0.8535530 0.0000000 0.0346052
0.8357790 0.0000000 0.0372762
0.8171970 0.0000000 0.0400100
0.7978500 0.0000000 0.0427621
0.7777850 0.0000000 0.0454769
0.7570510 0.0000000 0.0480941
0.7356980 0.0000000 0.0505548
0.7137780 0.0000000 0.0528071
0.6913420 0.0000000 0.0548108
0.6684450 0.0000000 0.0565391
0.6451420 0.0000000 0.0579800
0.6214900 0.0000000 0.0591355
0.5975450 0.0000000 0.0600193
0.5733650 0.0000000 0.0606537
0.5490090 0.0000000 0.0610659
0.5245340 0.0000000 0.0612837
0.5000000 0.0000000 0.0613327
0.4754660 0.0000000 0.0612332
0.4509910 0.0000000 0.0609997
0.4266350 0.0000000 0.0606404
0.4024550 0.0000000 0.0601586
0.3785100 0.0000000 0.0595544
0.3548580 0.0000000 0.0588269
0.3315550 0.0000000 0.0579761
0.3086580 0.0000000 0.0570036
0.2862220 0.0000000 0.0559128
0.2643020 0.0000000 0.0547084
0.2429490 0.0000000 0.0533950
0.2222150 0.0000000 0.0519763
0.2021500 0.0000000 0.0504536
0.1828030 0.0000000 0.0488266
0.1642210 0.0000000 0.0470935
0.1464470 0.0000000 0.0452517
0.1295240 0.0000000 0.0433000
0.1134950 0.0000000 0.0412387
0.0983960 0.0000000 0.0390694
0.0842650 0.0000000 0.0367947
0.0711360 0.0000000 0.0344165
0.0590390 0.0000000 0.0319334
0.0480050 0.0000000 0.0293409
0.0380600 0.0000000 0.0266296
0.0292280 0.0000000 0.0237874
0.0215300 0.0000000 0.0208015
0.0149840 0.0000000 0.0176622
0.0096070 0.0000000 0.0143679
0.0054120 0.0000000 0.0109276
0.0036000 0.0000000 0.0089658
0.0024080 0.0000000 0.0073621
0.0018000 0.0000000 0.0063783
0.0012000 0.0000000 0.0052185
0.0006020 0.0000000 0.0037037
0.0003000 0.0000000 0.0026172
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024142
0.0006020 0.0000000 -0.0034156
0.0012000 0.0000000 -0.0048104
0.0018000 0.0000000 -0.0058768
0.0024080 0.0000000 -0.0067802
0.0036000 0.0000000 -0.0082500
0.0054120 0.0000000 -0.0100425
0.0096070 0.0000000 -0.0131691
0.0149840 0.0000000 -0.0161422
0.0215300 0.0000000 -0.0189599
0.0292280 0.0000000 -0.0216341
0.0380600 0.0000000 -0.0241868
0.0480050 0.0000000 -0.0266429
0.0590390 0.0000000 -0.0290247
0.0711360 0.0000000 -0.0313472
0.0842650 0.0000000 -0.0336153
0.0983960 0.0000000 -0.0358247
0.1134950 0.0000000 -0.0379629
0.1295240 0.0000000 -0.0400132
0.1464470 0.0000000 -0.0419586
0.1642210 0.0000000 -0.0437849
0.1828030 0.0000000 -0.0454827
0.2021500 0.0000000 -0.0470482
0.2222150 0.0000000 -0.0484806
0.2429490 0.0000000 -0.0497800
0.2643020 0.0000000 -0.0509440
0.2862220 0.0000000 -0.0519652
0.3086580 0.0000000 -0.0528291
0.3315550 0.0000000 -0.0535142
0.3548580 0.0000000 -0.0539935
0.3785100 0.0000000 -0.0542367
0.4024550 0.0000000 -0.0542136
0.4266350 0.0000000 -0.0538971
0.4509910 0.0000000 -0.0532657
0.4754660 0.0000000 -0.0523046
0.5000000 0.0000000 -0.0510061
0.5245340 0.0000000 -0.0493694
0.5490090 0.0000000 -0.0473992
0.5733650 0.0000000 -0.0451057
0.5975450 0.0000000 -0.0425033
0.6214900 0.0000000 -0.0396121
0.6451420 0.0000000 -0.0364583
0.6684450 0.0000000 -0.0330750
0.6913420 0.0000000 -0.0295042
0.7137780 0.0000000 -0.0257961
0.7356980 0.0000000 -0.0220089
0.7570510 0.0000000 -0.0182067
0.7777850 0.0000000 -0.0144577
0.7978500 0.0000000 -0.0108307
0.8171970 0.0000000 -0.0073934
0.8357790 0.0000000 -0.0042089
0.8535530 0.0000000 -0.0013348
0.8704760 0.0000000 0.0011777
0.8865050 0.0000000 0.0032842
0.9016040 0.0000000 0.0049493
0.9157350 0.0000000 0.0061471
0.9288640 0.0000000 0.0068647
0.9409610 0.0000000 0.0071052
0.9519950 0.0000000 0.0068915
0.9619400 0.0000000 0.0062702
0.9707720 0.0000000 0.0053122
0.9784700 0.0000000 0.0041128
0.9850160 0.0000000 0.0027863
0.9903930 0.0000000 0.0014596
0.9945880 0.0000000 0.0002611
0.9975920 0.0000000 -0.0006922
0.9993980 0.0000000 -0.0013056
1.0000000 0.0000000 -0.0015170
