137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018308
0.9975920 0.0000000 0.0027506
0.9945880 0.0000000 0.0042117
0.9903930 0.0000000 0.0061184
0.9850160 0.0000000 0.0083569
0.9784700 0.0000000 0.0108104
0.9707720 0.0000000 0.0133737
0.9619400 0.0000000 0.0159666
0.9519950 0.0000000 0.0185396
0.9409610 0.0000000 0.0210752
0.9288640 0.0000000 0.0235832
0.9157350 0.0000000 0.0260920
0.9016040 0.0000000 0.0286383
0.8865050 0.0000000 0.0312550
0.8704760 0.0000000 0.0339614
0.8535530 0.0000000 0.0367583
0.8357790 0.0000000 0.0396243
0.8171970 0.0000000 0.0425187
0.7978500 0.0000000 0.0453870
0.7777850 0.0000000 0.0481675
0.7570510 0.0000000 0.0508001
0.7356980 0.0000000 0.0532331
0.7137780 0.0000000 0.0554293
0.6913420 0.0000000 0.0573685
0.6684450 0.0000000 0.0590475
0.6451420 0.0000000 0.0604778
0.6214900 0.0000000 0.0616811
0.5975450 0.0000000 0.0626843
0.5733650 0.0000000 0.0635140
0.5490090 0.0000000 0.0641916
0.5245340 0.0000000 0.0647310
0.5000000 0.0000000 0.0651367
0.4754660 0.0000000 0.0654045
0.4509910 0.0000000 0.0655238
0.4266350 0.0000000 0.0654805
0.4024550 0.0000000 0.0652603
0.3785100 0.0000000 0.0648517
0.3548580 0.0000000 0.0642483
0.3315550 0.0000000 0.0634494
0.3086580 0.0000000 0.0624600
0.2862220 0.0000000 0.0612892
0.2643020 0.0000000 0.0599481
0.2429490 0.0000000 0.0584485
0.2222150 0.0000000 0.0568006
0.2021500 0.0000000 0.0550130
0.1828030 0.0000000 0.0530928
0.1642210 0.0000000 0.0510460
0.1464470 0.0000000 0.0488788
0.1295240 0.0000000 0.0465986
0.1134950 0.0000000 0.0442141
0.0983960 0.0000000 0.0417342
0.0842650 0.0000000 0.0391671
0.0711360 0.0000000 0.0365177
0.0590390 0.0000000 0.0337856
0.0480050 0.0000000 0.0309650
0.0380600 0.0000000 0.0280440
0.0292280 0.0000000 0.0250065
0.0215300 0.0000000 0.0218358
0.0149840 0.0000000 0.0185187
0.0096070 0.0000000 0.0150508
0.0054120 0.0000000 0.0114392
0.0036000 0.0000000 0.0093827
0.0024080 0.0000000 0.0077030
0.0018000 0.0000000 0.0066730
0.0012000 0.0000000 0.0054591
0.0006020 0.0000000 0.0038741
0.0003000 0.0000000 0.0027375
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0025334
0.0006020 0.0000000 -0.0035845
0.0012000 0.0000000 -0.0050488
0.0018000 0.0000000 -0.0061687
0.0024080 0.0000000 -0.0071178
0.0036000 0.0000000 -0.0086627
0.0054120 0.0000000 -0.0105484
0.0096070 0.0000000 -0.0138425
0.0149840 0.0000000 -0.0169817
0.0215300 0.0000000 -0.0199630
0.0292280 0.0000000 -0.0227974
0.0380600 0.0000000 -0.0255055
0.0480050 0.0000000 -0.0281115
0.0590390 0.0000000 -0.0306368
0.0711360 0.0000000 -0.0330960
0.0842650 0.0000000 -0.0354938
0.0983960 0.0000000 -0.0378258
0.1134950 0.0000000 -0.0400792
0.1295240 0.0000000 -0.0422361
0.1464470 0.0000000 -0.0442779
0.1642210 0.0000000 -0.0461869
0.1828030 0.0000000 -0.0479497
0.2021500 0.0000000 -0.0495572
0.2222150 0.0000000 -0.0510039
0.2429490 0.0000000 -0.0522856
0.2643020 0.0000000 -0.0533981
0.2862220 0.0000000 -0.0543345
0.3086580 0.0000000 -0.0550844
0.3315550 0.0000000 -0.0556335
0.3548580 0.0000000 -0.0559640
0.3785100 0.0000000 -0.0560563
0.4024550 0.0000000 -0.0558901
0.4266350 0.0000000 -0.0554458
0.4509910 0.0000000 -0.0547059
0.4754660 0.0000000 -0.0536551
0.5000000 0.0000000 -0.0522812
0.5245340 0.0000000 -0.0505750
0.5490090 0.0000000 -0.0485317
0.5733650 0.0000000 -0.0461517
0.5975450 0.0000000 -0.0434421
0.6214900 0.0000000 -0.0404194
0.6451420 0.0000000 -0.0371107
0.6684450 0.0000000 -0.0335548
0.6913420 0.0000000 -0.0298026
0.7137780 0.0000000 -0.0259157
0.7356980 0.0000000 -0.0219639
0.7570510 0.0000000 -0.0180210
0.7777850 0.0000000 -0.0141622
0.7978500 0.0000000 -0.0104600
0.8171970 0.0000000 -0.0069811
0.8357790 0.0000000 -0.0037853
0.8535530 0.0000000 -0.0009240
0.8704760 0.0000000 0.0015583
0.8865050 0.0000000 0.0036242
0.9016040 0.0000000 0.0052441
0.9157350 0.0000000 0.0063967
0.9288640 0.0000000 0.0070717
0.9409610 0.0000000 0.0072738
0.9519950 0.0000000 0.0070264
0.9619400 0.0000000 0.0063757
0.9707720 0.0000000 0.0053927
0.9784700 0.0000000 0.0041717
0.9850160 0.0000000 0.0028272
0.9903930 0.0000000 0.0014859
0.9945880 0.0000000 0.0002758
0.9975920 0.0000000 -0.0006856
0.9993980 0.0000000 -0.0013040
1.0000000 0.0000000 -0.0015170
