137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018134
0.9975920 0.0000000 0.0026811
0.9945880 0.0000000 0.0040557
0.9903930 0.0000000 0.0058415
0.9850160 0.0000000 0.0079253
0.9784700 0.0000000 0.0101903
0.9707720 0.0000000 0.0125320
0.9619400 0.0000000 0.0148701
0.9519950 0.0000000 0.0171553
0.9409610 0.0000000 0.0193705
0.9288640 0.0000000 0.0215268
0.9157350 0.0000000 0.0236552
0.9016040 0.0000000 0.0257973
0.8865050 0.0000000 0.0279940
0.8704760 0.0000000 0.0302761
0.8535530 0.0000000 0.0326589
0.8357790 0.0000000 0.0351380
0.8171970 0.0000000 0.0376903
0.7978500 0.0000000 0.0402774
0.7777850 0.0000000 0.0428499
0.7570510 0.0000000 0.0453541
0.7356980 0.0000000 0.0477377
0.7137780 0.0000000 0.0499551
0.6913420 0.0000000 0.0519717
0.6684450 0.0000000 0.0537655
0.6451420 0.0000000 0.0553278
0.6214900 0.0000000 0.0566620
0.5975450 0.0000000 0.0577814
0.5733650 0.0000000 0.0587047
0.5490090 0.0000000 0.0594530
0.5245340 0.0000000 0.0600451
0.5000000 0.0000000 0.0604947
0.4754660 0.0000000 0.0608083
0.4509910 0.0000000 0.0609845
0.4266350 0.0000000 0.0610154
0.4024550 0.0000000 0.0608882
0.3785100 0.0000000 0.0605890
0.3548580 0.0000000 0.0601052
0.3315550 0.0000000 0.0594290
0.3086580 0.0000000 0.0585580
0.2862220 0.0000000 0.0574967
0.2643020 0.0000000 0.0562547
0.2429490 0.0000000 0.0548453
0.2222150 0.0000000 0.0532839
0.2021500 0.0000000 0.0515853
0.1828030 0.0000000 0.0497631
0.1642210 0.0000000 0.0478289
0.1464470 0.0000000 0.0457921
0.1295240 0.0000000 0.0436610
0.1134950 0.0000000 0.0414430
0.0983960 0.0000000 0.0391438
0.0842650 0.0000000 0.0367677
0.0711360 0.0000000 0.0343158
0.0590390 0.0000000 0.0317844
0.0480050 0.0000000 0.0291656
0.0380600 0.0000000 0.0264458
0.0292280 0.0000000 0.0236089
0.0215300 0.0000000 0.0206382
0.0149840 0.0000000 0.0175206
0.0096070 0.0000000 0.0142521
0.0054120 0.0000000 0.0108398
0.0036000 0.0000000 0.0088940
0.0024080 0.0000000 0.0073033
0.0018000 0.0000000 0.0063274
0.0012000 0.0000000 0.0051769
0.0006020 0.0000000 0.0036743
0.0003000 0.0000000 0.0025964
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024959
0.0006020 0.0000000 -0.0035313
0.0012000 0.0000000 -0.0049737
0.0018000 0.0000000 -0.0060768
0.0024080 0.0000000 -0.0070116
0.0036000 0.0000000 -0.0085329
0.0054120 0.0000000 -0.0103895
0.0096070 0.0000000 -0.0136322
0.0149840 0.0000000 -0.0167228
0.0215300 0.0000000 -0.0196605
0.0292280 0.0000000 -0.0224591
0.0380600 0.0000000 -0.0251429
0.0480050 0.0000000 -0.0277397
0.0590390 0.0000000 -0.0302753
0.0711360 0.0000000 -0.0327686
0.0842650 0.0000000 -0.0352286
0.0983960 0.0000000 -0.0376548
0.1134950 0.0000000 -0.0400382
0.1295240 0.0000000 -0.0423635
0.1464470 0.0000000 -0.0446136
0.1642210 0.0000000 -0.0467708
0.1828030 0.0000000 -0.0488193
0.2021500 0.0000000 -0.0507450
0.2222150 0.0000000 -0.0525340
0.2429490 0.0000000 -0.0541711
0.2643020 0.0000000 -0.0556375
0.2862220 0.0000000 -0.0569099
0.3086580 0.0000000 -0.0579600
0.3315550 0.0000000 -0.0587555
0.3548580 0.0000000 -0.0592623
0.3785100 0.0000000 -0.0594469
0.4024550 0.0000000 -0.0592799
0.4266350 0.0000000 -0.0587377
0.4509910 0.0000000 -0.0578045
0.4754660 0.0000000 -0.0564726
0.5000000 0.0000000 -0.0547425
0.5245340 0.0000000 -0.0526221
0.5490090 0.0000000 -0.0501261
0.5733650 0.0000000 -0.0472759
0.5975450 0.0000000 -0.0440992
0.6214900 0.0000000 -0.0406310
0.6451420 0.0000000 -0.0369144
0.6684450 0.0000000 -0.0330003
0.6913420 0.0000000 -0.0289478
0.7137780 0.0000000 -0.0248228
0.7356980 0.0000000 -0.0206955
0.7570510 0.0000000 -0.0166374
0.7777850 0.0000000 -0.0127188
0.7978500 0.0000000 -0.0090053
0.8171970 0.0000000 -0.0055564
0.8357790 0.0000000 -0.0024237
0.8535530 0.0000000 0.0003493
0.8704760 0.0000000 0.0027256
0.8865050 0.0000000 0.0046744
0.9016040 0.0000000 0.0061719
0.9157350 0.0000000 0.0072015
0.9288640 0.0000000 0.0077568
0.9409610 0.0000000 0.0078452
0.9519950 0.0000000 0.0074923
0.9619400 0.0000000 0.0067457
0.9707720 0.0000000 0.0056769
0.9784700 0.0000000 0.0043812
0.9850160 0.0000000 0.0029730
0.9903930 0.0000000 0.0015794
0.9945880 0.0000000 0.0003285
0.9975920 0.0000000 -0.0006622
0.9993980 0.0000000 -0.0012981
1.0000000 0.0000000 -0.0015170
