137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018091
0.9975920 0.0000000 0.0026637
0.9945880 0.0000000 0.0040164
0.9903930 0.0000000 0.0057719
0.9850160 0.0000000 0.0078166
0.9784700 0.0000000 0.0100340
0.9707720 0.0000000 0.0123193
0.9619400 0.0000000 0.0145922
0.9519950 0.0000000 0.0168032
0.9409610 0.0000000 0.0189354
0.9288640 0.0000000 0.0210004
0.9157350 0.0000000 0.0230302
0.9016040 0.0000000 0.0250684
0.8865050 0.0000000 0.0271584
0.8704760 0.0000000 0.0293348
0.8535530 0.0000000 0.0316172
0.8357790 0.0000000 0.0340062
0.8171970 0.0000000 0.0364838
0.7978500 0.0000000 0.0390160
0.7777850 0.0000000 0.0415570
0.7570510 0.0000000 0.0440548
0.7356980 0.0000000 0.0464567
0.7137780 0.0000000 0.0487144
0.6913420 0.0000000 0.0507883
0.6684450 0.0000000 0.0526492
0.6451420 0.0000000 0.0542802
0.6214900 0.0000000 0.0556764
0.5975450 0.0000000 0.0568432
0.5733650 0.0000000 0.0577942
0.5490090 0.0000000 0.0585475
0.5245340 0.0000000 0.0591229
0.5000000 0.0000000 0.0595385
0.4754660 0.0000000 0.0598083
0.4509910 0.0000000 0.0599407
0.4266350 0.0000000 0.0599385
0.4024550 0.0000000 0.0597993
0.3785100 0.0000000 0.0595175
0.3548580 0.0000000 0.0590861
0.3315550 0.0000000 0.0584986
0.3086580 0.0000000 0.0577509
0.2862220 0.0000000 0.0568412
0.2643020 0.0000000 0.0557706
0.2429490 0.0000000 0.0545422
0.2222150 0.0000000 0.0531603
0.2021500 0.0000000 0.0516299
0.1828030 0.0000000 0.0499565
0.1642210 0.0000000 0.0481459
0.1464470 0.0000000 0.0462044
0.1295240 0.0000000 0.0441399
0.1134950 0.0000000 0.0419615
0.0983960 0.0000000 0.0396780
0.0842650 0.0000000 0.0372979
0.0711360 0.0000000 0.0348267
0.0590390 0.0000000 0.0322646
0.0480050 0.0000000 0.0296072
0.0380600 0.0000000 0.0268439
0.0292280 0.0000000 0.0239602
0.0215300 0.0000000 0.0209408
0.0149840 0.0000000 0.0177737
0.0096070 0.0000000 0.0144550
0.0054120 0.0000000 0.0109923
0.0036000 0.0000000 0.0090184
0.0024080 0.0000000 0.0074051
0.0018000 0.0000000 0.0064154
0.0012000 0.0000000 0.0052488
0.0006020 0.0000000 0.0037251
0.0003000 0.0000000 0.0026323
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024728
0.0006020 0.0000000 -0.0034987
0.0012000 0.0000000 -0.0049277
0.0018000 0.0000000 -0.0060205
0.0024080 0.0000000 -0.0069464
0.0036000 0.0000000 -0.0084532
0.0054120 0.0000000 -0.0102918
0.0096070 0.0000000 -0.0135018
0.0149840 0.0000000 -0.0165590
0.0215300 0.0000000 -0.0194624
0.0292280 0.0000000 -0.0222252
0.0380600 0.0000000 -0.0248715
0.0480050 0.0000000 -0.0274290
0.0590390 0.0000000 -0.0299235
0.0711360 0.0000000 -0.0323739
0.0842650 0.0000000 -0.0347892
0.0983960 0.0000000 -0.0371685
0.1134950 0.0000000 -0.0395018
0.1295240 0.0000000 -0.0417730
0.1464470 0.0000000 -0.0439639
0.1642210 0.0000000 -0.0460561
0.1828030 0.0000000 -0.0480334
0.2021500 0.0000000 -0.0498825
0.2222150 0.0000000 -0.0515913
0.2429490 0.0000000 -0.0531474
0.2643020 0.0000000 -0.0545356
0.2862220 0.0000000 -0.0557367
0.3086580 0.0000000 -0.0567263
0.3315550 0.0000000 -0.0574763
0.3548580 0.0000000 -0.0579563
0.3785100 0.0000000 -0.0581369
0.4024550 0.0000000 -0.0579923
0.4266350 0.0000000 -0.0575035
0.4509910 0.0000000 -0.0566596
0.4754660 0.0000000 -0.0554579
0.5000000 0.0000000 -0.0539034
0.5245340 0.0000000 -0.0520073
0.5490090 0.0000000 -0.0497847
0.5733650 0.0000000 -0.0472541
0.5975450 0.0000000 -0.0444356
0.6214900 0.0000000 -0.0413521
0.6451420 0.0000000 -0.0380304
0.6684450 0.0000000 -0.0345021
0.6913420 0.0000000 -0.0308062
0.7137780 0.0000000 -0.0269891
0.7356980 0.0000000 -0.0231052
0.7570510 0.0000000 -0.0192148
0.7777850 0.0000000 -0.0153830
0.7978500 0.0000000 -0.0116767
0.8171970 0.0000000 -0.0081620
0.8357790 0.0000000 -0.0049018
0.8535530 0.0000000 -0.0019536
0.8704760 0.0000000 0.0006307
0.8865050 0.0000000 0.0028061
0.9016040 0.0000000 0.0045366
0.9157350 0.0000000 0.0057955
0.9288640 0.0000000 0.0065695
0.9409610 0.0000000 0.0068615
0.9519950 0.0000000 0.0066943
0.9619400 0.0000000 0.0061143
0.9707720 0.0000000 0.0051928
0.9784700 0.0000000 0.0040249
0.9850160 0.0000000 0.0027251
0.9903930 0.0000000 0.0014204
0.9945880 0.0000000 0.0002390
0.9975920 0.0000000 -0.0007021
0.9993980 0.0000000 -0.0013081
1.0000000 0.0000000 -0.0015170
